#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 2.84758e-05 0.0239752 -1.81456e-05 1.7027e-05 0.13324 -4.03008e-05 3.1176e-05 0.153952 -6.39957e-05 0 0.162605 -4.5683e-05 0 0.158584 0 7.2 7.4 667837 491646 176191 32076 21303 6644
7.5 2.62161e-05 0.021968 -4.28162e-06 6.45303e-06 0.132332 -6.22429e-05 3.33745e-05 0.149776 -6.88854e-05 0 0.161001 -5.44425e-05 0 0.152899 0 7.4 7.6 536411 381445 154966 29963 19111 5744
7.7 3.36953e-06 0.0200743 -1.86883e-05 4.19542e-05 0.130167 -6.20716e-05 3.47391e-05 0.141644 -6.96814e-05 5.69866e-05 0.159014 -5.41595e-06 0 0.140738 -0.000192864 7.6 7.8 439790 296777 143013 28786 17548 5183
7.9 8.63629e-06 0.0195566 -1.8724e-05 8.38824e-05 0.120278 -0.000147288 7.09069e-05 0.128908 -0.000115834 0.000123358 0.145537 -0.000278276 0.000209336 0.130644 -2.59577e-05 7.8 8 362717 231581 131136 28206 16213 4777
8.1 2.73369e-05 0.0199529 -3.34373e-05 0.000172836 0.112869 -0.000557527 0.000157097 0.118663 -0.000497568 0.000288413 0.140453 -0.0010024 0.00024919 0.134846 -0.000564259 8 8.2 292834 182903 109931 25462 13869 4013
8.3 4.83305e-05 0.0199307 -4.65302e-05 0.000422119 0.112512 -0.00108292 0.000367259 0.113894 -0.00070922 0.000506073 0.138828 -0.00179723 0.000591541 0.13562 -0.000667905 8.2 8.4 232489 144836 87653 21783 11856 3381
8.5 0.00011507 0.0197834 -0.000189086 0.00148383 0.110436 -0.00271199 0.00119611 0.109039 -0.00233944 0.00231995 0.136977 -0.00353672 0.00212164 0.133989 -0.00244283 8.4 8.6 181042 112975 68067 18393 9914 2828
8.7 0.000548098 0.0195438 -0.000230078 0.00447984 0.109231 -0.00380374 0.00365321 0.102948 -0.00291283 0.00665054 0.132902 -0.00476851 0.00618375 0.127085 -0.00335245 8.6 8.8 141634 89400 52234 15329 8270 2264
8.9 0.00142299 0.0205399 -0.000368857 0.0105883 0.109359 -0.00383027 0.00602957 0.092029 -0.00341201 0.0164973 0.125864 -0.00328043 0.0163416 0.129092 -0.00331297 8.8 9 109333 69572 39761 12107 6789 1897
9.1 0.00367208 0.020569 -0.000346811 0.0224996 0.101707 -0.000503013 0.011509 0.0795134 -0.00137566 0.0296231 0.122693 -0.00128934 0.0352645 0.114347 -0.00210743 9 9.2 85310 54465 30845 9384 5705 1588
9.3 0.00855126 0.0206426 0.000464747 0.048365 0.0988892 0.00134938 0.0239953 0.0717304 0.00151379 0.0638034 0.114804 0.00339509 0.0744115 0.0980977 0.00873523 9.2 9.4 68271 44204 24067 6793 4843 1317
9.5 0.0223499 0.0201111 0.00453166 0.0840292 0.085049 0.00339434 0.0347863 0.0687548 0.000639912 0.114549 0.103243 0.00815448 0.114441 0.0947924 0.00445151 9.4 9.6 55715 36555 19160 4772 4234 1101
9.7 0.0457825 0.0203033 0.00846328 0.131745 0.0849317 0.00996562 0.0527262 0.0704912 0.0062835 0.182127 0.0870265 0.0197823 0.180465 0.0756206 0.0258162 9.6 9.8 47520 31322 16198 3338 3827 1075
9.9 0.0841378 0.0245351 0.0117188 0.213001 0.0758527 0.0308463 0.0647446 0.0857086 0.0053537 0.26805 0.0771847 0.0322322 0.286299 0.0470348 0.044552 9.8 10 42366 28798 13568 1977 3615 978
10.1 0.149328 0.020002 0.019132 0.289059 0.0664474 0.0283599 0.0905953 0.0672133 0.0211089 0.378122 0.0536581 0.0470938 0.357143 0.0618832 0.0135305 10 10.2 39355 27309 12046 1159 3483 896
10.3 0.223438 0.0211624 0.023162 0.381269 0.0552958 0.0271746 0.115183 0.0667652 0.0229847 0.443004 0.056847 0.025464 0.473282 0.0425813 0.0297531 10.2 10.4 36799 26410 10389 573 3316 917
10.5 0.299697 0.0241345 0.0175426 0.461938 0.056332 0.0201347 0.131086 0.113455 0.00183444 0.521373 0.0457755 0.0251499 0.564516 0.035724 0.0267693 10.4 10.6 32594 24121 8473 267 2971 806
10.7 0.375932 0.0324523 0.013889 0.548058 0.0562378 0.0200173 0.3125 0.0788043 0.0791667 0.564558 0.053659 0.0167874 0.663677 0.0328469 0.0220903 10.6 10.8 25957 19985 5972 96 2308 669
10.9 0.453627 0.0433561 0.0110197 0.619343 0.0605062 0.0146859 0.478261 0.164596 0.0973085 0.611496 0.062557 0.0113623 0.747029 0.019053 0.0299746 10.8 11 17334 13467 3867 23 1444 589
11.1 0.531711 0.0700064 0.0005036 0.678266 0.0823754 0.0167021 0.5 0.3 0 0.645212 0.0463085 0.0353557 0.787781 0.0685872 0.0187755 11 11.2 8738 6985 1753 12 637 311
11.3 0.628205 0.102441 0.0057525 0.730275 0.106414 0.0038752 0.5 0.5 0.5 0.572289 0.154984 -0.0135694 0.856061 0.0415772 0.0320606 11.2 11.4 3197 2652 545 2 166 132
