#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0.0260062 0.00487846 0.024165 0.0225865 -0.00686543 0.0343434 0.0761364 0.0184343 0.0688763 0.0104456 -0.000608295 0.0173944 8.625 8.875 29798 2078 113 352 406
9 -0.00158024 0.00631247 0.00173685 0.0125679 0.0288859 0.0119112 -0.00758764 0.0140007 -0.0010245 0.00349484 0.00463 0.00689477 8.875 9.125 50029 6089 385 1062 1237
9.25 0.0226467 0.0153932 0.0210366 0.0232708 0.00801671 0.0224972 0.0270776 0.0199621 0.0244061 0.0228196 0.0170594 0.0216763 9.125 9.375 222683 31806 2320 5553 6156
9.5 0.0713907 0.0411116 0.0514307 0.0597394 0.0388959 0.0438275 0.0882853 0.0474924 0.0640532 0.0970706 0.0543102 0.0682825 9.375 9.625 755210 73034 6860 10965 11024
9.75 0.0846888 0.0364253 0.0316988 0.0904448 0.0452205 0.0381372 0.125466 0.0534531 0.046527 0.136176 0.0581648 0.0495409 9.625 9.875 2.04137e+06 225750 23093 28092 25734
10 0.105685 0.0518855 0.0234886 0.110015 0.0579871 0.0282319 0.136471 0.06138 0.0276105 0.141439 0.0639387 0.0270568 9.875 10.125 3.20368e+06 517397 58931 64627 56126
10.25 0.128582 0.0605785 0.0215093 0.137037 0.0648462 0.0239603 0.159734 0.0705945 0.0208382 0.15888 0.0675832 0.0209095 10.125 10.375 2.4362e+06 518484 63475 66757 54597
