#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.106617 0.069379 0.0189582 0.113789 0.0765721 0.0230117 0.133029 0.083974 0.0221817 0.130526 0.0769973 0.0202226 7.2 7.4 726132 185713 25056 24491 19291
7.5 0.109455 0.0657619 0.0135295 0.110831 0.0708077 0.0139907 0.13564 0.0774504 0.0138532 0.130299 0.0774924 0.0105068 7.4 7.6 610370 164900 23260 22824 17583
7.7 0.117367 0.0632982 0.00873522 0.118025 0.0675432 0.011955 0.143525 0.0710746 0.0103765 0.137275 0.0680312 0.00869738 7.6 7.8 501836 141005 21096 19770 15618
7.9 0.136113 0.0580175 0.00924301 0.132499 0.0628657 0.00914975 0.154371 0.0716422 0.00789487 0.149002 0.062829 0.00625035 7.8 8 405906 119344 18319 17300 13576
8.1 0.157666 0.0570495 0.00652081 0.153801 0.0544135 0.0110841 0.173794 0.0648388 0.00595239 0.164116 0.0636874 0.00279233 8 8.2 328057 103944 16620 15528 11631
8.3 0.167369 0.0586447 0.00696245 0.16051 0.0576825 0.00916864 0.187085 0.0627642 0.00712441 0.180388 0.0598539 0.00608107 8.2 8.4 269290 94707 15555 13929 10441
8.5 0.167238 0.0567427 0.00391972 0.16006 0.0527946 0.00412585 0.187064 0.0659464 0.000427455 0.185389 0.0611753 0.000801474 8.4 8.6 219714 82681 14213 12266 8937
8.7 0.177466 0.0538747 0.00419906 0.175456 0.0466732 0.0107327 0.196692 0.062517 0.00203821 0.20338 0.0576626 0.00425546 8.6 8.8 174710 67365 12314 10475 7519
8.9 0.19787 0.0470051 0.0073736 0.186101 0.0419941 0.0156955 0.221435 0.0540977 0.00735335 0.226871 0.052661 0.00661099 8.8 9 141061 54186 10446 8803 6319
9.1 0.206771 0.0508276 0.0066587 0.186174 0.0453041 0.0100678 0.231272 0.051342 0.00854605 0.232043 0.0604104 0.00561956 9 9.2 115452 43808 9039 7374 5299
9.3 0.220671 0.0491854 0.00495233 0.184513 0.0432214 0.0125319 0.247915 0.0474535 0.0112274 0.241582 0.0598388 0.00294231 9.2 9.4 96554 36278 7383 6315 4649
9.5 0.236378 0.0478922 0.00906684 0.18016 0.0461779 0.0154805 0.241784 0.0576047 0.00204797 0.270615 0.0468302 0.0213118 9.4 9.6 82342 30447 5774 5635 4110
9.7 0.244021 0.049933 0.00799632 0.149508 0.0619394 0.00150549 0.268283 0.0492872 0.00779259 0.284183 0.0466861 0.00987011 9.6 9.8 71253 25753 4407 4988 3629
9.9 0.256364 0.0464442 0.0119485 0.129584 0.0621263 0.00882904 0.293612 0.0441036 0.0155792 0.313085 0.0363064 0.024503 9.8 10 63101 22401 3020 4444 3380
10.1 0.25496 0.0495957 0.00841729 0.0788013 0.0858884 0.00027822 0.284118 0.0520397 0.00542313 0.298318 0.0437116 0.0095636 10 10.2 56692 19323 1793 4159 3113
10.3 0.262096 0.0476348 0.0116392 0.0396126 0.0841707 0.0213182 0.299054 0.0365541 0.0177512 0.303679 0.0407812 0.0161737 10.2 10.4 51173 16853 917 4058 2788
10.5 0.267343 0.0466689 0.0153039 0.0716003 0.0755738 0.0385308 0.27264 0.051272 0.0123311 0.290841 0.0521253 0.00886676 10.4 10.6 44491 13931 366 3518 2517
10.7 0.259752 0.0390819 0.025504 0.0256223 0.142618 0.0139942 0.274672 0.024959 0.0350116 0.307125 0.0407285 0.0250218 10.6 10.8 35221 10447 137 2847 2025
10.9 0.206397 0.0518376 0.010467 0.13221 0 0.16641 0.158606 0.0561655 0.00838175 0.267019 0.0417905 0.0202969 10.8 11 23781 6578 44 1722 1462
11.1 0.183542 0.0350236 0.0247073 0.217317 0.00680536 0.318434 0.0639807 0.0726262 0.00980121 0.229724 0.0371154 0.0300218 11 11.2 12512 3043 9 671 815
11.3 0.124852 0.0238405 0.033079 -0.709383 0.495684 0.0511878 -0.0201935 0.0555291 0.0490678 0.16811 0.0110127 0.052138 11.2 11.4 5160 1110 1 148 351
11.5 0.0502638 0.0360581 0.0185962 -0.83908 0.0493369 0.0337029 -0.00574714 0.0958689 0.20374 0.0656815 0.0358076 0.0327693 11.4 11.6 1636 244 1 12 105
11.7 0.0697051 0.0123462 0.0658543 -0.930295 0.0482436 0.00891477 0.0697051 -0.0100036 1.00699 0.0697051 0.00877595 0.111372 11.6 11.8 409 36 0 1 14
11.9 0.0632911 0.0242088 0.0366245 -0.936709 0.0249442 0.0232911 -0.936709 0.0249442 0.0232911 0.0632911 0.0200422 1.01451 11.8 12 83 4 0 0 1
12.1 -1 0.0769231 0 -1 0.0714286 0 -1 0.0714286 0 -1 0.0769231 0 12 12.2 16 0 0 0 0
12.3 0 0 1 0 0 1 0 0 1 0 0 1 12.2 12.4 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0
