#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.00897327 0.0252174 0.00697394 0.0570592 0.10431 0.0392792 0.0630427 0.112335 0.0458918 0.0752319 0.12195 0.0495898 0.0708084 0.118678 0.0466536 7.2 7.4 704474 521103 183371 27410 24471 16241
7.5 0.00864301 0.0231742 0.00609987 0.0585989 0.100322 0.0336753 0.0600366 0.105768 0.0358798 0.0761774 0.116498 0.042512 0.0704592 0.109054 0.0368741 7.4 7.6 580476 422538 157938 25168 21870 14221
7.7 0.00787927 0.0224189 0.00448376 0.0634615 0.0975813 0.0264851 0.0649121 0.103647 0.0309403 0.0771412 0.108417 0.0318097 0.0722666 0.107147 0.0286227 7.6 7.8 472960 338737 134223 22569 19393 12274
7.9 0.00809081 0.0207734 0.00339244 0.0711928 0.0967447 0.0224532 0.0700502 0.100226 0.0225783 0.0829351 0.106471 0.0231921 0.0788494 0.102745 0.0195342 7.8 8 385945 268082 117863 20314 17158 10742
8.1 0.0088156 0.0204435 0.0022883 0.072933 0.0910479 0.0110595 0.0736638 0.0950278 0.0132169 0.0878244 0.101871 0.0121487 0.0812423 0.0969305 0.0106763 8 8.2 317922 209288 108634 19589 15531 9724
8.3 0.0103512 0.0199456 0.000870972 0.0773877 0.0808875 0.00212954 0.0775952 0.0847116 0.00434549 0.0888275 0.0940636 -0.00228789 0.0906016 0.0837895 0.00154566 8.2 8.4 258828 164136 94692 18197 13757 8278
8.5 0.0130649 0.0200195 0 0.0867022 0.0782336 -0.00587174 0.0866274 0.0758233 -0.003585 0.100765 0.0885856 -0.00697975 0.0957447 0.0838394 -0.0122665 8.4 8.6 204008 126905 77103 15457 11631 6862
8.7 0.01642 0.0188363 -0.000623701 0.104763 0.0744639 -0.0104839 0.099525 0.0721039 -0.00857115 0.119422 0.0810187 -0.0125665 0.124605 0.0753587 -0.00745439 8.6 8.8 160754 100122 60632 13052 9613 5698
8.9 0.0230214 0.0173039 -0.00029806 0.129552 0.069903 -0.013579 0.12236 0.0611855 -0.0053981 0.148673 0.0759615 -0.0130234 0.148016 0.0827698 -0.0169482 8.8 9 128242 79752 48490 11221 8179 4763
9.1 0.0313127 0.0181972 0.00023316 0.162537 0.0666685 -0.0119463 0.135844 0.0612649 -0.00956613 0.188929 0.0690612 -0.00928394 0.187655 0.0701537 -0.0111988 9 9.2 103423 64798 38625 9106 6865 4034
9.3 0.043821 0.0175226 0.00290715 0.196863 0.0613274 -0.00606382 0.160425 0.0539908 -0.00380816 0.218903 0.0664494 -0.00745957 0.22527 0.0637785 0.00175455 9.2 9.4 85976 54289 31687 7343 5925 3427
9.5 0.06225 0.0188777 0.00376612 0.238676 0.058784 -0.0021918 0.171266 0.060854 -0.002124 0.273485 0.0552798 0.00269964 0.268657 0.0541633 0.00314298 9.4 9.6 73672 47004 26668 5798 5280 3082
9.7 0.0902727 0.0146148 0.00984062 0.291291 0.0524405 0.00584221 0.185589 0.0660314 -0.00186855 0.327619 0.0515288 0.00949252 0.328943 0.0441916 0.0126636 9.6 9.8 64112 41286 22826 4219 4725 2809
9.9 0.131154 0.019245 0.015514 0.348243 0.0448934 0.00882855 0.209748 0.055496 0.00563629 0.381367 0.0472383 0.00812638 0.401587 0.0397846 0.0131373 9.8 10 58305 38184 20121 2975 4476 2647
10.1 0.187146 0.0157101 0.0200024 0.411229 0.0416176 0.0100023 0.214758 0.074002 -0.00251551 0.463523 0.0320187 0.0179602 0.46132 0.0361586 0.0156414 10 10.2 53657 35881 17776 1816 4263 2469
10.3 0.253928 0.0183997 0.0201475 0.479408 0.0423655 0.00639683 0.239875 0.0915958 -0.00212887 0.520962 0.0337677 0.0114155 0.540782 0.0350298 0.0142666 10.2 10.4 50142 34116 16026 963 4198 2354
10.5 0.316611 0.02054 0.0156363 0.554709 0.0393364 0.00614995 0.286096 0.12088 -0.00463057 0.581573 0.0389085 0.0114951 0.60572 0.0296971 0.0084545 10.4 10.6 44339 31215 13124 374 3788 2133
10.7 0.378488 0.043889 0.00904593 0.593933 0.0601674 -0.00343758 0.38255 0.128399 0.0131236 0.589901 0.0573942 0.000364542 0.65175 0.0534099 -0.00342256 10.6 10.8 35097 25372 9725 149 2931 1743
10.9 0.45483 0.0582596 0.0141109 0.669088 0.0565394 0.0111226 0.519231 0.110399 0.0308587 0.63735 0.0449818 0.0191683 0.752205 0.0341546 0.0220198 10.8 11 23155 17235 5920 52 1751 1247
11.1 0.560186 0.078485 0.0216182 0.718818 0.0809528 -0.0012936 0.384615 0.401099 -0.0769231 0.616836 0.0809488 0.000777602 0.786501 0.0734987 -0.00619936 11 11.2 11764 9022 2742 13 689 726
11.3 0.708368 0.0689231 0.0275965 0.812081 0.0691546 0.0110403 1 0 0.5 0.64497 0.0899693 0.0267886 0.8659 0.0538321 -0.00623077 11.2 11.4 4467 3573 894 1 169 261
11.5 0.831256 0.0630877 0.0116131 0.892857 0.0641981 0.0111367 0 0 0 0.6 0.4 -0.0666667 0.951219 0.0217535 0.0365853 11.4 11.6 1211 1043 168 0 10 82
11.7 0.929412 0.0210387 0.0271561 0.961538 0.0384616 0.0484949 0 0 0 0 1 0 0.909091 0.0909091 0.020202 11.6 11.8 281 255 26 0 0 11
11.9 0.974359 0.025641 0.0433245 1 0 0 0 0 0 0 0 0 1 0 0 11.8 12 41 39 2 0 0 1
12.1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 3 3 0 0 0 0
12.3 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 1 1 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0 0
