#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0.785714 0 0 0.757576 0 0 1 0 8.625 8.875 35351 232 386 141
9.00 0 0.694444 0 0 0.747508 0 0 0.822222 0 8.875 9.125 63854 800 1296 570
9.25 0 0.748201 0 0 0.762402 0 0 0.814208 0 9.125 9.375 306975 6253 9273 4145
9.50 0.5 0.358757 0.25 1 0 0.5 0 0.835443 0 9.375 9.625 1.26437e+06 24570 26927 10946
9.75 0.166667 0.67385 0 0.0833333 0.773558 -0.0952381 0.2 0.664474 -0.05 9.625 9.875 3.2942e+06 63784 54410 20185
10.00 0.5 0.413711 0.1 0.333333 0.580388 0.133333 1 -0.0690276 0.8 9.875 10.125 4.01375e+06 95274 75511 26650
10.25 0.666667 0.271202 0.166667 0 0.944344 -0.375 0 0.930832 0 10.125 10.375 2.78889e+06 91778 68193 23249
10.50 0 1 -0.767439 1 0 0.178238 0 0.95 0 10.375 10.625 1.73939e+06 79427 53475 17890
10.75 0.6 0.346768 -0.188106 0.857143 0.0974026 0.0330079 1 -0.0338983 0.179358 10.625 10.875 1.07918e+06 65812 38928 12616
11.00 0.823529 0.116688 0.0264048 0.808511 0.133852 5.0962e-05 1 -0.0681818 0.205298 10.875 11.125 639057 48157 26544 8127
11.25 0.94898 -0.0108353 0.14898 0.901099 0.036 0.0928978 0.87013 0.0667122 0.0892112 11.125 11.375 365112 32369 17262 5140
11.50 0.901763 0.0243452 0.10711 0.907738 0.0101505 0.121811 0.839216 0.0615476 0.100944 11.375 11.625 208150 18007 11367 3165
11.75 0.878453 0.00938767 0.0814233 0.877904 0.00519711 0.103636 0.860806 0.012178 0.113105 11.625 11.875 118278 5607 7689 2067
12.00 0.846154 -0.0268767 0.121664 0.782167 0.00549692 0.0765179 0.746055 0.0246537 0.0703788 11.875 12.125 66590 589 5205 1269
12.25 0.75 0.0192308 0.0833333 0.599612 0.0229216 0.0627666 0.562212 0.0253071 0.0529527 12.125 12.375 36836 66 3345 831
12.50 0.5 0.142857 0.0555556 0.398984 0.0405492 0.0564275 0.360075 0.0399254 0.0596631 12.375 12.625 20207 12 1950 566
12.75 0.666667 0 0 0.249158 0.0611221 0.0604165 0.262087 0.0259135 0.0390096 12.625 12.875 10577 3 624 412
13.00 1 0 0 0.235294 0.0447059 0.0622172 0.108 0.036 0.0127619 12.875 13.125 5460 1 53 253
13.25 0 0 0 0.2 0.3 0 0.0606061 0.0252835 0.00572801 13.125 13.375 2646 0 6 167
13.50 0 0 0 0 0 0 0.0326087 0.0355731 0.00988142 13.375 13.625 1208 0 1 96
13.75 0 0 0 0 0 0 0.0810811 0.0540541 0 13.625 13.875 499 0 0 38
14.00 0 0 0 0 0 0 0 0 0 13.875 14.125 184 0 0 2
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 47 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 7 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 2 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
