#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0.875 0.025 0.875 0.5 0.25 0.5 0.777778 0.0380117 0.777778 8.625 8.875 27951 207 402 355
9.00 0.636364 0.102767 0.636364 0.773585 0.0389151 0.773585 0.777778 0.0516796 0.777778 8.875 9.125 48921 619 1374 1184
9.25 0.782123 0.217877 0.120328 0.773333 0.0175758 0.773333 0.863128 -0.0297952 0.863128 9.125 9.375 230961 3981 8265 6955
9.50 0.737157 0.0391265 0.131424 0.803949 0.0397004 0.16611 0.839344 0.122194 0.146485 9.375 9.625 864631 13399 18861 14775
9.75 0.805802 0.0427409 0.200576 0.841008 0.0710801 0.18916 0.863179 0.0701966 0.160453 9.625 9.875 2.44054e+06 38289 42557 30541
10.00 0.922538 0.0265386 0.123939 0.927988 0.0290914 0.114844 0.934665 0.0198804 0.105304 9.875 10.125 3.59739e+06 75159 75264 51394
10.25 0.94968 0.00218034 0.0975135 0.948327 0.0151559 0.0813676 0.952356 0.009197 0.083665 10.125 10.375 2.61292e+06 77284 72251 46957
10.50 0.951938 0.0057115 0.0819736 0.956054 0.00580353 0.0797328 0.959677 0.000225425 0.084244 10.375 10.625 1.64563e+06 63544 56108 35555
10.75 0.949604 0.00747561 0.0772195 0.959405 0 0.080406 0.960396 0.00191891 0.0813638 10.625 10.875 1.02243e+06 50839 41263 25108
11.00 0.950674 0.00484282 0.0859306 0.963306 -0.00479048 0.0930542 0.959071 -0.000433326 0.0928327 10.875 11.125 627142 39081 28805 16694
11.25 0.951439 -0.00186551 0.089485 0.954632 0.00264829 0.083132 0.958535 -0.00266421 0.0978119 11.125 11.375 365980 27350 18428 10678
11.50 0.938144 -0.0023675 0.0858929 0.941059 -0.00354224 0.0765232 0.937152 -0.00299126 0.084706 11.375 11.625 214278 16094 12279 6639
11.75 0.885366 -0.0022952 0.0701299 0.903299 -0.00281584 0.0762856 0.89199 -0.00260252 0.0806391 11.625 11.875 124319 5163 7991 4148
12.00 0.80602 0.00300771 0.0603755 0.738192 0.0164632 0.052902 0.724199 0.0240805 0.0489754 11.875 12.125 71968 576 5535 2654
12.25 0.66129 0.0166758 0.0655457 0.521802 0.0220934 0.0436798 0.491268 0.0289114 0.0377701 12.125 12.375 41482 77 3615 1656
12.50 0.7 0.0777778 0.0636364 0.29169 0.0618512 0.0413978 0.258475 0.0547003 0.0499126 12.375 12.625 23187 22 2056 1040
12.75 0.5 0 0 0.200313 0.0505231 0.037484 0.187588 0.0421991 0.0310532 12.625 12.875 13086 4 687 760
13.00 0 0 0 0.0833333 0.0373563 0.0177596 0.0856531 0.012468 0.013443 12.875 13.125 7230 0 65 477
13.25 0.5 0 0.5 0 0.2 0 0.0458716 0.0180262 0.00318863 13.125 13.375 3806 2 10 331
13.50 0 0 0 0.5 0.5 0 0.0358974 0.0047117 0.0102564 13.375 13.625 1936 0 2 197
13.75 0 0 0 0 0 0 0.0508475 0.0169492 0.0175141 13.625 13.875 962 0 0 61
14.00 0 0 0 0 0 0 0.142857 0.0238095 0 13.875 14.125 421 0 0 7
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 170 0 0 2
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 36 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 10 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 2 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
