#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.000932045 0.0308356 0.000818544 0.0109958 0.150303 0.0092668 0.018195 0.193042 0.0152783 0.0227448 0.203716 0.0192458 0 0 0 7.2 7.4 542194 403414 138780 23413 2594 0
7.5 0.00121982 0.0335256 0.00104941 0.0139517 0.139726 0.0118807 0.0219419 0.182098 0.0186874 0.0296989 0.199542 0.0257746 0 0 0 7.4 7.6 427847 305783 122064 23152 2458 0
7.7 0.00206592 0.0334252 0.00180939 0.017688 0.133509 0.014409 0.0285226 0.165496 0.0238224 0.0395861 0.188985 0.0328132 0 0 0 7.6 7.8 328131 230890 97241 21071 2223 0
7.9 0.00298552 0.0352883 0.00261997 0.0239724 0.125878 0.0190862 0.0327147 0.156842 0.0251843 0.0505876 0.168808 0.0384438 0 0 0 7.8 8 246712 173169 73543 18157 1957 0
8.1 0.00427781 0.0391588 0.00361796 0.0301106 0.1223 0.0221596 0.0439992 0.14747 0.0327363 0.0473988 0.160522 0.0318144 0 0 0 8 8.2 184145 130908 53237 15273 1730 0
8.3 0.00690785 0.0412964 0.00573342 0.0398752 0.124943 0.0277664 0.053373 0.147233 0.0355829 0.075188 0.166975 0.0533151 0 0 0 8.2 8.4 137343 98873 38470 12778 1463 0
8.5 0.00951121 0.0438569 0.00767783 0.0515006 0.131571 0.0332988 0.0611221 0.150191 0.0382611 0.0871404 0.177508 0.0496633 0 0 0 8.4 8.6 102082 74859 27223 10569 1182 0
8.7 0.014194 0.0424915 0.0103753 0.0648366 0.132986 0.039173 0.0707857 0.145519 0.0428394 0.102484 0.178185 0.0485985 0 0 0 8.6 8.8 75346 56221 19125 8222 966 0
8.9 0.0207903 0.0429209 0.0138357 0.0852344 0.140591 0.0480694 0.0810726 0.148078 0.0456092 0.141844 0.170373 0.0705823 0 0 0 8.8 9 55544 42087 13457 6340 846 0
9.1 0.0264011 0.0428407 0.0147484 0.110146 0.147571 0.0550881 0.0994764 0.139506 0.0524232 0.149856 0.198511 0.0625543 0 0 0 9 9.2 40876 31779 9097 4393 694 0
9.3 0.0358598 0.0474696 0.0168556 0.128719 0.141228 0.0583131 0.0951545 0.129425 0.0425468 0.227496 0.158951 0.112111 0 0 0 9.2 9.4 29647 23564 6083 2848 611 0
9.5 0.0480669 0.0466552 0.0200564 0.154943 0.135861 0.0636411 0.0926143 0.119901 0.0476105 0.237006 0.149173 0.0837971 0 0 0 9.4 9.6 21292 17226 4066 1706 481 0
9.7 0.0605027 0.0483657 0.0213434 0.169304 0.135932 0.0623691 0.0884574 0.126154 0.0345358 0.241117 0.192488 0.061845 0 0 0 9.6 9.8 15328 12611 2717 927 394 0
9.9 0.0783261 0.0499092 0.0249748 0.206756 0.124052 0.0710627 0.0697115 0.101975 0.0238782 0.332317 0.147559 0.110095 0 0 0 9.8 10 10654 8937 1717 416 328 0
10.1 0.0999103 0.0505057 0.0247088 0.232596 0.131958 0.0585656 0.0913462 0.108654 0.0318867 0.306122 0.193878 0.0756537 0 0 0 10 10.2 7907 6686 1221 208 294 0
10.3 0.122403 0.0517738 0.0263001 0.276129 0.119817 0.0879711 0.1 0.0884058 0.0375 0.410788 0.10716 0.139237 0 0 0 10.2 10.4 5636 4861 775 70 241 0
10.5 0.132616 0.05902 0.0198913 0.272936 0.124817 0.0725138 0.1 0.138095 0.0230769 0.382716 0.130442 0.0903184 0 0 0 10.4 10.6 3784 3348 436 20 162 0
10.7 0.150911 0.0595159 0.0263824 0.288136 0.132098 0.082075 0.2 0.0666667 0.2 0.390625 0.132739 0.119102 0 0 0 10.6 10.8 2601 2306 295 10 128 0
10.9 0.178397 0.0593947 0.0308448 0.305556 0.145664 0.0711058 0 0.4 0 0.364583 0.130262 0.0883929 0 0 0 10.8 11 1615 1435 180 6 96 0
11.1 0.191677 0.0780158 0.0332072 0.313253 0.102477 0.0970368 0.5 0.5 0.5 0.307692 0.142308 0.0854701 0 0 0 11 11.2 876 793 83 4 52 0
11.3 0.177632 0.0894694 0.0390177 0.263158 0.165414 0.0631579 0 0 0 0.307692 0.0923077 0.153846 0 0 0 11.2 11.4 323 304 19 0 13 0
11.5 0.159292 0.113435 0.0407735 0.666667 0.0833333 0.333333 0 0 0 0.333333 0.333333 0.333333 0 0 0 11.4 11.6 119 113 6 0 3 0
11.7 0.0952381 0.18254 0.0396825 0 1 0 0 0 0 0 0 0 0 0 0 11.6 11.8 21 21 0 0 0 0
11.9 0.25 0.0833333 0.25 0 0 0 0 0 0 0 0 0 0 0 0 11.8 12 4 4 0 0 0 0
12.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0 0
