#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.0741231 0.0785327 0.0283179 0.0781671 0.0881073 0.0312231 0.0986356 0.0921224 0.0358207 0.0926784 0.088692 0.0325039 7.2 7.4 716688 185629 26387 24866 18120
7.5 0.075094 0.0738117 0.0192834 0.0734129 0.0838415 0.0192426 0.100408 0.0840225 0.025042 0.0912847 0.0834068 0.0204891 7.4 7.6 596063 161343 24071 22494 16296
7.7 0.0848352 0.0693956 0.015465 0.0852752 0.0718746 0.0173896 0.103704 0.0814401 0.015043 0.0965023 0.0770025 0.0141174 7.6 7.8 487387 138349 21852 19766 14331
7.9 0.0980156 0.0661423 0.0100428 0.0956569 0.068874 0.0119128 0.114752 0.0784024 0.00819752 0.105549 0.0750469 0.00737386 7.8 8 394573 116850 19116 17208 12182
8.1 0.11039 0.0649777 0.00351854 0.106251 0.0664704 0.00826091 0.119977 0.0783458 -0.00159098 0.12313 0.0713523 0.00344571 8 8.2 323182 106160 17856 15594 10765
8.3 0.112599 0.0624569 -0.00209069 0.112117 0.0604492 0.00241692 0.131805 0.0730835 -0.00208686 0.122305 0.0723255 -0.00803593 8.2 8.4 264473 95445 16775 13882 9426
8.5 0.123048 0.0555059 -0.0022295 0.116294 0.0538644 0.00079944 0.148403 0.0612747 -0.000611827 0.144413 0.0571878 0.000104845 8.4 8.6 211907 80026 14790 12089 8037
8.7 0.134968 0.0540852 -0.00147024 0.125946 0.0499299 0.00078088 0.161607 0.0604479 -0.00194608 0.158366 0.0615178 -0.00606975 8.6 8.8 168107 64334 12716 10241 6680
8.9 0.157083 0.0509257 0 0.145198 0.0420974 0.00761485 0.182231 0.057981 0.00195967 0.186969 0.0560781 0.000855535 8.8 9 134467 51237 10772 8353 5678
9.1 0.174054 0.052224 0.00276574 0.147148 0.0452794 0.00480291 0.202764 0.0515137 0.00216334 0.205559 0.0631036 -0.00101867 9 9.2 109362 41260 9037 7264 4618
9.3 0.189043 0.0500701 0.0044869 0.145359 0.047712 0.00473608 0.215713 0.0514167 0.00521022 0.211742 0.054221 0.00515601 9.2 9.4 91841 34392 7423 6229 4139
9.5 0.208865 0.0500691 0.00480847 0.13455 0.053492 0.00235291 0.23459 0.0512829 0.00480194 0.243736 0.0458796 0.0156613 9.4 9.6 78219 28641 5866 5518 3649
9.7 0.231006 0.0438316 0.00879323 0.135609 0.0482165 0.0106945 0.261906 0.0450917 0.0127913 0.261431 0.0507556 0.0135844 9.6 9.8 68378 24564 4393 4917 3290
9.9 0.238655 0.0457147 0.0143957 0.102457 0.0690276 0.00776924 0.286427 0.0311325 0.0218382 0.277077 0.0490752 0.0173483 9.8 10 61157 21403 3068 4568 3025
10.1 0.238707 0.0501238 0.00381324 0.0582951 0.0846226 0 0.267468 0.0487745 0.00257605 0.280194 0.0463721 0.00535244 10 10.2 55687 18702 1842 4245 2775
10.3 0.253104 0.0425662 0.0135282 0.0364959 0.0830857 0.0153559 0.289447 0.0347316 0.0220768 0.291632 0.030986 0.0209775 10.2 10.4 51148 16662 932 4139 2716
10.5 0.24606 0.0460861 0.0121845 -0.0226124 0.114529 0.00509596 0.272214 0.0476046 0.0146272 0.288977 0.0461742 0.0110332 10.4 10.6 44581 13615 364 3739 2337
10.7 0.235895 0.0451624 0.0165867 0.0284906 0.0929625 0.0523894 0.243822 0.0421485 0.0205873 0.287234 0.0426391 0.0173179 10.6 10.8 35598 10181 138 2906 1881
10.9 0.219399 0.0369746 0.0282648 0.0362051 0.153292 0.020934 0.185834 0.0364942 0.0241387 0.291317 0.0193255 0.0429177 10.8 11 23562 6310 41 1699 1447
11.1 0.184441 0.0313184 0.0330042 0.193638 0.0465352 0.248926 0.0557421 0.0476466 0.0185902 0.26586 0.0204521 0.0557272 11 11.2 12189 2963 4 727 765
11.3 0.101645 0.036766 0.0177054 -0.0392157 0.334802 0.203995 -0.0625703 0.0722067 0.0222913 0.178077 0.0107235 0.0508925 11.2 11.4 4806 930 3 157 293
11.5 0.0517678 0.0247009 0.0230272 -0.847754 0.973594 0.0429345 0.0897462 -0.0624449 0.28758 0.0499735 0.0429496 0.00814259 11.4 11.6 1411 209 0 16 88
11.7 0.0479782 0.0151132 0.0431104 -0.927632 0.0241566 0.0189877 -0.927632 0.0307565 0.0188705 0.0223684 0.041585 0.0396913 11.6 11.8 345 41 0 0 20
11.9 0.0169492 0.0285054 0.205455 -0.983051 0.0322312 0.0169492 -0.983051 0.0322312 0.0169492 -0.983051 1.02103 0.0169492 11.8 12 60 1 0 0 0
12.1 -1 0 0 -1 0 0 -1 0 0 -1 0 0 12 12.2 2 0 0 0 0
12.3 -1 0 0 -1 0 0 -1 0 0 -1 0 0 12.2 12.4 2 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0
