#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0.00909336 0.0171409 0.00917262 -0.0124459 0.0435899 -0.00909619 0.00719418 0.0096634 0.00755085 0.00728685 0.0308589 0.00740575 8.625 8.875 27135 1902 124 294 367
9 -0.00139423 0.0146175 0.00120433 -0.0214938 0.0214938 0.000128675 0.00235956 0.0146787 0.00515052 0.0129583 0.0038502 0.0131291 8.875 9.125 46783 5799 391 1001 1198
9.25 0.0259483 0.0230888 0.0252288 0.0235291 0.0297294 0.0233113 0.027898 0.0231897 0.0273256 0.0245999 0.0240454 0.0232236 9.125 9.375 216078 31776 2453 5886 6065
9.5 0.0726538 0.0484525 0.0643605 0.0594822 0.0481078 0.0543702 0.0859077 0.0565579 0.0755433 0.0963747 0.0671773 0.0833319 9.375 9.625 767198 79918 7888 12130 11992
9.75 0.0785501 0.042712 0.048729 0.0794452 0.0533703 0.0508115 0.121486 0.0637693 0.0765191 0.133605 0.07252 0.0852294 9.625 9.875 2.11434e+06 249963 26392 31277 27593
10 0.0878947 0.0584542 0.0365145 0.0940706 0.0646737 0.0419561 0.115591 0.0711936 0.043081 0.123198 0.0732062 0.0471554 9.875 10.125 3.31104e+06 541428 63383 67662 56930
10.25 0.101327 0.0682721 0.0273351 0.105646 0.0770523 0.028436 0.131234 0.0792852 0.0299138 0.128537 0.0804451 0.0280264 10.125 10.375 2.4852e+06 533989 67210 68207 54641
