#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0 0.00827173 3.48651e-05 0 0.0220425 0.000584334 0 0 0.00617801 0 0.0353382 3.48651e-05 8.625 8.875 30889 2207 229 445 237
9 -2.04532e-05 0.0139559 0 -2.04532e-05 0.0115435 2.04532e-05 -2.04532e-05 0.0119482 0.000854744 -2.04532e-05 0.0101745 2.04532e-05 8.875 9.125 55655 6763 834 1458 821
9.25 -8.9819e-06 0.0478967 -4.49095e-06 -8.9819e-06 0.0436679 0 -8.9819e-06 0.0506099 0 -8.9819e-06 0.0537381 -4.49095e-06 9.125 9.375 268326 45656 5658 9537 5545
9.5 1.52616e-05 0.092067 1.06776e-07 7.71851e-05 0.0923257 -2.10384e-06 2.26372e-05 0.125839 1.15696e-05 5.95459e-05 0.126387 6.48055e-05 9.375 9.625 1.10644e+06 155800 21273 25337 13093
9.75 4.40284e-05 0.0937497 1.79876e-05 8.34494e-05 0.119773 3.04406e-05 0.000140963 0.148126 -7.77727e-07 9.78381e-05 0.160483 6.35664e-05 9.625 9.875 3.04932e+06 422297 56803 52379 24666
10 -1.54379e-05 0.102984 -7.62649e-06 3.80658e-05 0.127979 -6.34131e-06 -6.72792e-05 0.146485 -2.45492e-05 -1.9652e-05 0.149431 -6.04407e-05 9.875 10.125 3.9143e+06 640495 90241 77492 34746
10.25 1.86469e-05 0.105508 -3.11194e-05 1.87583e-05 0.126908 -4.40163e-05 2.6979e-05 0.147186 -9.48951e-05 -1.52847e-05 0.141273 -2.37794e-05 10.125 10.375 2.74845e+06 589421 88124 70983 30779
