#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0.666667 0 0 0.875 0 0 0 0 8.625 8.875 101841 162 108 2
9.00 0 0.571429 0 0 0.62963 0 0 0.5 0 8.875 9.125 172634 692 445 28
9.25 0 0.610568 0 0 0.621212 0 0 0.625 0 9.125 9.375 695870 6360 4163 174
9.50 0 0.65197 0 0 0.70333 0 0 0.714286 0 9.375 9.625 2.32734e+06 37039 19456 743
9.75 0 0.7026 0 0 0.723657 0 0 1 0 9.625 9.875 4.52386e+06 86955 37351 1291
10.00 0 0.816572 0 0 0.821064 0 0 1 0 9.875 10.125 4.12472e+06 100752 39559 1410
10.25 0.4 0.452548 0 0.666667 0.296296 0.0109488 0 0.882353 0 10.125 10.375 2.72145e+06 95115 34689 1313
10.50 0.75 0.11 0.75 1 -0.0833333 0.347444 0 1 0 10.375 10.625 1.69996e+06 88096 28383 1075
10.75 0.803922 0.0294117 0.179179 0.848485 0.0681818 0.152026 0 1 0 10.625 10.875 1.0166e+06 68231 20118 828
11.00 0.806061 0.0520954 0.125979 0.778846 0.0782967 0.112179 1 -0.137931 1 10.875 11.125 560158 46522 13232 518
11.25 0.778539 0.0559367 0.111872 0.773852 0.0770088 0.130627 0.75 0.122727 0.0882353 11.125 11.375 304782 30028 8968 353
11.50 0.785088 0.049558 0.123597 0.76252 0.0632555 0.136689 0.8 0.0333333 0.22 11.375 11.625 164051 15199 5883 203
11.75 0.766807 0.0494326 0.0971293 0.735949 0.0576115 0.122723 0.685714 0.102165 0.0857143 11.625 11.875 87235 4237 4041 129
12.00 0.784314 -0.015083 0.174314 0.701117 0.0384238 0.116192 0.724138 0.0358621 0.178683 11.875 12.125 45061 405 2631 76
12.25 0.6 0.0923077 0.145455 0.597453 0.0595829 0.0631023 0.648649 0.0656371 0.100262 12.125 12.375 22543 18 1670 55
12.50 1 0 1 0.500821 0.0557161 0.0668587 0.464286 0.0357143 0.107143 12.375 12.625 10787 1 829 35
12.75 0 0 0 0.430939 0.0518194 0.0958877 0.290323 0.129032 0.0236559 12.625 12.875 4893 0 238 33
13.00 1 0 0 0.37037 0.020934 0.111111 0.352941 0.0588235 0.117647 12.875 13.125 2015 1 29 17
13.25 0 0 0 0 0 0 0.5 0 0.25 13.125 13.375 759 0 0 12
13.50 0 0 0 0 0 0 0 0.142857 0 13.375 13.625 249 0 0 7
13.75 0 0 0 0 0 0 0 0 0 13.625 13.875 61 0 0 0
14.00 0 0 0 0 0 0 0 0 0 13.875 14.125 6 0 0 0
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 1 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
