#Observed stellar masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.995652 0.00276554 0.091812 0.994748 7.61151e-05 0.0871938 0.993927 0.00100189 0.085535 7.2 7.4 694350 29443 24031 12993
7.5 0.996212 0.00254256 0.0921201 0.996429 0.00140697 0.0846394 0.997481 -0.000917554 0.0840836 7.4 7.6 563778 26526 21500 11533
7.7 0.997214 -0.000455976 0.0962844 0.995885 0.00159317 0.0931492 1 0 0.0931677 7.6 7.8 458094 23860 18708 9932
7.9 0.995392 -0.000153661 0.0907755 0.989676 0.00506133 0.0823511 0.996732 0.003268 0.0840966 7.8 8 378238 22873 16961 8721
8.1 0.990228 0.00382847 0.0854661 0.994718 0.00100815 0.0848894 0.989247 0.00567651 0.0805336 8 8.2 311794 21842 15435 7773
8.3 0.99665 -0.00577402 0.0926391 0.996139 -0.000747263 0.0957465 0.992 9.48906e-05 0.0904615 8.2 8.4 249904 19570 13282 6540
8.5 0.992537 -0.000734031 0.0955462 0.990348 0.000956833 0.087706 0.980315 0.00505739 0.0841336 8.4 8.6 196357 16392 11215 5384
8.7 0.991776 -0.00447685 0.0857505 0.975096 0.011727 0.0776599 0.973077 0.013149 0.101134 8.6 8.8 153688 14025 9284 4380
8.9 0.980769 0.000746489 0.0783061 0.976231 0.000905037 0.0825269 0.973384 0.00080955 0.109254 8.8 9 121292 11609 7636 3647
9.1 0.980614 -0.00698304 0.0729216 0.954993 0.0128354 0.0755737 0.892537 0.0526381 0.0566787 9 9.2 96766 9242 6408 3112
9.3 0.964228 0.00592166 0.0478554 0.918421 0.0349045 0.0563858 0.905797 0.0262417 0.0836713 9.2 9.4 79532 7488 5577 2691
9.5 0.968476 -0.00668454 0.0588254 0.896825 0.0254887 0.0707899 0.888211 0.0104373 0.0957926 9.4 9.6 67595 5603 4899 2404
9.7 0.945076 0.00492424 0.04185 0.841421 0.0347399 0.0604971 0.80322 0.0570626 0.0508748 9.6 9.8 58656 4180 4493 2083
9.9 0.937063 -0.00145686 0.0415925 0.787517 0.03403 0.049316 0.756681 0.0522082 0.0378512 9.8 10 54165 2883 4307 2076
10.1 0.90625 0.0114455 0.0327417 0.733373 0.0299591 0.032307 0.716981 0.0332989 0.0495499 10 10.2 49960 1689 4115 1964
10.3 0.895604 0.0116121 0.0254121 0.671979 0.0311825 0.0200921 0.612326 0.0578765 0.0168813 10.2 10.4 47240 876 4051 1937
10.5 0.840708 0.0456557 0 0.623168 0.0279096 0.0179367 0.591138 0.00454688 0.0419038 10.4 10.6 42265 425 3773 1687
10.7 0.860465 0.0427607 0.0354651 0.627586 -0.0017547 0.0407632 0.491285 0.0220836 0.0213283 10.6 10.8 33652 150 2874 1423
10.9 0.923077 0.0369231 0.0480769 0.611996 0.00372428 0.0541015 0.410651 0.0284354 0.0281509 10.8 11 21991 32 1697 1096
11.1 1 0 0 0.553377 0.0321153 0.0554778 0.304979 0.0315778 0.019265 11 11.2 11020 14 683 589
11.3 1 0 0 0.703704 -0.0341385 0.176822 0.313187 -0.0020757 0.0900792 11.2 11.4 4062 2 167 207
11.5 1 0 1 0.3 0.325 0.175 0.155172 0.0479526 0.0480295 11.4 11.6 1035 1 12 61
11.7 0 0 0 0 0 0 0.181818 -0.027972 0.181818 11.6 11.8 207 0 0 11
11.9 0 0 0 0 0 0 0 0 0 11.8 12 29 0 0 0
12.1 0 0 0 0 0 0 0 0 0 12 12.2 1 0 0 0
12.3 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
