#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0 0.0154007 0 0 0.0272641 0 0 0.0264039 0 0 0 0.0208142 8.625 8.875 39948 1897 236 329 110
9 0 0.016153 0 0 0.00670774 0 0 0.0175728 0 0 0.012306 0 8.875 9.125 72259 5933 880 1279 431
9.25 4.59844e-05 0.0441282 2.29922e-05 0.000307361 0.0480397 0.000153681 0 0.0464763 3.34595e-06 0 0.0519763 3.34595e-06 9.125 9.375 342362 43493 6507 9043 3284
9.5 3.69198e-06 0.0788694 -6.64677e-06 -1.32935e-05 0.0886829 -4.98508e-06 2.28911e-05 0.116539 -2.49254e-06 -1.32935e-05 0.124224 2.49254e-06 9.375 9.625 1.38021e+06 176621 26616 27636 9123
9.75 4.50593e-05 0.0855342 3.59662e-05 0.000192845 0.118519 8.80131e-05 0.000152611 0.147116 8.88296e-05 8.07768e-05 0.156931 3.35874e-05 9.625 9.875 3.45277e+06 475380 68275 55402 16587
10 -1.07845e-05 0.0887318 -5.8586e-07 1.63328e-06 0.116149 1.71022e-06 -2.93946e-05 0.140527 1.42175e-05 2.44321e-05 0.139267 3.99776e-05 9.875 10.125 4.06803e+06 657707 97609 73734 21161
10.25 9.85262e-06 0.0955781 2.66629e-07 1.25883e-05 0.119144 2.12848e-06 5.22364e-05 0.136252 1.44797e-05 -8.58714e-06 0.130319 -2.71173e-06 10.125 10.375 2.80915e+06 596537 94449 65764 18450
