#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.0635602 0.127448 0.0522983 0.124811 0.211742 0.0928887 -0.0108671 0.00934645 0.0743851 -0.0108671 0.00934645 0.0743851 7.2 7.4 172421 20127 398 0 0
7.5 0.0672404 0.131424 0.0541682 0.173409 0.175681 0.131156 -0.0124106 0.0107752 0.0758327 -0.0124106 0.0107752 0.0758327 7.4 7.6 127789 16271 409 0 0
7.7 0.0690338 0.136522 0.0566856 0.152727 0.207096 0.11925 -0.0134928 0.0117537 0.073294 -0.0134928 0.0117537 0.073294 7.6 7.8 91195 12190 373 0 0
7.9 0.0681503 0.146237 0.0519916 0.166241 0.219072 0.136516 -0.014768 0.0128652 0.0728305 -0.014768 0.0128652 0.0728305 7.8 8 64025 8635 337 0 0
8.1 0.0699694 0.137148 0.0535521 0.143896 0.229315 0.105043 -0.0173941 0.0147858 0.0707597 -0.0173941 0.0147858 0.0707597 8 8.2 43483 5769 279 0 0
8.3 0.0826222 0.126732 0.0615328 0.170103 0.167311 0.128264 -0.0180894 0.0148959 0.0674719 -0.0180894 0.0148959 0.0674719 8.2 8.4 29415 3654 271 0 0
8.5 0.0778289 0.12267 0.0534081 0.163927 0.195436 0.0987881 -0.0204046 0.0167677 0.0688495 -0.0204046 0.0167677 0.0688495 8.4 8.6 19621 2321 217 0 0
8.7 0.0820826 0.12088 0.0533705 0.196981 0.166393 0.117143 -0.0252415 0.0201399 0.0712061 -0.0252415 0.0201399 0.0712061 8.6 8.8 12868 1379 162 0 0
8.9 0.0851172 0.109502 0.0626561 0.199922 0.113393 0.136324 -0.0288363 0.0215758 0.0703701 -0.0288363 0.0215758 0.0703701 8.8 9 8628 860 153 0 0
9.1 0.0897868 0.0845937 0.0565385 0.17165 0.0944942 0.105341 -0.0266254 0.0171301 0.0788537 -0.0266254 0.0171301 0.0788537 9 9.2 5369 524 116 0 0
9.3 0.119452 0.0799491 0.081245 0.176577 0.132368 0.119087 -0.0351877 0.0229104 0.0770171 -0.0351877 0.0229104 0.0770171 9.2 9.4 3275 291 85 0 0
9.5 0.136387 0.0680029 0.0959015 0.268398 0.0478765 0.212601 -0.0497836 0.0335454 0.0644698 -0.0497836 0.0335454 0.0644698 9.4 9.6 2036 188 66 0 0
9.7 0.16227 0.0587535 0.130869 0.111815 0.132264 0.090846 -0.0420315 0.0212908 0.0749645 -0.0420315 0.0212908 0.0749645 9.6 9.8 1235 93 52 0 0
9.9 0.0164484 0.180554 0.00447036 0.0284049 0.15996 0.0261724 -0.0585516 0.041119 0.0696951 -0.0585516 0.041119 0.0696951 9.8 10 689 40 23 0 0
10.1 0.0229792 0.210548 -0.0090721 0.00446067 0.218138 0.00904782 -0.0510949 0.0351204 0.0644965 -0.0510949 0.0351204 0.0644965 10 10.2 438 27 18 0 0
10.3 0.311993 -0.0159405 0.311993 0.28169 -0.00709176 0.329537 -0.0516432 0.0386562 0.0672995 -0.0516432 0.0386562 0.0672995 10.2 10.4 224 11 6 0 0
10.5 0.31694 0.0407654 0.344718 0.31694 -0.0544727 0.38694 -0.0163934 0.00777275 0.0917147 -0.0163934 0.00777275 0.0917147 10.4 10.6 128 6 3 0 0
10.7 -0.0909091 0.538278 -0.0184453 -0.0909091 0.294613 0.0290909 -0.0909091 0.0909091 0.0486258 -0.0909091 0.0909091 0.0486258 10.6 10.8 57 2 2 0 0
10.9 0.277778 0.202842 0.402778 -0.0555556 0.922222 0.0823755 -0.0555556 0.0555556 0.0982906 -0.0555556 0.0555556 0.0982906 10.8 11 39 3 1 0 0
11.1 -0.0666667 0.0666667 0.0666667 -0.0666667 0.0666667 0.0712644 -0.0666667 0.0666667 0.0871795 -0.0666667 0.0666667 0.0871795 11 11.2 16 1 0 0 0
11.3 0 0 0 0 0 0 0 0 0 0 0 0 11.2 11.4 4 1 1 0 0
11.5 0 0 0 0 0 0 0 0 0 0 0 0 11.4 11.6 0 0 0 0 0
11.7 0 0 0 0 0 0 0 0 0 0 0 0 11.6 11.8 0 0 0 0 0
11.9 0 0 0 0 0 0 0 0 0 0 0 0 11.8 12 0 0 0 0 0
12.1 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0
