#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 -0.000147305 0.0246642 -2.41145e-05 -0.00119115 0.00119115 0.0174571 -0.00119115 0.00117487 0.0586461 -0.00119115 0.00117487 0.0586461 8.625 8.875 312057 4790 2 0 0
9 0.00134507 0.020023 0.00134507 -0.00181302 0.0375806 0.00373573 -0.00181302 0.001753 0.0737232 -0.00181302 0.001753 0.0737232 8.875 9.125 488555 5383 18 1 0
9.25 0.00126897 0.0319186 0.00118483 0.00627934 0.0696474 0.00627934 -0.00234135 0.197836 0.00321211 -0.00234135 0.00223642 0.0672257 9.125 9.375 1.36056e+06 16896 348 4 0
9.5 0.00352527 0.0347974 0.00337035 0.00999129 0.0808781 0.00958382 0.041557 0.227076 0.0417386 -0.00389759 0.00367301 0.0645521 9.375 9.625 2.67657e+06 89588 2592 22 0
9.75 0.0104738 0.0607489 0.00967969 0.03801 0.139094 0.0325697 0.019486 0.154762 0.019494 -0.00551403 0.00512566 0.0674693 9.625 9.875 2.80656e+06 177635 5698 40 0
10 0.0300693 0.0975558 0.0271328 0.0712722 0.178637 0.0615973 0.0777487 0.324038 0.0779025 -0.00699705 0.00652254 0.0832431 9.875 10.125 1.86064e+06 176791 7257 59 0
10.25 0.0600801 0.139258 0.0513825 0.100715 0.201248 0.0815435 0.143952 0.216513 0.143971 -0.00859004 0.00794968 0.0839286 10.125 10.375 995971 148012 7319 59 0
10.5 0.0783441 0.139234 0.0615133 0.126706 0.19542 0.0967533 0.159637 0.222538 0.0960062 -0.0105757 0.00977753 0.0771273 10.375 10.625 478177 71019 5099 47 0
10.75 0.0973492 0.125003 0.0716977 0.158732 0.179037 0.112615 0.189804 0.18327 0.15603 -0.0170921 0.0151264 0.0827858 10.625 10.875 219143 27359 3458 29 0
11 0.11361 0.109787 0.0776293 0.185675 0.165718 0.125659 0.158954 0.266395 0.160209 -0.0285464 0.0238814 0.0935128 10.875 11.125 94849 10390 2208 16 0
11.25 0.132727 0.0834441 0.0721102 0.194411 0.126346 0.104664 0.227228 0.0858728 0.0809857 -0.045499 0.0356567 0.103517 11.125 11.375 38266 3518 1338 11 0
11.5 0.13252 0.0611941 0.0697554 0.145472 0.066074 0.0840841 0.389414 0.0243336 0.391542 -0.0651315 0.0464356 0.105183 11.375 11.625 14180 1022 679 11 0
11.75 0.0825231 0.0428167 0.0390542 0.0497287 0.0251408 0.0236133 0.189376 0.0350114 0.132037 -0.0963387 0.0583524 0.11373 11.625 11.875 4616 246 178 7 0
12 0.114892 0.0238801 0.0551455 0.0192654 0.0783325 0.0637399 0.111371 0.341121 0.186137 -0.138629 0.0802181 0.106698 11.875 12.125 1355 71 19 4 0
12.25 0.002792 0.0553746 0.0874826 -0.140065 0.0651466 0.114007 -0.140065 0.827362 0.0879479 -0.140065 0.0651466 0.114007 12.125 12.375 314 7 0 1 0
12.5 -0.0913978 0.274194 -0.0483871 -0.258065 0.16129 0.129032 0.0752688 0.317204 0.016129 -0.258065 0.16129 0.129032 12.375 12.625 68 6 0 3 0
12.75 -0.5 0 0.2 -0.5 0 0.2 -0.5 0 0.2 -0.5 0 0.2 12.625 12.875 10 0 0 0 0
13 -1 0 0 -1 0 0 -1 0 0 -1 0 0 12.875 13.125 1 0 0 0 0
13.25 0 0 0 0 0 0 0 0 0 0 0 0 13.125 13.375 0 0 0 0 0
13.5 0 0 0 0 0 0 0 0 0 0 0 0 13.375 13.625 0 0 0 0 0
13.75 0 0 0 0 0 0 0 0 0 0 0 0 13.625 13.875 0 0 0 0 0
14 0 0 0 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0 0
14.5 0 0 0 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0 0
15 0 0 0 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
