#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.0361067 0.0338937 0.0150063 0.149781 0.106184 0.0272633 0.152582 0.115947 0.0286246 0.17767 0.11653 0.0268136 0.179798 0.111488 0.0320326 7.2 7.4 728061 542670 185391 24767 24433 19444
7.5 0.0365732 0.0300375 0.0136949 0.153793 0.09869 0.021771 0.156308 0.102308 0.0249333 0.182743 0.105359 0.0237259 0.176029 0.10893 0.0216591 7.4 7.6 613631 448662 164969 23185 22808 17730
7.7 0.0374412 0.0270148 0.0118962 0.162365 0.0871772 0.0180485 0.160375 0.0891046 0.0201994 0.189491 0.0934792 0.0178621 0.179872 0.0963799 0.0157308 7.6 7.8 505493 363664 141829 20795 20001 15978
7.9 0.0389863 0.0242532 0.0102563 0.182749 0.0805314 0.0150431 0.179901 0.0801455 0.0189336 0.203189 0.0920636 0.0137043 0.201345 0.0816678 0.0167951 7.8 8 409150 288717 120433 18349 17624 13832
8.1 0.0427497 0.0228767 0.00911827 0.212322 0.0738585 0.0155128 0.20412 0.0785019 0.016314 0.230675 0.0744835 0.0172421 0.219035 0.0814089 0.00668481 8 8.2 329640 225826 103814 16358 15576 11852
8.3 0.0490482 0.0217488 0.00933478 0.227847 0.0762421 0.00739254 0.223114 0.073022 0.0145241 0.247142 0.0816637 0.00461616 0.235846 0.0802694 0.00524054 8.2 8.4 270153 176296 93857 15194 13822 10668
8.5 0.056881 0.0205551 0.00933279 0.239125 0.0668367 0.0107549 0.230545 0.0669216 0.0119159 0.257403 0.0778734 0.00910577 0.260615 0.0787732 0.00645864 8.4 8.6 221189 137902 83287 14084 12529 9067
8.7 0.0661963 0.0184771 0.00972278 0.255041 0.0660562 0.0078049 0.247658 0.061851 0.0100901 0.281876 0.0677457 0.0111242 0.275783 0.0657938 0.00802878 8.6 8.8 176940 108994 67946 12170 10533 7825
8.9 0.0762402 0.0177821 0.0105661 0.284337 0.0593298 0.0115945 0.270434 0.0522035 0.0129231 0.309001 0.0618959 0.0114735 0.313033 0.059038 0.0120815 8.8 9 142712 87749 54963 10546 8877 6453
9.1 0.089849 0.0169045 0.0125767 0.310797 0.053869 0.013269 0.296205 0.0393791 0.0219304 0.339006 0.0547851 0.0169205 0.33437 0.0611463 0.00841299 9 9.2 116765 72466 44299 8879 7404 5464
9.3 0.110331 0.0116031 0.0143152 0.336138 0.0529042 0.00712368 0.307096 0.0426054 0.0154053 0.352201 0.0567655 0.00511798 0.357806 0.0662095 0.000969738 9.2 9.4 97419 60690 36729 7483 6360 4740
9.5 0.132086 0.0105126 0.0157023 0.37502 0.042601 0.0152018 0.311413 0.0441254 0.0120205 0.389054 0.0452174 0.0127119 0.401914 0.042027 0.0156341 9.4 9.6 83430 52549 30881 5809 5719 4180
