#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 0 0.0683298 0 0 0.0899729 0 0 0.0905172 0 0 0.0808383 0 0 0.0625 0 8.625 8.875 41169 39324 1845 232 334 96
9.00 0 0.108275 0 0 0.125085 0 0 0.125142 0 0 0.129704 0 0 0.117788 0 8.875 9.125 74123 68215 5908 879 1249 416
9.25 0 0.087939 0 4.63962e-05 0.136173 2.31981e-05 0.000305951 0.142879 0.000152975 0 0.138627 0 0 0.146964 0 9.125 9.375 349922 306815 43107 6537 8916 3096
9.50 1.30498e-05 0.0555251 3.26244e-06 1.68556e-05 0.141351 -5.61855e-06 0 0.153271 0 7.24165e-05 0.179448 0 0 0.187196 0 9.375 9.625 1.40406e+06 1.22608e+06 177982 27024 27618 8638
9.75 9.44515e-05 0.0636882 1.59636e-05 0.000152154 0.153431 5.20995e-05 0.000333131 0.189357 0.000144861 0.000162361 0.214913 5.41047e-05 0.000189155 0.228184 0.000126103 9.625 9.875 3.48661e+06 3.00684e+06 479776 69042 55432 15860
10.00 7.45736e-05 0.0524647 3.04143e-05 5.61538e-05 0.146524 1.06488e-05 5.09585e-05 0.171503 1.01485e-05 4.10779e-05 0.198883 2.7364e-05 0.000149918 0.19861 4.99675e-05 9.875 10.125 4.07835e+06 3.41944e+06 658905 98119 73032 20011
10.25 9.92961e-06 0.0388744 2.70808e-06 2.51223e-05 0.138835 4.93272e-06 3.16803e-05 0.167364 1.042e-05 6.14817e-05 0.182646 -3.91818e-07 0 0.179751 0 10.125 10.375 2.81268e+06 2.2156e+06 597080 94696 65060 17417
10.50 2.34673e-06 0.0317771 7.82243e-07 1.26701e-05 0.13804 -6.7446e-06 1.20793e-05 0.156746 -1.20674e-05 3.87898e-05 0.173169 -1.21824e-06 7.45601e-05 0.166088 -4.53038e-07 10.375 10.625 1.75193e+06 1.27838e+06 473554 82786 51560 13412
10.75 1.3451e-06 0.0268966 -1.3451e-06 7.60323e-05 0.138792 -3.13615e-05 2.92039e-05 0.148828 -4.75503e-05 0.000215436 0.167047 -0.000110819 0.000420787 0.154501 -0.000101352 10.625 10.875 1.0854e+06 743441 341960 68484 37134 9506
11.00 4.61312e-06 0.0257435 -9.22624e-06 0.000492601 0.13936 -0.000355458 0.00026206 0.137207 -0.000219839 0.00134664 0.163069 -0.00081211 0.00180772 0.154169 -0.000612746 10.875 11.125 636550 433546 203004 49607 25248 6085
11.25 4.73737e-05 0.0274175 -7.50084e-05 0.00493556 0.14183 -0.002834 0.00206092 0.132913 -0.00154635 0.0083659 0.161633 -0.00371374 0.0123522 0.146378 -0.00284457 11.125 11.375 360689 253305 107384 32995 16376 3805
11.50 0.000815661 0.0287773 -0.000492093 0.0360777 0.139991 -0.00404974 0.017285 0.124174 -0.00410592 0.0490742 0.148443 -0.00472648 0.0686275 0.140765 -0.00271013 11.375 11.625 204946 148346 56600 18166 10963 2346
11.75 0.0107208 0.0354666 -0.000773304 0.166839 0.127323 0.0162056 0.0801946 0.113354 0.00791908 0.206757 0.141425 0.0292617 0.220721 0.126381 0.0313563 11.625 11.875 115287 85348 29939 5549 7429 1554
12.00 0.0934768 0.0547196 0.0171621 0.438857 0.0724956 0.0489626 0.271626 0.104885 0.0375837 0.479715 0.0684591 0.046409 0.51824 0.0718149 0.0266768 11.875 12.125 64470 49178 15292 578 5053 932
12.25 0.369835 0.0549696 0.043629 0.744523 0.0290298 0.0370758 0.735294 0.0147059 0.0467695 0.756015 0.0283049 0.0415525 0.776744 0.0368419 0.0408067 12.125 12.375 35219 27688 7531 68 3242 645
12.50 0.740949 0.092113 0.113054 0.907214 0.032833 0.0521371 0.842105 0.157895 0.0526316 0.896953 0.0381359 0.0516211 0.939535 0.0214742 0.0385687 12.375 12.625 19058 15329 3729 19 1805 430
12.75 0.930124 0.0313152 0.0949281 0.968714 0.0109513 0.0360498 1 0 0 0.955117 0.0200741 0.0500072 0.957377 0.00655735 0.0235792 12.625 12.875 9869 8143 1726 7 557 305
13.00 0.964311 0.00543606 0.0267076 0.978541 0.00259131 0.0106108 0 0 0 0.981132 0 0.0436321 0.974874 0.00512564 0.0107718 12.875 13.125 4930 4231 699 0 53 199
13.25 0.97651 0.00335574 0.00767016 0.960938 0.0116115 0.000937521 0 0 0 1 0 0 0.957983 0.00811851 0.00840336 13.125 13.375 2342 2086 256 0 1 119
