#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 -1.86652e-05 0.10265 -3.56939e-05 -5.24235e-05 0.1217 -3.0872e-05 -7.2584e-06 0.134666 -4.73581e-05 -5.24235e-05 0.128678 -3.25171e-05 7.2 7.4 673695 177734 31638 22141 8002
7.5 1.18483e-05 0.107937 -7.0453e-05 -2.06657e-05 0.119795 -4.88032e-05 -2.06657e-05 0.134351 -9.10313e-05 -2.06657e-05 0.121861 -0.000141917 7.4 7.6 540895 153780 28956 19652 7125
7.7 2.99418e-05 0.109375 -0.000170262 1.61691e-05 0.118223 -0.000204132 3.58995e-05 0.13683 -0.000413908 -1.98916e-05 0.124145 -0.000178977 7.6 7.8 442103 140468 27731 17924 6336
7.9 7.20318e-05 0.103667 -0.000620062 6.13019e-05 0.110225 -0.000318345 4.87138e-05 0.130542 -0.0010318 0.000159325 0.119643 -0.000571426 7.8 8 366576 129862 27036 16290 5814
8.1 0.000224899 0.0959125 -0.0011034 0.000296907 0.101696 -0.000712401 0.00017959 0.123104 -0.00185861 0.000383097 0.111359 -0.00184684 8 8.2 297644 111234 24712 14534 4879
8.3 0.000759766 0.0918073 -0.00246318 0.000694192 0.0961039 -0.00213432 0.00133142 0.117982 -0.00399098 0.000673105 0.116078 -0.00377596 8.2 8.4 236382 89649 21370 12266 4123
8.5 0.00184713 0.0913356 -0.00415005 0.000904791 0.0912568 -0.003593 0.00281893 0.119657 -0.00641971 0.00243972 0.112794 -0.00496489 8.4 8.6 184627 69380 18110 10270 3410
8.7 0.00458968 0.090819 -0.00671215 0.00358947 0.0840834 -0.00482701 0.00544807 0.112678 -0.0103862 0.00709161 0.104557 -0.0106878 8.6 8.8 144254 53645 15132 8469 2870
8.9 0.0104852 0.0885788 -0.00864865 0.00616002 0.0773598 -0.00766115 0.0149179 0.106146 -0.0111182 0.0175306 0.106867 -0.00671398 8.8 9 111965 41125 12083 6841 2265
9.1 0.0229968 0.0859373 -0.00549304 0.0133537 0.0705004 -0.00605903 0.0299831 0.100821 -0.00936357 0.0396303 0.0863059 -0.00523202 9 9.2 87629 31775 9339 5780 1898
9.3 0.040614 0.0797809 -0.00407124 0.0158041 0.0589557 -0.00397815 0.0552068 0.100846 0 0.0595775 0.0869065 -0.00103137 9.2 9.4 70343 25179 7026 4923 1624
9.5 0.0697939 0.0753637 0.0028751 0.0212576 0.0583571 0.00177417 0.0988437 0.0832472 0.00637392 0.105 0.081242 0.00928749 9.4 9.6 58554 20495 5023 4419 1375
9.7 0.096106 0.0707031 0.0100894 0.00361997 0.0741167 0.00235398 0.142081 0.0734803 0.0167348 0.147033 0.0607149 0.0208718 9.6 9.8 50095 17241 3559 3964 1284
9.9 0.124181 0.0751974 0.021565 -0.0204348 0.0780895 0.0115101 0.185266 0.0645128 0.0330198 0.179899 0.066652 0.0200401 9.8 10 45154 14820 2187 3751 1232
10.1 0.150036 0.0673936 0.0261601 -0.0473974 0.082638 0.0221292 0.21207 0.063292 0.0330112 0.235748 0.0496654 0.0346796 10 10.2 41882 13097 1337 3661 1176
10.3 0.164225 0.0578868 0.0320127 -0.107155 0.0923142 0.0191789 0.236801 0.0438153 0.0425368 0.246539 0.0364406 0.0302629 10.2 10.4 39570 11571 695 3550 1116
10.5 0.164223 0.064026 0.0293899 -0.125469 0.103264 0.0302634 0.221623 0.0560287 0.0315409 0.25836 0.0479458 0.0341788 10.4 10.6 35447 9442 308 3165 1013
10.7 0.162964 0.0522427 0.0276545 -0.11202 0.118405 0.0282372 0.181467 0.0504172 0.0260999 0.287294 0.0338454 0.0289091 10.6 10.8 28039 6857 123 2446 882
10.9 0.164193 0.0382427 0.0268855 0.0434873 0.0411014 0.165568 0.155971 0.0288945 0.0255408 0.283213 0.0207767 0.0405851 10.8 11 18743 4279 38 1538 657
11.1 0.161939 0.0210148 0.0396133 0.258995 0.0355358 0.180465 0.0998614 0.0218662 0.0439659 0.23797 0.0271741 0.0277109 11 11.2 9401 1902 10 646 371
11.3 0.109494 0.0235057 0.0287564 -0.320331 0.610394 0.417845 0.003479 0.0518696 0.0425354 0.223755 -0.00334495 0.0815216 11.2 11.4 3389 646 3 175 155
11.5 0.105606 0.00868005 0.0581391 -0.762319 0.0106848 0.0952863 -0.0956522 0.21195 0.0353002 0.14012 0.011553 0.0763947 11.4 11.6 796 106 0 18 41
11.7 -0.015873 0.124967 0.0519868 -0.849206 0.0396825 0.0534486 -0.349206 0.469507 0.546446 0.150794 0.0128427 0.163159 11.6 11.8 138 12 0 2 6
11.9 -0.9375 0.96875 0.0625 -0.9375 0.0486111 0.0625 -0.9375 0.0486111 0.0625 -0.9375 0.993056 0.0625 11.8 12 16 0 0 0 0
12.1 -1 1 0 -1 1 0 -1 1 0 -1 1 0 12 12.2 2 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0
