#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 0.020912 0.066202 0.0208734 0.0266041 0.0696401 0.0266041 0.0164609 0.0658436 0.0164609 0.0201613 0.0806452 0.0201613 0.0176991 0.0855457 0.0176991 8.625 8.875 28522 25966 2556 243 496 339
9.00 0.0299178 0.0844506 0.0299178 0.0279486 0.0985558 0.0279486 0.0190217 0.103261 0.0190217 0.027541 0.0937705 0.027541 0.0301984 0.100086 0.0301984 8.875 9.125 50663 43185 7478 736 1525 1159
9.25 0.0183418 0.0647367 0.0183367 0.0324943 0.10422 0.0324943 0.0331801 0.105936 0.0331801 0.032027 0.105563 0.032027 0.0359316 0.109823 0.0359316 9.125 9.375 241399 195237 46162 5003 9492 6902
9.50 0.0127572 0.0512077 0.0127309 0.0443696 0.118225 0.044266 0.0430749 0.121071 0.0429568 0.0514971 0.132531 0.0514069 0.0582836 0.142529 0.0582181 9.375 9.625 934507 799392 135115 16924 22176 15253
9.75 0.0156002 0.0632098 0.015322 0.0518943 0.137602 0.0515092 0.0577325 0.155554 0.0574932 0.0709487 0.174516 0.0703553 0.076821 0.177715 0.0762423 9.625 9.875 2.66163e+06 2.29292e+06 368711 45988 47189 29380
10.00 0.0107672 0.0502224 0.0105349 0.0446816 0.135012 0.0440458 0.0495932 0.146205 0.0490277 0.0615947 0.159192 0.060571 0.0636554 0.162879 0.0626962 9.875 10.125 3.72539e+06 3.11176e+06 613631 81362 77182 45872
10.25 0.00724046 0.0406272 0.00713926 0.0376523 0.124507 0.0361547 0.0416545 0.138495 0.0401876 0.0509155 0.14936 0.0486163 0.0494178 0.147639 0.0471359 10.125 10.375 2.67082e+06 2.09476e+06 576060 82272 72748 40795
10.50 0.00490461 0.0297016 0.00466731 0.0326369 0.114386 0.0275935 0.0341528 0.126002 0.0293809 0.0448894 0.136003 0.036997 0.0426414 0.13537 0.0346688 10.375 10.625 1.6762e+06 1.23047e+06 445723 68135 56383 30862
10.75 0.00407541 0.0243006 0.00338237 0.0352473 0.117062 0.0179771 0.0350804 0.122327 0.0195724 0.0462907 0.135395 0.0214602 0.041972 0.125803 0.0183319 10.625 10.875 1.04045e+06 724344 316109 55045 41045 21562
11.00 0.00397989 0.0237488 0.00200044 0.0439857 0.115833 0.0032101 0.0389151 0.117108 0.00692893 0.0574468 0.122203 -5.93551e-05 0.058753 0.118506 -0.000190377 10.875 11.125 634268 428906 205362 42143 28670 14178
11.25 0.00615348 0.023993 -0.000142368 0.0780244 0.100259 -0.0127634 0.0599685 0.0974217 -0.0108979 0.0969806 0.110312 -0.0173035 0.104148 0.0999541 -0.0175957 11.125 11.375 367765 252865 114900 29182 18282 9064
11.50 0.0169217 0.0259926 -0.00323582 0.171383 0.0922157 -0.0137743 0.11449 0.0861647 -0.0176698 0.203552 0.0945644 -0.0132265 0.222222 0.0908274 -0.00877246 11.375 11.625 213928 150812 63116 17032 12051 5589
11.75 0.0609618 0.0385181 4.49345e-05 0.345762 0.0753884 0.00612468 0.237011 0.0663196 0.00375246 0.376781 0.0740639 0.010147 0.407643 0.066727 0.00949517 11.625 11.875 123593 89023 34570 5312 8140 3611
12.00 0.18675 0.0362386 0.0159059 0.570997 0.0390525 0.0196822 0.460504 0.0447961 0.0189948 0.593403 0.0416129 0.0197958 0.618268 0.03005 0.022181 11.875 12.125 71028 52182 18846 595 5487 2321
12.25 0.424814 0.0319239 0.0353222 0.771322 0.0231435 0.0271918 0.75 0.0238096 0.0441176 0.776715 0.0244066 0.0284674 0.800139 0.0195791 0.0297588 12.125 12.375 40570 30604 9966 84 3556 1436
12.50 0.681487 0.0411391 0.0672091 0.902325 0.0146385 0.0311265 0.958333 0.0416667 0.0138889 0.887745 0.0175746 0.0309624 0.9197 0.0138475 0.0298024 12.375 12.625 22572 17453 5119 24 2040 934
12.75 0.864057 0.0358221 0.0694305 0.948173 0.0133942 0.025274 1 0 0 0.928986 0.0146561 0.0292805 0.93475 0.0184226 0.0213757 12.625 12.875 12620 9938 2682 2 690 659
13.00 0.938509 0.0215853 0.0371848 0.975724 0.00675851 0.0160266 1 0 0 0.941176 0.0153453 0.0147059 0.983373 0.00260836 0.0203187 12.875 13.125 6790 5513 1277 3 68 421
