#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 0.000628136 0.058626 0.000606844 0.00101885 0.0641875 0.00101885 0 0 0 0 0 0 0 0 0 8.625 8.875 285712 281786 3926 5 0 0
9.00 0.000937663 0.075316 0.000911125 0.00191857 0.103816 0.00191857 0 0.0652174 0 0 0 0 0 0 0 8.875 9.125 456879 452188 4691 46 2 0
9.25 0.00144389 0.0705659 0.00138836 0.00273148 0.105914 0.00261999 0.0031746 0.125397 0.0031746 0 0.166667 0 0 0 0 9.125 9.375 1.38646e+06 1.36852e+06 17939 630 12 0
9.50 0.00256212 0.0629993 0.00244531 0.00531291 0.10276 0.00508004 0.0143819 0.161478 0.0134717 0 0.202703 0 0 0 0 9.375 9.625 3.08653e+06 2.97059e+06 115944 5493 74 0
9.75 0.00425851 0.0719911 0.00401552 0.0118237 0.130997 0.0111528 0.0317719 0.20463 0.0289206 0.0283688 0.205674 0.0141844 0 0 0 9.625 9.875 3.44251e+06 3.19360e+06 248907 12275 141 0
10.00 0.00497865 0.0802653 0.00466132 0.0249246 0.170235 0.0229172 0.0560105 0.23686 0.0490767 0.0617978 0.275281 0.0556628 0 0 0 9.875 10.125 2.38146e+06 2.1303e+06 251157 14533 178 0
10.25 0.00573271 0.0773254 0.00538873 0.0512111 0.204426 0.0455881 0.0857595 0.247303 0.073021 0.0765027 0.270318 0.0591617 0 0 0 10.125 10.375 1.30948e+06 1.09599e+06 213489 15182 183 0
10.50 0.00774469 0.0709343 0.00723635 0.0704475 0.199248 0.0585822 0.107012 0.235558 0.0813611 0.125 0.269737 0.0815217 0 0 0 10.375 10.625 658429 542953 115476 10896 120 0
10.75 0.0128345 0.0743432 0.0117585 0.0963367 0.19854 0.0726304 0.138044 0.238033 0.103393 0.154639 0.28866 0.100876 0 0 0 10.625 10.875 314234 267637 46597 7331 97 0
11.00 0.0227775 0.0841857 0.0194896 0.13294 0.185708 0.0910423 0.187474 0.241128 0.128204 0.222222 0.238095 0.123862 0 0 0 10.875 11.125 144846 126221 18625 4758 63 0
11.25 0.0381371 0.0993701 0.0306436 0.179476 0.180512 0.108397 0.224784 0.217559 0.133908 0.382353 0.294118 0.200535 0 0 0 11.125 11.375 62001 55248 6753 2776 34 0
11.50 0.062478 0.102473 0.0440866 0.210698 0.165306 0.105212 0.206848 0.167886 0.0976934 0.3125 0.25 0.21875 0 0 0 11.375 11.625 24878 22728 2150 1431 32 0
11.75 0.0954304 0.104316 0.0611586 0.232172 0.141798 0.107588 0.203655 0.120104 0.101293 0.25 0.2 0.05 0 0 0 11.625 11.875 9269 8666 603 383 20 0
12.00 0.126569 0.111868 0.0688419 0.284153 0.114754 0.0993704 0.176471 0.0784314 0.0784314 0.25 0.0833333 0.0833333 0 0 0 11.875 12.125 2972 2789 183 51 12 0
12.25 0.168142 0.116308 0.068268 0.0967742 0.0645161 0.0322581 0 0.333333 0 0 0 0 0 0 0 12.125 12.375 822 791 31 3 4 0
12.50 0.257426 0.10396 0.0742574 0.454545 0 0.181818 0 0 0 0.714286 0 0.285714 0 0 0 12.375 12.625 213 202 11 0 7 0
12.75 0.255814 0.232558 0.0930233 0 0 0 0 0 0 0 0 0 0 0 0 12.625 12.875 43 43 0 0 0 0
13.00 0.5 0 0.25 0 0 0 0 0 0 0 0 0 0 0 0 12.875 13.125 4 4 0 0 0 0
13.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.125 13.375 0 0 0 0 0 0
13.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.375 13.625 0 0 0 0 0 0
13.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.625 13.875 0 0 0 0 0 0
14.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0 0 0
14.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0 0 0
15.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0 0
