#Observed stellar masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.958849 0.0159949 0.0488425 0.969915 0.0112875 0.0463477 0.972103 0.00883543 0.0447604 7.2 7.4 745811 22322 23362 20030
7.5 0.964274 0.0118817 0.0462635 0.971486 0.0101131 0.0408306 0.974332 0.00933826 0.0416852 7.4 7.6 641668 21631 22609 19049
7.7 0.960371 0.0139313 0.0431721 0.976531 0.00673741 0.0434002 0.976718 0.00901282 0.0414376 7.6 7.8 533185 19782 20624 17219
7.9 0.950417 0.0187519 0.0395644 0.974138 0.00742555 0.0412382 0.973645 0.0101355 0.0418373 7.8 8 433485 17429 18086 15202
8.1 0.949195 0.0149446 0.0366794 0.972022 0.0090611 0.0359616 0.972524 0.00948375 0.0381635 8 8.2 348989 15362 16026 13144
8.3 0.955345 0.00851232 0.0444688 0.9699 0.00830656 0.0389212 0.972427 0.00709772 0.0377979 8.2 8.4 281171 13387 14147 11479
8.5 0.945242 0.0131606 0.0380448 0.973419 0.00347608 0.0423309 0.972698 0.00581771 0.0382405 8.4 8.6 231696 12620 12628 10378
8.7 0.938872 0.0132742 0.0364677 0.965228 0.0057494 0.0368769 0.969912 0.00514883 0.0363382 8.6 8.8 189879 11364 10817 8768
8.9 0.927388 0.0134392 0.0334517 0.95999 0.00218689 0.0394402 0.965742 0.00538784 0.0360746 8.8 9 153460 9942 9294 7354
9.1 0.915111 0.0114884 0.0294532 0.944957 0.00530279 0.0337886 0.959235 0.00330919 0.0360933 9 9.2 126072 8608 7817 6269
9.3 0.903192 0.00830925 0.0352311 0.928308 0.0100231 0.0305277 0.95086 0.00225204 0.0401123 9.2 9.4 104906 7136 6588 5319
9.5 0.890286 0.00733912 0.0315967 0.903628 0.0150404 0.0271417 0.930202 0.00961488 0.0411159 9.4 9.6 88562 5548 5661 4743
9.7 0.879352 0.0115668 0.0253107 0.8764 0.0193346 0.0256537 0.902591 0.0114216 0.0319092 9.6 9.8 75755 4150 4966 4097
9.9 0.878736 0.00744855 0.0342917 0.82391 0.0237772 0.0219029 0.858968 0.022836 0.0287877 9.8 10 64823 2793 4328 3690
10.1 0.875923 0.00699687 0.0382904 0.744894 0.0386329 0.0130818 0.795716 0.0211997 0.0236841 10 10.2 56632 1581 4030 3314
10.3 0.880368 0.0114352 0.03513 0.669745 0.0352293 0.00910449 0.701445 0.0288693 0.0209896 10.2 10.4 50276 773 3765 2998
10.5 0.838028 0.00874603 0.0542444 0.608971 0.0218735 0.0233535 0.609215 0.0340971 0.0130612 10.4 10.6 43427 290 3387 2665
10.7 0.692308 0.065268 0.025641 0.544496 0.026374 0.0215053 0.532116 0.0194334 0.0253043 10.6 10.8 34449 111 2546 2103
10.9 0.724138 0.0689656 0.0678879 0.531599 0.0200949 0.0418026 0.423394 0.0286161 0.0281081 10.8 11 23909 49 1558 1590
11.1 0.6 0.288889 0.1 0.514286 0.0217503 0.0795031 0.32153 0.040675 0.0372732 11 11.2 13033 9 625 871
11.3 1 0 1 0.52459 0.00349975 0.12092 0.230994 0.0288743 0.0457 11.2 11.4 5770 1 141 381
11.5 0 0 0 0.222222 0.333333 -0.00854701 0.145631 0.0348201 0.064823 11.4 11.6 2042 0 11 112
11.7 0 0 0 0 0 0 0.0833333 0.0416667 0.0357143 11.6 11.8 606 0 0 24
11.9 0 0 0 0 0 0 0 0 0 11.8 12 143 0 0 1
12.1 0 0 0 0 0 0 0 0 0 12 12.2 22 0 0 0
12.3 0 0 0 0 0 0 0 0 0 12.2 12.4 3 0 0 0
12.5 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
