#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.0185166 0.0302076 0.00999579 0.0971905 0.107872 0.0375122 0.100424 0.112227 0.0396796 0.120604 0.125408 0.0436441 0.118737 0.120547 0.0415785 7.2 7.4 717759 532494 185265 25930 24709 18461
7.5 0.0179625 0.0282471 0.00771522 0.09786 0.102451 0.0265637 0.100626 0.110107 0.0295243 0.121268 0.113945 0.0318521 0.112319 0.11954 0.025875 7.4 7.6 597495 435018 162477 24278 22578 16551
7.7 0.0182963 0.0259242 0.00659251 0.106506 0.0969467 0.0181341 0.106437 0.0999771 0.0210354 0.129019 0.106125 0.0199304 0.120169 0.0991757 0.0161658 7.6 7.8 489274 351273 138001 21609 19718 14230
7.9 0.0190674 0.0237177 0.00490778 0.124969 0.0892677 0.0153728 0.124967 0.0888515 0.0192537 0.14432 0.0971069 0.0133135 0.129335 0.0969806 0.0070809 7.8 8 395103 278434 116669 18741 17281 12371
8.1 0.0217773 0.0218815 0.00441113 0.137664 0.0890143 0.00471516 0.13477 0.087227 0.00974816 0.153469 0.0951268 0.00171311 0.14473 0.093449 0.00133732 8 8.2 323919 217842 106077 17771 15495 10910
8.3 0.0259257 0.0203812 0.00327855 0.144668 0.0809062 -0.00425266 0.144374 0.079312 0.000141725 0.161655 0.0914963 -0.00494321 0.160774 0.0833837 -0.00496851 8.2 8.4 265199 169677 95522 16672 13869 9504
8.5 0.0302217 0.0197759 0.00265604 0.160009 0.0718211 -0.00590138 0.151673 0.0749192 -0.0038565 0.187217 0.0763708 -0.00412944 0.184223 0.0734896 -0.00290966 8.4 8.6 213148 132984 80164 14617 12141 8164
8.7 0.0373603 0.0191108 0.00292629 0.181323 0.0688512 -0.00478275 0.175501 0.0629318 0.000535816 0.206308 0.0770028 -0.00472914 0.206953 0.0722858 -0.00701194 8.6 8.8 169223 104041 65182 12735 10305 6760
8.9 0.0471499 0.0180748 0.00296505 0.20716 0.0675422 -0.00210631 0.196762 0.0544903 0.00286685 0.228592 0.0731089 -0.00475369 0.243491 0.0693138 -0.00400968 8.8 9 134643 83330 51313 10871 8513 5569
9.1 0.0610744 0.0166265 0.00600005 0.237886 0.0618306 -0.00210255 0.214664 0.0485343 0.00565732 0.265931 0.0663731 0.000510603 0.269417 0.0650888 0.000332355 9 9.2 110384 68654 41730 9070 7156 4944
9.3 0.0746056 0.0171952 0.0060719 0.271046 0.0577821 0.00108665 0.218715 0.0608727 -0.00315465 0.300315 0.0565618 0.00532782 0.305651 0.0533985 0.00313008 9.2 9.4 92063 57556 34507 7224 6350 4070
9.5 0.0971244 0.0133685 0.0102156 0.306719 0.0560183 0.00297135 0.247773 0.0484009 0.00804672 0.328068 0.0641076 0 0.327157 0.0599125 0.00286749 9.4 9.6 79206 50111 29095 5949 5444 3778
9.7 0.124963 0.011415 0.0139341 0.352519 0.0498458 0.00755695 0.249771 0.0623405 -0.000160217 0.384002 0.0489083 0.01043 0.38433 0.0459096 0.00936854 9.6 9.8 68500 43829 24671 4372 5013 3229
9.9 0.161315 0.0118569 0.015734 0.400657 0.0431331 0.0110064 0.258581 0.0591435 0.00207207 0.438004 0.0396112 0.0162397 0.439423 0.0433593 0.0108517 9.8 10 61457 39835 21622 3059 4589 3120
10.1 0.209465 0.0107598 0.0204173 0.458891 0.0346983 0.0146092 0.282435 0.0522189 0.0132038 0.500944 0.0310502 0.0145361 0.50228 0.0293393 0.0187038 10 10.2 56207 37233 18974 1873 4238 2851
10.3 0.263488 0.0168435 0.0207804 0.518037 0.0351323 0.00818622 0.277904 0.0910612 -0.00520068 0.542353 0.0356995 0.00599128 0.550246 0.0279353 0.0152505 10.2 10.4 50942 34476 16466 878 4191 2637
10.5 0.320054 0.0265416 0.0200891 0.570581 0.0414811 0.00425363 0.334165 0.101103 0.00724152 0.594668 0.0382333 0.0087809 0.620912 0.0318003 0.00685441 10.4 10.6 44784 31126 13658 401 3676 2324
10.7 0.384076 0.0397721 0.024807 0.612154 0.0509496 -0.00118423 0.374101 0.149709 -0.00178581 0.620262 0.0466229 0.00531173 0.663537 0.0507489 -0.00228983 10.6 10.8 35392 25107 10285 139 2902 1917
