#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 -0.000998641 0.0105705 -0.000819733 -0.00654803 0.00621407 0.0492355 -0.00654803 0.00621407 0.0492355 -0.00654803 0.00621407 0.0492355 8.625 8.875 84743 901 0 0 0
9 0.00651853 0.0108821 0.00614756 -0.00827101 0.00774901 0.0562051 -0.00827101 0.00774901 0.0562051 -0.00827101 0.00774901 0.0562051 8.875 9.125 111990 879 0 0 0
9.25 0.00107839 0.0259783 0.00107839 -0.00582548 0.00540421 0.0494421 -0.00582548 0.00540421 0.0494421 -0.00582548 0.00540421 0.0494421 9.125 9.375 236885 1883 0 0 0
9.5 0.00716539 0.0375679 0.00628476 -0.00630546 0.0058349 0.0513149 -0.00630546 0.0058349 0.0513149 -0.00630546 0.0058349 0.0513149 9.375 9.625 376651 4751 0 0 0
9.75 0.0204957 0.070532 0.0182503 -0.0116401 0.455996 -0.0051688 -0.0116401 0.0106029 0.0759778 -0.0116401 0.0106029 0.0759778 9.625 9.875 296800 6597 6 0 0
10 0.0549835 0.118433 0.044743 -0.0161643 0.0160851 0.0746361 -0.0161643 0.0145091 0.0917983 -0.0161643 0.0145091 0.0917983 9.875 10.125 131354 5088 2 0 0
10.25 0.0831972 0.140294 0.0637326 -0.0203612 0.0180605 0.101737 -0.0203612 0.0178995 0.104061 -0.0203612 0.0178995 0.104061 10.125 10.375 45657 2192 1 0 0
10.5 0.089032 0.0960192 0.0686022 0.224331 0.143959 0.230547 -0.0256692 0.0220857 0.106041 -0.0256692 0.0220857 0.106041 10.375 10.625 14293 619 4 0 0
10.75 0.0341406 0.0482355 0.0341406 -0.0283594 0.0243838 0.106281 -0.0283594 0.0243838 0.106281 -0.0283594 0.0243838 0.106281 10.625 10.875 3933 160 0 0 0
11 0.0949848 0.0849544 0.0794833 -0.0478723 0.946809 -0.00319149 -0.0478723 0.0404255 0.128723 -0.0478723 0.0404255 0.128723 10.875 11.125 968 28 1 0 0
11.25 0.0822511 0.268398 0.0822511 -0.0606061 0.0424242 0.133333 -0.0606061 0.0424242 0.133333 -0.0606061 0.0424242 0.133333 11.125 11.375 172 7 0 0 0
11.5 -0.0714286 0.0357143 0.178571 -0.0714286 0.0357143 0.178571 -0.0714286 0.0357143 0.178571 -0.0714286 0.0357143 0.178571 11.375 11.625 28 0 0 0 0
11.75 0 0 0.5 0 0 0.5 0 0 0.5 0 0 0.5 11.625 11.875 2 0 0 0 0
12 0 0 0 0 0 0 0 0 0 0 0 0 11.875 12.125 0 0 0 0 0
12.25 0 0 0 0 0 0 0 0 0 0 0 0 12.125 12.375 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 12.375 12.625 0 0 0 0 0
12.75 0 0 0 0 0 0 0 0 0 0 0 0 12.625 12.875 0 0 0 0 0
13 0 0 0 0 0 0 0 0 0 0 0 0 12.875 13.125 0 0 0 0 0
13.25 0 0 0 0 0 0 0 0 0 0 0 0 13.125 13.375 0 0 0 0 0
13.5 0 0 0 0 0 0 0 0 0 0 0 0 13.375 13.625 0 0 0 0 0
13.75 0 0 0 0 0 0 0 0 0 0 0 0 13.625 13.875 0 0 0 0 0
14 0 0 0 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0 0
14.5 0 0 0 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0 0
15 0 0 0 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
