#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0 0 0.00101647 0 0 0.00372662 0 0 0.0186403 0 0 0.0629096 8.625 8.875 168122 2122 84 34 0
9 0 0 0.00229025 0 0 0.0132725 0 0 0.00743763 0 0 0.10443 8.875 9.125 274210 3360 404 123 0
9.25 -1.03313e-06 0.0108875 1.65301e-05 -1.03313e-06 0.019534 1.65301e-05 -1.03313e-06 0.031905 3.30602e-05 -1.03313e-06 0 0.0960617 9.125 9.375 993183 25253 4161 1241 0
9.5 -4.38867e-06 0.0273995 -3.65829e-06 2.2421e-05 0.063807 2.27862e-05 -9.12969e-06 0.0874866 -7.30375e-06 -9.12969e-06 8.39931e-06 0.060906 9.375 9.625 2.94924e+06 210925 31695 7769 0
9.75 9.13042e-05 0.0426465 8.7054e-05 0.00020823 0.0965907 0.000201529 0.000311589 0.11365 0.000248359 -4.17179e-05 3.61555e-05 0.0661118 9.625 9.875 4.84844e+06 533746 72015 14152 0
10 0.000465039 0.0663049 0.000441959 0.000995259 0.124967 0.000955599 0.00144457 0.145828 0.00111154 -6.21784e-05 5.39489e-05 0.0498817 9.875 10.125 3.8518e+06 570922 80383 14601 0
10.25 0.00150483 0.0898718 0.00139092 0.00265255 0.140371 0.00244148 0.0041215 0.15281 0.0035108 -0.000101476 9.16393e-05 0.0413728 10.125 10.375 2.4177e+06 486209 76615 13024 0
