#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0.000320501 0.0127734 0.000372303 -0.00170565 0.0016465 0.053434 -0.00170565 0.0016465 0.053434 -0.00170565 0.0016465 0.053434 8.625 8.875 309711 5429 0 0 0
9 0.00195086 0.0227297 0.00195527 -0.00252573 0.00249484 0.0451565 -0.00252573 0.00239999 0.0678703 -0.00252573 0.00239999 0.0678703 8.875 9.125 459143 5808 5 0 0
9.25 0.00346291 0.028667 0.00327251 0.0120903 0.0916292 0.0120972 -0.0032943 0.00311961 0.0633637 -0.0032943 0.00311961 0.0633637 9.125 9.375 1.17666e+06 14651 130 0 0
9.5 0.00380443 0.034981 0.00363265 0.0159848 0.105348 0.0159848 -0.0058493 0.00542033 0.0691846 -0.0058493 0.00542033 0.0691846 9.375 9.625 2.14959e+06 63188 916 0 0
9.75 0.0124574 0.0621226 0.0111364 0.0441163 0.147785 0.0392034 -0.00752219 0.00684714 0.0763533 -0.00752219 0.00684714 0.0763533 9.625 9.875 2.11322e+06 114867 2014 0 0
10 0.0393613 0.107198 0.0345744 0.0922019 0.19382 0.0779422 -0.00846177 0.00770287 0.0827724 -0.00846177 0.00770287 0.0827724 9.875 10.125 1.32498e+06 112707 2712 0 0
10.25 0.0699933 0.143888 0.0577028 0.139475 0.196029 0.112969 -0.0109268 0.0100432 0.0851345 -0.0109268 0.0100432 0.0851345 10.125 10.375 682373 89335 2613 0 0
10.5 0.0903823 0.143041 0.071037 0.14975 0.217058 0.12105 -0.0142744 0.0129475 0.0849439 -0.0142744 0.0129475 0.0849439 10.375 10.625 308737 38182 1829 0 0
10.75 0.105093 0.11552 0.0774833 0.197207 0.154102 0.133016 -0.0220913 0.0196088 0.0900368 -0.0220913 0.0196088 0.0900368 10.625 10.875 133486 13846 1254 0 0
11 0.108228 0.102971 0.0770833 0.210297 0.148669 0.144889 -0.0348638 0.0284106 0.101602 -0.0348638 0.0284106 0.101602 10.875 11.125 53381 4878 775 0 0
11.25 0.132514 0.0839692 0.076501 0.214541 0.11688 0.120935 -0.0481231 0.0377019 0.106231 -0.0481231 0.0377019 0.106231 11.125 11.375 19867 1539 533 0 0
11.5 0.120176 0.0407732 0.0711235 0.129454 0.0530141 0.0707946 -0.0705456 0.0525795 0.107796 -0.0705456 0.0525795 0.107796 11.375 11.625 6455 388 245 0 0
11.75 0.104137 0.00382553 0.0732466 0.018827 0.00301444 0.0632767 -0.102385 0.063409 0.121582 -0.102385 0.063409 0.121582 11.625 11.875 1811 92 66 0 0
12 0.149254 0 0.11656 -0.0253494 0.0791282 0.0426439 -0.136461 0.0682303 0.108742 -0.136461 0.0682303 0.108742 11.875 12.125 490 21 9 0 0
12.25 -0.12987 0.948052 0.12987 -0.12987 0.038961 0.142857 -0.12987 0.038961 0.142857 -0.12987 0.038961 0.142857 12.125 12.375 78 1 0 0 0
12.5 -0.35 0.15 0.1 -0.35 0.15 0.1 -0.35 0.15 0.1 -0.35 0.15 0.1 12.375 12.625 20 0 0 0 0
12.75 -1 1 0 -1 1 0 -1 1 0 -1 1 0 12.625 12.875 2 0 0 0 0
13 0 0 0 0 0 0 0 0 0 0 0 0 12.875 13.125 0 0 0 0 0
13.25 0 0 0 0 0 0 0 0 0 0 0 0 13.125 13.375 0 0 0 0 0
13.5 0 0 0 0 0 0 0 0 0 0 0 0 13.375 13.625 0 0 0 0 0
13.75 0 0 0 0 0 0 0 0 0 0 0 0 13.625 13.875 0 0 0 0 0
14 0 0 0 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0 0
14.5 0 0 0 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0 0
15 0 0 0 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
