#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0 0.00473986 0 0 0.0276779 0 0 0.012148 0 0 0 0.0100014 8.625 8.875 38342 1959 254 350 134
9 0 0.0127143 0 0 0.0163041 0.00171315 0 0.00593677 0.00203641 0 0.0107489 0.000562845 8.875 9.125 68543 6047 834 1300 467
9.25 -3.51893e-06 0.0442178 0 -3.51893e-06 0.0453191 3.51893e-06 -3.51893e-06 0.046727 0 -3.51893e-06 0.0535364 0 9.125 9.375 327857 43680 6389 9075 3573
9.5 2.077e-05 0.0838794 8.93782e-06 -1.38135e-05 0.0940082 -3.45337e-06 -1.38135e-05 0.118321 -6.90675e-06 8.86875e-05 0.124526 9.30043e-05 9.375 9.625 1.33178e+06 173493 25900 27412 9756
9.75 7.00973e-05 0.0877748 4.6189e-05 0.00017565 0.119309 7.54889e-05 0.000127258 0.146572 7.087e-05 -0.000109532 0.152332 -7.90686e-05 9.625 9.875 3.38914e+06 467629 66624 54901 17880
10 -2.03064e-06 0.091475 1.01377e-06 2.12018e-05 0.11868 1.61065e-05 -3.18577e-05 0.140125 -5.31998e-06 -2.92494e-05 0.14392 -7.13459e-06 9.875 10.125 4.04656e+06 655168 96315 74287 23260
10.25 5.11619e-06 0.0978886 -1.29626e-06 7.41857e-07 0.124204 -9.93418e-06 1.99593e-05 0.140474 -1.4427e-06 -9.97683e-06 0.132615 -3.17445e-06 10.125 10.375 2.80141e+06 596302 93295 66809 20267
