#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 1 0 1 0.692308 0.0854701 0.692308 0.833333 -0.0151515 0.833333 8.625 8.875 28063 207 428 354
9.00 0.62963 0.37037 -0.046841 0.808219 0.0317808 0.808219 0.854839 0.0178885 0.854839 8.875 9.125 49464 699 1461 1200
9.25 0.776042 0.0177326 0.776042 0.831754 -0.00548238 0.831754 0.825843 0.00354123 0.825843 9.125 9.375 233845 4429 8923 7002
9.50 0.783493 0.157684 0.153286 0.803094 0.023599 0.166575 0.853018 0.114087 0.167028 9.375 9.625 883058 14506 19915 14854
9.75 0.818925 0.0337067 0.212309 0.854098 0.0278405 0.217728 0.86518 0.0331253 0.162735 9.625 9.875 2.50175e+06 40460 43978 29875
10.00 0.927512 0.0173912 0.130394 0.939753 0.014445 0.126882 0.948235 0.00429124 0.124237 9.875 10.125 3.63491e+06 77019 75837 49252
10.25 0.94919 0.00886387 0.0931919 0.954942 0.00526786 0.090591 0.954684 0.00541604 0.0897164 10.125 10.375 2.63057e+06 78690 72468 44548
10.50 0.950463 0.00519246 0.0850095 0.957573 0.00492746 0.0786307 0.951937 0.00877964 0.0765589 10.375 10.625 1.6548e+06 64768 56255 33713
10.75 0.952698 0.00305796 0.0862308 0.95784 0.00264758 0.0821335 0.96622 -0.00561059 0.0915713 10.625 10.875 1.02768e+06 52107 41281 23652
11.00 0.951729 0.00381249 0.0933429 0.956385 0.00356323 0.0895126 0.960993 0.000777662 0.087903 10.875 11.125 629628 40198 28910 15770
11.25 0.951079 0.000648379 0.0974996 0.953471 0.00187033 0.0907169 0.955941 0.000605643 0.100847 11.125 11.375 366493 27946 18464 10010
11.50 0.945578 -0.00623202 0.0950214 0.940697 -0.00121099 0.0790614 0.930774 0.00596452 0.0828668 11.375 11.625 214369 16342 12265 6216
11.75 0.898192 -0.00733614 0.0753918 0.903611 -0.00207686 0.0800815 0.891425 0.000638127 0.0769924 11.625 11.875 123990 5182 8075 3944
12.00 0.797909 -0.00148082 0.067848 0.742465 0.0155337 0.0587426 0.731879 0.0140933 0.0549078 11.875 12.125 71752 581 5523 2489
12.25 0.653846 0.0251662 0.0436767 0.529942 0.0179532 0.046863 0.505663 0.0265815 0.0482991 12.125 12.375 41227 94 3561 1554
12.50 0.52381 0.0595238 0.0793651 0.291946 0.0609589 0.0419463 0.25914 0.0568823 0.0416484 12.375 12.625 23046 22 2051 1018
12.75 0.375 0.196429 0.0416667 0.179289 0.0621493 0.0338066 0.19708 0.0413698 0.0366048 12.625 12.875 12935 8 692 726
13.00 0 0 0 0.0666667 0.0533333 0.0166667 0.0846682 0.0169119 0.00901807 12.875 13.125 7112 3 62 450
13.25 0 0 0 0 0.222222 0 0.0473186 0.0180409 0.00315457 13.125 13.375 3702 1 9 320
13.50 0 0 0 0.5 0.5 0 0.0280899 0.00871993 0.0111407 13.375 13.625 1894 0 2 180
13.75 0 0 0 0 0 0 0.047619 0.00692641 0.015873 13.625 13.875 944 0 0 64
14.00 0 0 0 0 0 0 0.2 0.2 0 13.875 14.125 392 0 0 5
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 162 0 0 2
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 31 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 9 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 2 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
