#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0 0.0190677 0 0 0.034979 0 0 0.0102571 2.40767e-05 0 0.00766855 0.00131601 8.625 8.875 43401 1867 242 320 91
9 0 0.012551 0 0 0.0119877 0.000761069 0 0.0194717 0 0 0.00812572 0.00223031 8.875 9.125 78231 5784 875 1233 361
9.25 4.38074e-05 0.0415035 2.03574e-05 0.000301693 0.0472189 0.0001493 -3.09256e-06 0.0424708 0 -3.09256e-06 0.053497 0 9.125 9.375 366001 42644 6562 8585 2806
9.5 2.0523e-05 0.0784178 1.10651e-05 2.3383e-05 0.0923424 6.28052e-06 2.34024e-05 0.115543 8.63572e-06 -1.2561e-05 0.120517 -3.92533e-06 9.375 9.625 1.45514e+06 181356 27821 27806 8049
9.75 6.31093e-05 0.0815436 5.06518e-05 0.000223747 0.114736 0.000133804 9.48655e-05 0.143189 7.01429e-05 5.2057e-05 0.151593 1.54312e-05 9.625 9.875 3.55505e+06 488235 70932 55165 14444
10 4.59456e-06 0.0868735 3.89153e-06 1.42142e-05 0.114197 6.31285e-06 -3.8662e-05 0.136311 3.50858e-06 0.000155585 0.135042 0.000117179 9.875 10.125 4.09858e+06 660159 98992 71586 18003
10.25 1.66915e-05 0.0954275 4.81336e-06 2.47238e-05 0.120531 9.90152e-06 4.03652e-05 0.13848 -6.79122e-06 5.77057e-05 0.131515 6.04082e-05 10.125 10.375 2.81718e+06 597069 95298 63665 15513
