#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.000341488 0.0259828 0.000294872 0.00484146 0.132642 0.0043072 0.00762281 0.173212 0.00668335 0.00869953 0.185235 0.0071116 0 0 0 7.2 7.4 579111 424612 154499 28336 4483 0
7.5 0.000580453 0.0248241 0.000497799 0.00663352 0.133854 0.00570252 0.0103658 0.167314 0.00878848 0.00999071 0.177089 0.00852048 0 0 0 7.4 7.6 462876 323885 138991 28073 4304 0
7.7 0.000890454 0.0258285 0.000771698 0.00877155 0.128844 0.00712822 0.0127033 0.161781 0.0102548 0.020403 0.161758 0.0163823 0 0 0 7.6 7.8 358824 244819 114005 25820 3921 0
7.9 0.00142729 0.0273408 0.00120148 0.0120939 0.117764 0.00926275 0.0180024 0.147727 0.0137904 0.0212024 0.169892 0.0148847 0 0 0 7.8 8 272735 185666 87069 22497 3443 0
8.1 0.00248044 0.029502 0.00210563 0.019114 0.113861 0.0142246 0.0261052 0.134265 0.0192509 0.0395538 0.158081 0.0279952 0 0 0 8 8.2 205821 141104 64717 19115 2958 0
8.3 0.004214 0.0322209 0.0035185 0.0280049 0.109651 0.0198236 0.0361895 0.124446 0.0254077 0.0487026 0.141733 0.0341779 0 0 0 8.2 8.4 155654 108448 47206 16082 2505 0
8.5 0.00608328 0.0351768 0.0046739 0.0352015 0.115835 0.0218438 0.0394717 0.128158 0.0233653 0.0521822 0.14404 0.0336546 0 0 0 8.4 8.6 116911 82850 34061 13022 2108 0
8.7 0.0100197 0.0363742 0.00698867 0.0503224 0.119476 0.0316373 0.0515975 0.123612 0.0326031 0.082131 0.145142 0.0482222 0 0 0 8.6 8.8 88136 63475 24661 10485 1802 0
8.9 0.0149303 0.0373275 0.00930276 0.0683077 0.121653 0.0391088 0.05778 0.120474 0.0328621 0.106875 0.162551 0.0604048 0 0 0 8.8 9 65532 48023 17509 7892 1469 0
9.1 0.0228035 0.0357275 0.0124242 0.0852999 0.134598 0.0448686 0.0662096 0.118792 0.0374696 0.113308 0.166424 0.0578325 0 0 0 9 9.2 49172 36968 12204 5543 1315 0
9.3 0.0310117 0.0403098 0.0135631 0.116229 0.131452 0.0552352 0.0687217 0.115741 0.0370819 0.200189 0.124473 0.0945551 0 0 0 9.2 9.4 35789 27409 8380 3536 1059 0
9.5 0.0449136 0.0406144 0.0165499 0.145262 0.130987 0.0600489 0.0829608 0.107045 0.0354688 0.22104 0.159357 0.0770493 0 0 0 9.4 9.6 26757 21174 5583 2013 846 0
9.7 0.0597139 0.0435196 0.0193213 0.185293 0.116562 0.0684677 0.0835655 0.0934257 0.0360448 0.27135 0.141756 0.0895317 0 0 0 9.6 9.8 19385 15591 3794 1077 726 0
9.9 0.0816431 0.0439579 0.0240318 0.2 0.135171 0.0537774 0.0608365 0.101747 0.0188365 0.260797 0.165943 0.0660779 0 0 0 9.8 10 14304 11734 2570 526 602 0
10.1 0.0997931 0.0489781 0.0184952 0.238832 0.129788 0.0534545 0.109524 0.0829896 0.04788 0.332008 0.145639 0.0700537 0 0 0 10 10.2 10444 8698 1746 210 503 0
10.3 0.1368 0.0439084 0.0221785 0.287671 0.127713 0.0681387 0.132353 0.0450664 0.0568812 0.382212 0.143866 0.0852088 0 0 0 10.2 10.4 7798 6557 1241 68 416 0
10.5 0.158869 0.0432834 0.0201381 0.304799 0.120237 0.0643898 0.142857 0.107143 0.0822511 0.403727 0.113407 0.102484 0 0 0 10.4 10.6 5687 4916 771 28 322 0
10.7 0.173976 0.055459 0.0189819 0.322835 0.112459 0.0549166 0.333333 0.0952381 0.190476 0.38 0.107685 0.0696552 0 0 0 10.6 10.8 3974 3466 508 9 250 0
10.9 0.190715 0.0580055 0.0193272 0.358553 0.115756 0.0575146 0.25 0.25 0.25 0.38255 0.130608 0.053209 0 0 0 10.8 11 2501 2197 304 4 149 0
11.1 0.187192 0.0916711 0.0122287 0.4 0.088 0.0458333 0 0 0 0.352941 0.122669 0.0324284 0 0 0 11 11.2 1348 1218 130 1 68 0
11.3 0.234286 0.0794398 0.0375945 0.36 0.177037 0.0207143 0 0 0 0.382353 0.153361 0.0490196 0 0 0 11.2 11.4 575 525 50 0 34 0
11.5 0.142857 0.162406 -0.00420168 0.375 0.225 0.0892857 0 0 0 0.363636 0.261364 0.113636 0 0 0 11.4 11.6 198 182 16 0 11 0
11.7 0.241379 0.091954 0.105016 0 0.5 0 0 0 0 0 0 0 0 0 0 11.6 11.8 29 29 0 0 0 0
11.9 0 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 11.8 12 2 2 0 0 0 0
12.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0 0
