#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 0.0933075 0.0665728 0.0757842 0.104366 0.0889244 0.0825346 0.168317 0.059406 0.158416 0.111111 0.0896057 0.0860215 0.108033 0.121884 0.0831025 8.625 8.875 53010 51132 1878 101 279 361
9.00 0.146244 0.105239 0.114849 0.133633 0.114542 0.109489 0.155488 0.109756 0.134146 0.135912 0.111602 0.116022 0.144339 0.117545 0.114952 8.875 9.125 73920 68577 5343 328 905 1157
9.25 0.122139 0.101978 0.0941612 0.139081 0.112516 0.105858 0.119426 0.120964 0.0922604 0.138666 0.110731 0.106511 0.144499 0.11036 0.107994 9.125 9.375 278832 249094 29738 1951 4976 5917
9.50 0.077915 0.0721656 0.0548382 0.143915 0.102893 0.0825519 0.128287 0.103675 0.0826028 0.157623 0.106801 0.0916514 0.167362 0.111575 0.090521 9.375 9.625 784148 719207 64941 5932 9307 10307
9.75 0.13143 0.0867606 0.0601451 0.227251 0.122032 0.0716629 0.235103 0.130014 0.0784375 0.27163 0.140761 0.0828224 0.274913 0.142791 0.079484 9.625 9.875 1.95833e+06 1.76417e+06 194160 19098 23856 23713
10.00 0.109874 0.0597653 0.0449492 0.247582 0.0961912 0.0568817 0.251301 0.104057 0.059753 0.282937 0.109878 0.0567397 0.287447 0.109349 0.0558964 9.875 10.125 3.05576e+06 2.57666e+06 479101 52065 59402 55746
10.25 0.0986624 0.0444484 0.0370036 0.272476 0.0907126 0.0509244 0.28101 0.0943044 0.0525808 0.307989 0.0941987 0.0458384 0.305981 0.0936119 0.0448468 10.125 10.375 2.35854e+06 1.86614e+06 492399 57329 63197 56046
10.50 0.0990875 0.0367027 0.0339422 0.301508 0.0834875 0.0430532 0.30205 0.0891595 0.0433957 0.343047 0.0892793 0.0412016 0.339333 0.0865601 0.0387347 10.375 10.625 1.51028e+06 1.12736e+06 382922 46840 50856 44222
10.75 0.105633 0.0322953 0.0324156 0.353894 0.0724628 0.0405237 0.344937 0.0730839 0.0412759 0.389713 0.0813557 0.0371854 0.38462 0.0811872 0.0358171 10.625 10.875 940100 673286 266814 35105 37543 31795
11.00 0.123107 0.0247643 0.0329316 0.416354 0.0684977 0.0354024 0.392403 0.068839 0.0408764 0.444389 0.0674339 0.0310954 0.440073 0.0648372 0.0323969 10.875 11.125 581648 400132 181516 27036 26146 21835
11.25 0.156467 0.0220097 0.0345307 0.473013 0.0531848 0.0312568 0.43985 0.0515862 0.0374528 0.490143 0.056049 0.0271737 0.501962 0.0476373 0.0288128 11.125 11.375 350796 240076 110720 20000 16993 14017
11.50 0.208553 0.0167303 0.0371486 0.531022 0.0427488 0.0281716 0.482636 0.0413803 0.0362441 0.546987 0.0465923 0.0290322 0.568378 0.0418497 0.026451 11.375 11.625 208570 145066 63504 12382 10918 8709
11.75 0.264449 0.0204708 0.0386301 0.598625 0.0323613 0.024787 0.54829 0.033677 0.0366913 0.607925 0.0335736 0.0263473 0.613418 0.0347337 0.0175141 11.625 11.875 123621 87393 36228 4328 6940 5515
12.00 0.326401 0.0341834 0.0415718 0.664012 0.0306892 0.018917 0.627599 0.0252309 0.0364662 0.66936 0.0297896 0.020582 0.669118 0.028014 0.0173475 11.875 12.125 72553 51838 20715 529 4703 3536
12.25 0.421387 0.043785 0.0437528 0.728706 0.0316417 0.0184374 0.767442 0.0303109 0.0267012 0.725117 0.0355583 0.0189002 0.739251 0.0284164 0.0166762 12.125 12.375 42332 31038 11294 86 2994 2163
12.50 0.524437 0.0579064 0.0368837 0.796648 0.0360907 0.0159113 0.85 0.0136364 0.0642858 0.7967 0.0379151 0.0162516 0.80638 0.0298336 0.0197901 12.375 12.625 24805 18599 6206 20 1879 1348
12.75 0.612556 0.0750974 0.0461093 0.845704 0.0301802 0.0237824 1 0 0 0.840461 0.0415908 0.0236538 0.840532 0.0353149 0.0199627 12.625 12.875 14461 11039 3422 8 608 903
13.00 0.703704 0.0834903 0.0615191 0.886161 0.0316081 0.0215375 0.666667 0 0.166667 0.867647 0.0278754 0.0581232 0.890653 0.0324244 0.0199165 12.875 13.125 8164 6372 1792 3 68 567
13.25 0.765189 0.090312 0.0550082 0.92383 0.0203558 0.0239391 0 0 0 0.8 0 0.1 0.950262 0.0134254 0.0364236 13.125 13.375 4573 3654 919 0 10 382
