#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 0.00070117 0.072845 0.00068291 0.00106016 0.0845481 0.00106016 0 0 0 0 0 0 0 0 0 8.625 8.875 277601 273828 3773 6 0 0
9.00 0.00107228 0.0911891 0.00106546 0.0019698 0.109214 0.0019698 0 0.0677966 0 0 0 0 0 0 0 8.875 9.125 444753 440184 4569 59 3 0
9.25 0.00148479 0.0814425 0.00143895 0.00225721 0.121614 0.0021471 0.00131579 0.167105 0.00131579 0 0.105263 0 0 0 0 9.125 9.375 1.37054e+06 1.35238e+06 18164 760 19 0
9.50 0.00233695 0.0681849 0.00223979 0.00505051 0.105308 0.00486583 0.00987909 0.165733 0.00943674 0 0.205357 0 0 0 0 9.375 9.625 3.18152e+06 3.05698e+06 124542 6782 112 0
9.75 0.00381908 0.0745877 0.00361612 0.0100729 0.129742 0.00950782 0.0263246 0.19908 0.0236994 0.0396476 0.17813 0.0396476 0 0 0 9.625 9.875 3.62777e+06 3.35526e+06 272513 14853 227 0
10.00 0.0039709 0.0765309 0.0037376 0.0209566 0.155982 0.0193621 0.0481198 0.228737 0.0421469 0.0668896 0.244147 0.056473 0 0 0 9.875 10.125 2.52670e+06 2.25037e+06 276333 17498 299 0
10.25 0.00462818 0.0706652 0.00433993 0.0452724 0.199675 0.0403659 0.0766133 0.237216 0.0644397 0.0702341 0.245555 0.060099 0 0 0 10.125 10.375 1.40744e+06 1.1726e+06 234845 18378 299 0
10.50 0.00668756 0.0657291 0.00623648 0.065369 0.189812 0.0547094 0.0974713 0.2326 0.075868 0.113402 0.244493 0.0802529 0 0 0 10.375 10.625 717454 585266 132188 13327 194 0
10.75 0.0112548 0.069754 0.0103914 0.0902167 0.191834 0.0688078 0.124453 0.238126 0.0914222 0.119205 0.272403 0.071908 0 0 0 10.625 10.875 347255 293030 54225 9144 151 0
11.00 0.0203604 0.0804865 0.0175088 0.126713 0.185407 0.0886431 0.17308 0.234392 0.118966 0.186047 0.223592 0.116279 0 0 0 10.875 11.125 162235 140272 21963 5847 86 0
11.25 0.0356943 0.096718 0.0286832 0.174994 0.181011 0.105807 0.21516 0.2202 0.129837 0.413043 0.195652 0.270186 0 0 0 11.125 11.375 70701 62615 8086 3430 46 0
11.50 0.0591799 0.100488 0.0403552 0.212595 0.165312 0.106929 0.216153 0.156558 0.113127 0.291667 0.208333 0.121454 0 0 0 11.375 11.625 28862 26242 2620 1721 48 0
11.75 0.0888608 0.107798 0.0557444 0.253807 0.129547 0.110041 0.19403 0.107897 0.0974633 0.470588 0.117647 0.235294 0 0 0 11.625 11.875 11085 10297 788 469 34 0
12.00 0.124719 0.10927 0.0651685 0.263374 0.115226 0.0856885 0.123288 0.0958904 0.0273973 0.235294 0.235294 0.117647 0 0 0 11.875 12.125 3803 3560 243 73 17 0
12.25 0.175701 0.0971963 0.0700935 0.214286 0.142857 0.0714286 0 0.333333 0 0.166667 0.166667 0 0 0 0 12.125 12.375 1112 1070 42 3 6 0
12.50 0.290076 0.103053 0.10687 0.533333 0 0.2 0 0 0 0.666667 0 0.222222 0 0 0 12.375 12.625 277 262 15 0 9 0
12.75 0.271186 0.186441 0.0847458 0 0 0 0 0 0 0 0 0 0 0 0 12.625 12.875 59 59 0 0 0 0
13.00 0.4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.875 13.125 5 5 0 0 0 0
13.25 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.125 13.375 1 1 0 0 0 0
13.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.375 13.625 0 0 0 0 0 0
13.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.625 13.875 0 0 0 0 0 0
14.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0 0 0
14.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0 0 0
15.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0 0
