#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 0.0102398 0.0501826 0.0102022 0.00939368 0.058924 0.00939368 0.0138249 0.0552995 0.0138249 0.00217865 0.0610022 0.00217865 0.0170648 0.0682594 0.0170648 8.625 8.875 28905 26563 2342 217 459 293
9.00 0.0151552 0.0733174 0.0151329 0.0171774 0.0831387 0.0171774 0.0160099 0.0874384 0.0160099 0.0206186 0.0895619 0.0206186 0.0223301 0.0660194 0.0223301 8.875 9.125 52014 44737 7277 812 1552 1030
9.25 0.0108181 0.065519 0.0108181 0.0182802 0.0967902 0.0182586 0.0173017 0.095451 0.0173017 0.0191654 0.0981968 0.0190623 0.0214242 0.105888 0.0214242 9.125 9.375 247903 201514 46389 5144 9705 6488
9.50 0.00803102 0.0566753 0.0079989 0.0298673 0.127076 0.0297972 0.0296333 0.130103 0.0294695 0.0366276 0.149042 0.0365854 0.0383819 0.157255 0.0383819 9.375 9.625 982997 840366 142631 18324 23698 14486
9.75 0.00963864 0.0691554 0.00939313 0.0349834 0.146479 0.0346506 0.0406406 0.167431 0.0403589 0.0492626 0.187691 0.0488394 0.0541726 0.194804 0.0538827 9.625 9.875 2.79078e+06 2.40314e+06 387641 49704 49632 27597
10.00 0.00627376 0.053744 0.00609387 0.0294982 0.136784 0.0291483 0.0342275 0.150341 0.0338366 0.0410062 0.171447 0.0405713 0.0440085 0.171331 0.0434594 9.875 10.125 3.79165e+06 3.16859e+06 623056 84435 78232 41901
10.25 0.00425319 0.0410548 0.0041918 0.0250548 0.128263 0.0246153 0.0288383 0.141229 0.0283622 0.0361816 0.15937 0.0353978 0.0324437 0.159424 0.0316585 10.125 10.375 2.69975e+06 2.11771e+06 582045 84367 73131 36833
10.50 0.00297271 0.0322249 0.00289853 0.0216962 0.124998 0.0198114 0.0238483 0.133589 0.0224302 0.0305026 0.146097 0.0269423 0.0294986 0.140736 0.0261224 10.375 10.625 1.69133e+06 1.24028e+06 451046 70655 56651 27764
10.75 0.00217176 0.0271085 0.0019274 0.0216016 0.126192 0.0148674 0.0207946 0.13049 0.0154676 0.029436 0.137608 0.0182197 0.0276724 0.133709 0.0148828 10.625 10.875 1.05032e+06 728442 321874 57611 41208 19514
11.00 0.00199347 0.0260823 0.0012314 0.0262891 0.124788 0.00399902 0.0228314 0.124655 0.00519171 0.0354264 0.129148 0.000357669 0.036831 0.128645 -0.00135801 10.875 11.125 637146 430406 206740 43668 28538 12761
11.25 0.00302407 0.0275917 -0.000457953 0.0516328 0.114241 -0.0153839 0.0387788 0.10909 -0.0094875 0.0641921 0.126615 -0.0221974 0.0724282 0.111976 -0.018716 11.125 11.375 368073 253301 114772 30068 18320 8146
11.50 0.0102828 0.0273589 -0.00370181 0.132611 0.100114 -0.0181911 0.0824533 0.0993172 -0.020211 0.160637 0.110765 -0.017174 0.186097 0.101704 -0.013014 11.375 11.625 213243 150737 62506 17234 12189 5035
11.75 0.0446714 0.0389581 -0.0031153 0.308323 0.0860787 0.00792322 0.193234 0.085266 0 0.338706 0.0924466 0.00907353 0.376588 0.0826759 0.0094769 11.625 11.875 123062 88916 34146 5439 8128 3306
12.00 0.170296 0.0433636 0.0163672 0.555302 0.0419381 0.0243725 0.463122 0.0499672 0.0250764 0.581462 0.0394802 0.0254163 0.605289 0.0381135 0.0152894 11.875 12.125 70323 51933 18390 583 5610 2004
12.25 0.420059 0.0339275 0.0333322 0.770898 0.025387 0.029314 0.791209 0.0280683 0.0549451 0.776374 0.0242468 0.033123 0.812117 0.0241632 0.0264023 12.125 12.375 39979 30241 9738 91 3640 1304
12.50 0.704325 0.048913 0.0777059 0.91196 0.0153361 0.0363893 0.928571 0 0.11039 0.897535 0.0200607 0.0380033 0.931475 0.00713181 0.0285849 12.375 12.625 22271 17296 4975 14 2069 861
12.75 0.887393 0.0325696 0.0705846 0.963899 0.00645149 0.0278478 1 0 0 0.950769 0.00781971 0.0317661 0.97054 0.00684279 0.0295621 12.625 12.875 12226 9733 2493 4 650 611
13.00 0.954953 0.0115888 0.0342056 0.975166 0.00663757 0.0149885 1 0 0 0.971014 0.0144928 0.029838 0.973958 0.00520837 0.0100408 12.875 13.125 6558 5350 1208 2 69 384
13.25 0.964235 0.00991499 0.0141643 0.983636 0.0071215 0.00698268 0 0 0 1 0 0 0.989286 0.00354582 0.00829709 13.125 13.375 3374 2824 550 0 3 280
