#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 1 0 1 0.822222 0.177778 0.0355555 0.84375 0.15625 0.0372984 8.625 8.875 32734 113 358 479
9.00 0.702128 0.0478724 0.0848437 0.843478 0.0481884 0.0942428 0.818182 0.143357 0.041586 8.875 9.125 53889 370 1139 1382
9.25 0.718861 0.161139 0.0501865 0.772404 0.102596 0.0400845 0.754854 0.124708 0.0309868 9.125 9.375 232629 2327 5653 6302
9.50 0.630952 0.166568 0.0472721 0.704577 0.147275 0.0777701 0.747246 0.132656 0.0732449 9.375 9.625 756577 6611 10595 11001
9.75 0.654977 0.163171 0.0960102 0.695161 0.154262 0.0956732 0.755597 0.124895 0.0952744 9.625 9.875 2.01082e+06 21631 26635 25250
10.00 0.866551 0.0601967 0.0644006 0.89286 0.0470003 0.0723956 0.9133 0.0349057 0.0669482 9.875 10.125 3.1529e+06 56734 62915 56678
10.25 0.925631 0.0272691 0.0491591 0.939297 0.019656 0.0539704 0.937303 0.0208987 0.0523146 10.125 10.375 2.41112e+06 61578 65947 55674
10.50 0.935073 0.0181422 0.0415785 0.947444 0.0110765 0.0457057 0.947657 0.0126991 0.047643 10.375 10.625 1.53949e+06 50239 52585 43150
10.75 0.938331 0.0114543 0.0438479 0.951304 0.00728422 0.0469203 0.95016 0.00900722 0.0433156 10.625 10.875 957963 38518 38923 31062
11.00 0.927588 0.0114433 0.0403653 0.948063 0.00602973 0.0433683 0.94777 0.00657475 0.0451195 10.875 11.125 593007 29614 27177 21129
11.25 0.905167 0.0131254 0.0402966 0.932882 0.00295132 0.0471036 0.937209 0.00996053 0.0438998 11.125 11.375 355202 21683 17550 13482
11.50 0.86717 0.00788206 0.0427387 0.894998 0.00726008 0.0398159 0.907692 0.0108833 0.0389265 11.375 11.625 210409 13277 11335 8365
11.75 0.803982 0.0120145 0.0363006 0.816858 0.0104344 0.0349132 0.851817 0.00494027 0.0450028 11.625 11.875 124376 4518 7202 5353
12.00 0.696697 0.0260447 0.02003 0.663722 0.0227023 0.0354036 0.707929 0.00812536 0.0431948 11.875 12.125 72828 556 4908 3408
12.25 0.612903 0.0627725 0.0436724 0.466024 0.029139 0.0292684 0.459623 0.0350005 0.0324188 12.125 12.375 42309 85 3136 2047
12.50 0.3125 0.0875 0.0125 0.270725 0.0521244 0.0115552 0.263456 0.0464965 0.0233786 12.375 12.625 24587 17 1934 1305
12.75 0.333333 0.0952381 0.133333 0.202166 0.0519776 0.0182375 0.165365 0.0368669 0.022132 12.625 12.875 14312 7 666 894
13.00 0 0 0 0.0735294 0.0628342 0 0.0892857 0.0243985 0.0120499 12.875 13.125 7971 0 71 562
13.25 0 0 0 0 0.111111 0 0.0692521 0.0377816 0.00692146 13.125 13.375 4510 0 11 388
13.50 0 0 0 0 0 0 0.0226244 0.0329311 0.00460642 13.375 13.625 2400 0 0 235
13.75 0 0 0 0 0 0 0 0.0298507 -0.0138889 13.625 13.875 1257 0 0 77
14.00 0 0 0 0 0 0 0.111111 0.222222 0 13.875 14.125 621 0 0 9
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 295 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 107 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 41 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 4 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 1 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
