#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0.325386 0.0576973 0.0213527 0.277733 0.0542389 0.0303166 0.332937 0.0599643 0.0188943 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0.330928 0.0531526 0.0201668 0.286965 0.0541898 0.0302412 0.334054 0.0572869 0.0160129 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0.332166 0.0521775 0.0230909 0.322224 0.0412644 0.0400026 0.332923 0.0502074 0.0256348 8.375 8.625 0 0 0 0 0
8.75 -0.00288392 0.00288392 0.0273973 0.298982 0.0421937 0.0309463 0.339647 0.081453 0.037919 0.296276 0.0468299 0.0321912 8.625 8.875 1391 4 0 0 0
9 -0.00257235 0.00257235 0.0257235 0.252701 0.0359604 0.0347369 0.289673 0.0628566 0.0637736 0.247873 0.0321821 0.0329241 8.875 9.125 1558 3 0 0 0
9.25 -0.00176429 0.00176429 0.0179958 0.219854 0.0341392 0.0615299 0.373385 0.0425687 0.106876 0.209182 0.0326483 0.0700282 9.125 9.375 2838 4 0 0 0
9.5 -0.00269854 0.00269854 0.0385505 0.181966 0.02496 0.0794796 0.295409 0.0575876 0.154553 0.156168 0.0199346 0.088688 9.375 9.625 2603 9 0 0 0
9.75 -0.00506329 0.00337553 0.0616034 0.147268 0.0221837 0.0889342 -0.772864 0.0652471 0.109746 0.227136 0.015561 0.174174 9.625 9.875 1188 3 0 0 0
10 -0.0111111 0.203704 0.0259259 0.0769231 0.0473698 0.0574455 -0.846154 0.10224 0.0929893 -0.846154 0.93038 0.0900682 9.875 10.125 273 3 0 0 0
10.25 -0.0545455 0.0545455 0.163636 0.0652589 0.0435395 0.0620732 -0.894017 0.0692308 0.0777777 -0.894017 0.0692308 0.0777777 10.125 10.375 55 0 0 0 0
10.5 0 0 0.2 0.00529361 0.0682245 0.00787234 -0.943686 0.0699659 0.0341297 -0.943686 0.0699659 0.0341297 10.375 10.625 5 0 0 0 0
10.75 0 0 0 0.00797224 0.0214776 0.0329722 -0.967638 0.0517799 0.0226537 -0.967638 0.0517799 0.0226537 10.625 10.875 0 0 0 0 0
11 0 0 0 0.015748 0.0551181 0.015748 -0.984252 0.0708662 0.015748 -0.984252 0.0708662 0.015748 10.875 11.125 0 0 0 0 0
11.25 0 0 0 -0.966667 0.0166667 0.0166667 -0.966667 0.0166667 0.0166667 -0.966667 0.0166667 0.0166667 11.125 11.375 0 0 0 0 0
11.5 0 0 0 0 0 0 -1 0 0 -1 0 0 11.375 11.625 0 0 0 0 0
11.75 0 0 0 -1 0 0 -1 0 0 -1 0 0 11.625 11.875 0 0 0 0 0
12 0 0 0 0 0 0 0 0 0 0 0 0 11.875 12.125 0 0 0 0 0
12.25 0 0 0 0 0 0 0 0 0 0 0 0 12.125 12.375 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 12.375 12.625 0 0 0 0 0
12.75 0 0 0 0 0 0 0 0 0 0 0 0 12.625 12.875 0 0 0 0 0
13 0 0 0 0 0 0 0 0 0 0 0 0 12.875 13.125 0 0 0 0 0
13.25 0 0 0 0.0510653 0.00756238 0.0440192 -0.0238271 0.0228076 0.0232768 0.0543123 -0.00369537 0.0478793 13.125 13.375 0 0 0 0 0
13.5 0 0 0 -0.00144216 0.00937122 0.00374724 0.0096474 0.0240826 0.0224064 0.0115761 0.00559232 0.0144945 13.375 13.625 0 0 0 0 0
13.75 0 0 0 0.0136509 0.0108252 0.00902887 0.0172531 0.0106038 0.017222 0.00269669 0.0122333 0.000161968 13.625 13.875 0 0 0 0 0
14 0 0 0 0.0695148 0.0299946 0.0263629 0.0632887 0.0372366 0.0251877 0.0851302 0.0310678 0.0370732 13.875 14.125 0 0 0 0 0
14.25 0 0 0 0.101276 0.0331565 0.013806 0.10966 0.0398638 0.0161542 0.147696 0.0450356 0.0210263 14.125 14.375 0 0 0 0 0
14.5 0 0 0 0.148261 0.0441857 0.0148465 0.153529 0.0504651 0.0181679 0.181678 0.0504377 0.0155925 14.375 14.625 0 0 0 0 0
14.75 0 0 0 0.185221 0.0542077 0.0178199 0.19 0.0568148 0.0190003 0.221366 0.0600283 0.0217292 14.625 14.875 0 0 0 0 0
15 0 0 0 0.217094 0.053048 0.0242578 0.218179 0.0556442 0.0234298 0.259428 0.0605864 0.0270171 14.875 15.125 0 0 0 0 0
15.25 0 0 0 0.262944 0.0541346 0.0290068 0.252042 0.0480184 0.0326338 0.296682 0.0579235 0.0314545 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0.308204 0.0451278 0.0391905 0.284526 0.0322511 0.0459863 0.33344 0.0597375 0.0298703 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0.326184 0.0435866 0.0373813 0.300509 0.0195682 0.058017 0.336354 0.0491059 0.0332639 15.625 15.875 0 0 0 0 0
