#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0.777778 0 0 0.666667 0 0 0 0 8.625 8.875 90857 195 127 5
9.00 0 0.555556 0 0 0.705882 0 0 0.666667 0 8.875 9.125 155685 796 591 44
9.25 0 0.607362 0 0 0.623824 0 0 0.583333 0 9.125 9.375 641101 6618 4859 293
9.50 0 0.670923 0 0 0.736911 0 0 0.576923 0 9.375 9.625 2.19904e+06 36943 21949 1199
9.75 0 0.695057 0 0 0.75062 0 0 0.759494 0 9.625 9.875 4.40955e+06 87024 41867 2047
10.00 0 0.799812 0 0 0.822721 0 0 0.797235 0 9.875 10.125 4.15179e+06 101820 45185 2280
10.25 0.5 0.382353 0.166667 0.666667 0.333333 0 0 1 0 10.125 10.375 2.75805e+06 96115 39718 2013
10.50 0.8 0.1 0.133333 1 -0.114286 0.666667 0 1 0 10.375 10.625 1.72216e+06 88649 32043 1607
10.75 0.73913 0.103389 0.092789 1 -0.0681818 0.300478 0 0.857143 0 10.625 10.875 1.03862e+06 70179 23233 1169
11.00 0.772727 0.0951973 0.0871266 0.761194 0.116357 0.0765678 1 -0.111111 1 10.875 11.125 576742 48197 15225 739
11.25 0.777419 0.0704067 0.0949247 0.809524 0.0571429 0.144392 0.9375 0.0625 0.276786 11.125 11.375 315274 30890 10249 529
11.50 0.795812 0.0458137 0.126109 0.763636 0.070856 0.110348 0.777778 0.0722222 0.166667 11.375 11.625 171749 16002 6753 258
11.75 0.760181 0.0587167 0.0810427 0.729677 0.0735192 0.112656 0.771429 0.0164502 0.190033 11.625 11.875 92017 4462 4694 165
12.00 0.745283 0.0180758 0.156712 0.695897 0.0482305 0.0954934 0.727273 -0.0161616 0.206439 11.875 12.125 48133 441 2985 120
12.25 0.388889 0.144444 0 0.614298 0.0523691 0.0661836 0.654545 0.0475822 0.0855799 12.125 12.375 24458 28 1905 79
12.50 0.25 0.0833333 0 0.476 0.0474042 0.0554521 0.511111 0.0323671 0.079293 12.375 12.625 12013 6 1008 53
12.75 0 0 0 0.412017 0.0672455 0.0870172 0.361111 0.109477 0.0555556 12.625 12.875 5543 0 293 40
13.00 0 0 0 0.428571 0.0496894 0.161905 0.230769 0.0769231 0.0769231 12.875 13.125 2356 0 35 26
13.25 0 0 0 0 0 0 0.294118 0 0.117647 13.125 13.375 944 0 0 17
13.50 0 0 0 0 0 0 0 0.166667 0 13.375 13.625 322 0 0 6
13.75 0 0 0 0 0 0 0 0 0 13.625 13.875 83 0 0 0
14.00 0 0 0 0 0 0 0 0 0 13.875 14.125 16 0 0 0
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 1 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
