#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 8.625 8.875 285712 5 0 0
9.00 0 0 0 0 0 0 0 0 0 8.875 9.125 456879 46 2 0
9.25 1 0 1 0 1 0 0 0 0 9.125 9.375 1.38646e+06 630 12 0
9.50 0.734177 0.0496066 0.195047 0 0.833333 0 0 0 0 9.375 9.625 3.08653e+06 5493 74 0
9.75 0.81282 0.0569113 0.183384 0.75 0.0833333 0.25 0 0 0 9.625 9.875 3.44251e+06 12275 141 0
10.00 0.864865 0.0535024 0.221341 0.636364 0.20979 0.136364 0 0 0 9.875 10.125 2.38146e+06 14533 178 0
10.25 0.848694 0.0596526 0.166762 0.714286 0.185714 0.114286 0 0 0 10.125 10.375 1.30948e+06 15182 183 0
10.50 0.8259 0.090426 0.15372 0.933333 0.0666667 0.226016 0 0 0 10.375 10.625 658429 10896 120 0
10.75 0.824111 0.0819044 0.157444 0.6 0.4 -0.0153846 0 0 0 10.625 10.875 314234 7331 97 0
11.00 0.807175 0.0914738 0.13057 0.785714 0.214286 0.208791 0 0 0 10.875 11.125 144846 4758 63 0
11.25 0.780449 0.0976 0.117 0.769231 0.230769 0.0323887 0 0 0 11.125 11.375 62001 2776 34 0
11.50 0.790541 0.0898943 0.121382 1 0 0.210526 0 0 0 11.375 11.625 24878 1431 32 0
11.75 0.794872 0.0551282 0.152015 0.8 0.0571429 0.3 0 0 0 11.625 11.875 9269 383 20 0
12.00 0.555556 0.277778 0.0555556 0.666667 0.0833333 0.166667 0 0 0 11.875 12.125 2972 51 12 0
12.25 0 0.5 0 0 0 0 0 0 0 12.125 12.375 822 3 4 0
12.50 0 0 0 0.8 0 0.133333 0 0 0 12.375 12.625 213 0 7 0
12.75 0 0 0 0 0 0 0 0 0 12.625 12.875 43 0 0 0
13.00 0 0 0 0 0 0 0 0 0 12.875 13.125 4 0 0 0
13.25 0 0 0 0 0 0 0 0 0 13.125 13.375 0 0 0 0
13.50 0 0 0 0 0 0 0 0 0 13.375 13.625 0 0 0 0
13.75 0 0 0 0 0 0 0 0 0 13.625 13.875 0 0 0 0
14.00 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
