#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0.0115577 0.0152445 0.0117159 0.0219109 0.0440028 0.0223855 0.0241631 0.017855 0.0244005 0.0140621 0.0251185 0.0142599 8.625 8.875 27220 1937 111 300 396
9 0.00105237 0.010174 0.00249897 0.000272594 0.0023425 0.0111647 -0.00472741 0.0177434 0.000900462 0.0123128 0.0049063 0.0125067 8.875 9.125 47039 5776 375 1000 1194
9.25 0.0264909 0.023407 0.0255082 0.0281106 0.0168511 0.0280204 0.0254834 0.0253729 0.0244204 0.02929 0.0208828 0.0276084 9.125 9.375 216224 31664 2377 5835 6147
9.5 0.0701603 0.0490085 0.0613349 0.0595962 0.0453847 0.0523144 0.0829719 0.0577266 0.0725787 0.0943373 0.0677937 0.080525 9.375 9.625 764529 78731 7720 11907 11956
9.75 0.0785597 0.0413324 0.0464707 0.0794991 0.0536191 0.0467208 0.120621 0.0613785 0.0726438 0.132953 0.0691644 0.079617 9.625 9.875 2.10193e+06 245994 25869 30667 27610
10 0.0905725 0.0584348 0.0344405 0.0957608 0.0641585 0.0382337 0.119436 0.0707925 0.0407667 0.126987 0.0741345 0.0425348 9.875 10.125 3.29443e+06 537710 62579 67161 57786
10.25 0.105956 0.0668585 0.0271057 0.11252 0.0739936 0.0315478 0.137294 0.0789915 0.0285862 0.134135 0.0764199 0.0269118 10.125 10.375 2.47777e+06 531975 66614 67997 55350
