#Observed stellar masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.995031 0.00496894 0.0922454 0.994641 0.00124723 0.0883094 0.995381 0.00128561 0.088839 7.2 7.4 693092 29563 24427 12909
7.5 0.997199 0.00134128 0.0965803 0.998711 0.00069797 0.0897077 0.996951 0.00304878 0.0883932 7.4 7.6 562276 26284 21242 11221
7.7 0.998496 -0.000309825 0.0999312 0.998405 0.00090903 0.0960903 1 -0.000954211 0.100803 7.6 7.8 457502 24379 18751 9842
7.9 0.990033 0.00502443 0.0913969 0.996753 -0.000172079 0.0955467 0.996587 0.00341296 0.0838886 7.8 8 377289 23185 17006 8667
8.1 0.989011 0.00299543 0.0880487 0.992218 0.00385666 0.0829642 0.991935 0.00446737 0.0901498 8 8.2 311488 21998 15357 7754
8.3 0.991718 -0.00110811 0.0900791 0.989775 0.00266552 0.0875039 0.991837 0.0026077 0.0921407 8.2 8.4 249019 19572 13262 6362
8.5 0.992661 -0.000762403 0.0939639 0.987069 0.00181991 0.0791011 0.972527 0.0154244 0.0867295 8.4 8.6 195890 16614 11198 5257
8.7 0.994633 -0.00598079 0.0946333 0.98152 0.00613481 0.0847375 0.977876 0.00171572 0.106733 8.6 8.8 152891 14134 9214 4317
8.9 0.983871 -0.00170821 0.0835834 0.967213 0.0121542 0.0819672 0.956349 0.0169842 0.0936041 8.8 9 120970 11576 7664 3616
9.1 0.972028 0.00247401 0.0725378 0.950311 0.0199209 0.0644267 0.896142 0.0525755 0.0682943 9 9.2 96436 9270 6487 3077
9.3 0.972174 -0.00303108 0.0600746 0.924863 0.0252006 0.0771191 0.882199 0.040878 0.0709895 9.2 9.4 78990 7452 5498 2622
9.5 0.972527 -0.00838399 0.0592327 0.883505 0.0322376 0.0708355 0.89154 0.0128888 0.102695 9.4 9.6 66954 5781 4870 2337
9.7 0.940816 0.00688773 0.0370507 0.842513 0.0245084 0.0655345 0.802607 0.0543393 0.0562419 9.6 9.8 58552 4027 4533 2073
9.9 0.945736 -0.00370741 0.0451153 0.787176 0.0337657 0.0426216 0.752547 0.0515622 0.034747 9.8 10 53355 2811 4327 2042
10.1 0.944 -0.00203574 0.0554865 0.716409 0.0418069 0.0289832 0.703963 0.0433491 0.0325511 10 10.2 49605 1629 4085 1981
10.3 0.878453 0.0323997 0.0151437 0.682692 0.0258038 0.0248782 0.625527 0.0528914 0.0257529 10.2 10.4 47176 902 4028 1850
10.5 0.877778 0.0287643 0.0381551 0.633495 0.0174817 0.0240076 0.577309 0.0140192 0.0297588 10.4 10.6 41784 389 3683 1715
10.7 0.882353 0.0200861 0.0490196 0.606548 0.0159289 0.027777 0.493182 0.0146552 0.0309969 10.6 10.8 33195 143 2916 1329
10.9 0.842105 0.0745614 0.0773994 0.613615 0.00516909 0.0532706 0.399746 0.0227704 0.0307476 10.8 11 22055 48 1720 1047
11.1 1 0 0 0.559819 0.0206795 0.0563552 0.318095 0.0241508 0.0292937 11 11.2 11052 7 679 624
11.3 1 0 1 0.616822 0.0297941 0.116822 0.269767 0.0275299 0.0531008 11.2 11.4 4007 4 155 238
11.5 0 0 0 0.736842 0.0813397 0.236842 0.25 -0.01 0.13 11.4 11.6 1034 0 29 57
11.7 0 0 0 0 0 0 0 0 0 11.6 11.8 193 0 0 12
11.9 0 0 0 0 0 0 0 0 0 11.8 12 34 0 0 0
12.1 0 0 0 0 0 0 0 0 0 12 12.2 1 0 0 0
12.3 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
