#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0.00245783 0.016002 0.00274823 0.0577866 0.0260863 0.0577866 0.00793092 0.0175974 0.0079724 0.00119364 0.0244084 0.00613414 8.625 8.875 25886 1781 111 309 330
9 0.00622813 0.0124614 0.00622813 0.02843 0.045172 0.02843 -0.0147307 0.0147307 0.00185414 0.0166074 0.00220802 0.0166074 8.875 9.125 46379 5561 422 1029 1106
9.25 0.0280934 0.0296217 0.0279913 0.0178141 0.0338699 0.0175426 0.032185 0.0259657 0.032212 0.0313369 0.0316303 0.0310441 9.125 9.375 218431 33181 2713 6435 6253
9.5 0.061522 0.0530344 0.0591977 0.0562349 0.0523569 0.054052 0.0747601 0.0645137 0.0721772 0.084359 0.0675765 0.0810077 9.375 9.625 796793 90530 9403 14433 13169
9.75 0.0695893 0.0515111 0.0580079 0.0756505 0.0593671 0.0651111 0.107507 0.0779004 0.090003 0.119953 0.0856053 0.0991157 9.625 9.875 2.22007e+06 280536 30603 35814 29875
10 0.0735237 0.0655207 0.0481758 0.0792853 0.0759536 0.0541925 0.0998167 0.0832845 0.0622815 0.106064 0.0871493 0.0666806 9.875 10.125 3.43344e+06 565343 68563 71815 56115
10.25 0.0773724 0.0730478 0.0374329 0.0803178 0.0819381 0.0397286 0.103864 0.0882344 0.0451932 0.100124 0.0880935 0.0443783 10.125 10.375 2.53945e+06 548959 71669 70559 53105
