#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.0109728 0.0568124 0.0100639 0.0776699 0.130663 0.0776699 0 0 0 0 0 0 0 0 0 7.2 7.4 6209 6106 103 0 0 0
7.5 0.0122777 0.0609241 0.0111122 0.0421053 0.216398 0.0421053 0 0 0 0 0 0 0 0 0 7.4 7.6 4819 4724 95 0 0 0
7.7 0.0199438 0.0591565 0.0187402 0.0714286 0.181097 0.0714286 0 0 0 0 0 0 0 0 0 7.6 7.8 3630 3560 70 0 0 0
7.9 0.0189949 0.0701602 0.01733 0.0952381 0.217262 0.0952381 0 0 0 0 0 0 0 0 0 7.8 8 2590 2527 63 0 0 0
8.1 0.0200354 0.0704408 0.0186387 0.170732 0.114983 0.170732 0 0 0 0 0 0 0 0 0 8 8.2 1738 1697 41 0 0 0
8.3 0.0268336 0.0742026 0.0258774 0.194444 0.118056 0.194444 0 0 0 0 0 0 0 0 0 8.2 8.4 1154 1118 36 0 0 0
8.5 0.0163934 0.0844838 0.0163934 0.133333 0.144444 0.133333 0 0 0 0 0 0 0 0 0 8.4 8.6 686 671 15 0 0 0
8.7 0.0153061 0.0836522 0.0153061 0.0909091 0.242424 0.0909091 0 0 0 0 0 0 0 0 0 8.6 8.8 403 392 11 0 0 0
8.9 0.0205761 0.08332 0.0205761 0 0.346154 0 0 0 0 0 0 0 0 0 0 8.8 9 244 243 1 0 0 0
9.1 0.018018 0.0930931 0.018018 0 0.333333 0 0 0 0 0 0 0 0 0 0 9 9.2 114 111 3 0 0 0
9.3 0.025974 0.0906926 0.025974 0 0 0 0 0 0 0 0 0 0 0 0 9.2 9.4 78 77 1 0 0 0
9.5 0.0357143 0.0892857 0.0357143 0 0 0 0 0 0 0 0 0 0 0 0 9.4 9.6 28 28 0 0 0 0
9.7 0.0454545 0.0745455 0.0454545 0 0 0 0 0 0 0 0 0 0 0 0 9.6 9.8 22 22 0 0 0 0
9.9 0.2 -0.109091 0.2 0 0 0 0 0 0 0 0 0 0 0 0 9.8 10 5 5 0 0 0 0
10.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 10.2 2 2 0 0 0 0
10.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.2 10.4 0 0 0 0 0 0
10.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.4 10.6 0 0 0 0 0 0
10.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.6 10.8 0 0 0 0 0 0
10.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.8 11 0 0 0 0 0 0
11.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 11.2 0 0 0 0 0 0
11.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.2 11.4 0 0 0 0 0 0
11.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.4 11.6 0 0 0 0 0 0
11.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.6 11.8 0 0 0 0 0 0
11.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.8 12 0 0 0 0 0 0
12.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0 0
