#Observed stellar masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.991823 0.00104648 0.0910636 0.997625 -0.000868261 0.0831169 0.997006 0.000313044 0.0750718 7.2 7.4 698651 28535 24448 13970
7.5 0.992149 0.00131488 0.0887945 0.989352 0.00800848 0.0691698 0.996552 0.00126958 0.0750834 7.4 7.6 570118 25956 21618 12323
7.7 0.989464 0.00416017 0.0857337 0.997854 0.000421822 0.0804433 0.994152 0.00191092 0.0733078 7.6 7.8 464178 23436 18826 10821
7.9 0.992008 -0.000400484 0.0884403 0.994577 0.00227833 0.0869523 0.990991 0.00238651 0.0820657 7.8 8 381666 21635 17330 9462
8.1 0.988466 0.000422895 0.0842001 0.993842 0.00104755 0.0818852 0.990698 0.00477743 0.0731153 8 8.2 314495 20922 15509 8465
8.3 0.994055 -0.00275034 0.0887292 0.996139 -0.00225788 0.0855215 0.992188 0.000801086 0.0973353 8.2 8.4 253969 18956 13566 6846
8.5 0.984848 0.00265151 0.079291 0.986283 0.00239664 0.0782444 0.986911 0.00154167 0.0948434 8.4 8.6 199921 16150 11314 5839
8.7 0.989437 -0.00272167 0.0858679 0.985933 -0.000639379 0.0819787 0.976744 0.00435817 0.0876972 8.6 8.8 156653 13840 9672 4811
8.9 0.982353 -0.00113225 0.0797819 0.976601 0.00205755 0.0834457 0.970115 0.0112069 0.0855712 8.8 9 123700 11484 7911 3906
9.1 0.972554 -4.85778e-05 0.0636335 0.961068 0.00710386 0.0747042 0.920879 0.0344473 0.0659649 9 9.2 99242 9115 6608 3375
9.3 0.966376 0.00185388 0.0520224 0.943719 0.0134478 0.0729321 0.912176 0.0228696 0.0688577 9.2 9.4 82123 7422 5675 2887
9.5 0.962912 -0.00323468 0.0521509 0.911944 0.017669 0.0671487 0.897213 0.0165545 0.0832967 9.4 9.6 70033 5779 4947 2579
9.7 0.94599 0.000328839 0.0398869 0.84627 0.0411432 0.0436563 0.816388 0.0552692 0.0354361 9.6 9.8 61111 4157 4661 2337
9.9 0.930233 0.0120354 0.0309652 0.802717 0.0235847 0.0503186 0.780576 0.0425292 0.0418698 9.8 10 55600 2914 4285 2244
10.1 0.907692 0.00330245 0.0323214 0.732833 0.0280012 0.0276172 0.729614 0.0376819 0.0409909 10 10.2 51934 1719 4247 2138
10.3 0.902857 0.000257075 0.0511825 0.673945 0.028617 0.0196295 0.640884 0.040695 0.0230496 10.2 10.4 48331 941 4066 2062
10.5 0.847458 0.0305911 0.0254238 0.625117 0.0222672 0.0165934 0.574526 0.0172761 0.0286584 10.4 10.6 43383 396 3768 1825
10.7 0.755102 0.106009 -0.00489795 0.594138 0.0115992 0.0355209 0.464105 0.0297916 0.0121821 10.6 10.8 34323 159 2909 1519
10.9 0.958333 -0.0208333 0.150641 0.595568 0.00984257 0.0400123 0.41478 0.00946292 0.0328518 10.8 11 22594 54 1743 1105
11.1 0.714286 0.103896 0.114286 0.58427 -0.00315583 0.0721337 0.298805 0.0422969 0.01248 11 11.2 11418 9 684 624
11.3 0.666667 0.333333 0.166667 0.541667 0.0416666 0.0813492 0.261905 0.000768036 0.0778252 11.2 11.4 4256 6 150 238
11.5 1 0 1 0.642857 0.0571429 0.309524 0.147541 0.0370744 0.0523029 11.4 11.6 1069 1 20 67
11.7 0 0 0 0 0 0 0 0.117647 0 11.6 11.8 235 0 0 10
11.9 0 0 0 0 0 0 0 0 0 11.8 12 37 0 0 2
12.1 0 0 0 0 0 0 0 0 0 12 12.2 4 0 0 0
12.3 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
