#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 -1.25897e-05 0.00128846 0.00194787 -1.25897e-05 1.25897e-05 0.0102643 -1.25897e-05 0.0153454 1.25897e-05 -1.25897e-05 1.25897e-05 0.0623316 8.625 8.875 81035 1605 189 180 13
9 0 0 0.00617851 0 0 0.00957505 0 0 0.00383961 0 0.00196572 0.00401313 8.875 9.125 140931 4482 857 678 68
9.25 -1.80373e-06 0.030128 0 -1.80373e-06 0.0345608 0 -1.80373e-06 0.0470043 0 -1.80373e-06 0.0443659 0 9.125 9.375 590345 35937 6840 5560 535
9.5 1.00088e-05 0.0621825 2.62221e-06 2.35995e-05 0.0881078 3.21326e-06 3.83705e-05 0.10952 3.94416e-05 -4.28435e-06 0.113688 0 9.375 9.625 2.07715e+06 209891 35863 23444 1992
9.75 8.49586e-06 0.0691684 3.28401e-06 6.8165e-06 0.111357 -3.02824e-06 4.38944e-06 0.13821 -1.44347e-05 -3.96984e-05 0.143608 -4.82818e-06 9.625 9.875 4.28834e+06 560233 85994 45364 3447
10 2.9997e-06 0.0788562 7.68879e-06 9.88623e-06 0.118892 1.97861e-05 -9.011e-06 0.138198 -1.13164e-05 -2.90186e-05 0.131113 2.78806e-05 9.875 10.125 4.17086e+06 655875 102815 49981 3923
10.25 1.53539e-05 0.085512 -6.51151e-07 3.75881e-05 0.122039 8.21725e-06 4.18982e-05 0.143698 3.37772e-07 -3.62566e-06 0.128401 4.53207e-06 10.125 10.375 2.78607e+06 579572 97055 43933 3343
