#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 0.0225587 0.0469909 0.0225587 0.0342027 0.057717 0.0342027 0.0184332 0.0691244 0.0184332 0.0344037 0.0642202 0.0344037 0.0239362 0.0585106 0.0239362 8.625 8.875 27961 25622 2339 217 436 376
9.00 0.0342139 0.0695383 0.0342139 0.0378509 0.0859087 0.0375673 0.0443787 0.0946746 0.0428994 0.0433239 0.0802557 0.0433239 0.0428336 0.0889621 0.0428336 8.875 9.125 49376 42322 7054 676 1408 1214
9.25 0.0281163 0.0594914 0.0281057 0.0436171 0.0914686 0.0436171 0.0429678 0.0871096 0.0429678 0.0449891 0.0928547 0.0449891 0.0504849 0.100257 0.0504849 9.125 9.375 232858 189641 43217 4259 8691 7012
9.50 0.0206396 0.049718 0.0206105 0.0625412 0.106366 0.0623993 0.0619313 0.10644 0.0617197 0.0723372 0.119847 0.0721328 0.0770836 0.131682 0.076747 9.375 9.625 876347 756506 119841 14177 19575 14854
9.75 0.0256338 0.0608062 0.0253043 0.074388 0.119043 0.0732519 0.0811361 0.132188 0.0801315 0.0986249 0.151887 0.0968543 0.105783 0.15904 0.10386 9.625 9.875 2.48099e+06 2.1456e+06 335390 39822 43488 30156
10.00 0.0173642 0.0436717 0.0169613 0.066614 0.117914 0.0637253 0.0738273 0.125792 0.0707856 0.0877583 0.137574 0.0828508 0.0895561 0.141618 0.0851556 9.875 10.125 3.62242e+06 3.02743e+06 594995 76259 75594 49991
10.25 0.0124841 0.0358794 0.0119163 0.060254 0.117429 0.0532167 0.0662568 0.127091 0.0589064 0.0776946 0.136639 0.0665633 0.0755694 0.133811 0.0648491 10.125 10.375 2.62467e+06 2.0587e+06 565971 78241 72386 45402
10.50 0.00931777 0.0278793 0.008314 0.0541941 0.11193 0.0395234 0.0579095 0.120382 0.0439278 0.0702114 0.127947 0.0455246 0.0675754 0.126651 0.043196 10.375 10.625 1.65181e+06 1.21542e+06 436394 64359 56045 34406
10.75 0.00758179 0.0242837 0.0053425 0.0588659 0.106933 0.0225001 0.0581948 0.113336 0.0251486 0.0736054 0.121758 0.0230269 0.0697154 0.115731 0.0195355 10.625 10.875 1.02587e+06 717641 308226 51740 41247 24141
11.00 0.00858877 0.0236573 0.00284255 0.0773368 0.0982497 0.000557497 0.0709231 0.0991096 0.00363915 0.0951126 0.10048 -0.0010119 0.0958512 0.0964779 -0.00197214 10.875 11.125 628732 425323 203409 39846 28829 16077
11.25 0.0136679 0.0245075 0.000127291 0.129636 0.0817424 -0.0110924 0.108301 0.0795142 -0.00786977 0.152541 0.0876872 -0.0121594 0.157838 0.0817036 -0.0130484 11.125 11.375 366337 251392 114945 27682 18441 10251
11.50 0.0329017 0.0251402 -0.00169596 0.236855 0.0761006 -0.0103158 0.176185 0.0735714 -0.00891829 0.268747 0.0753283 -0.00842154 0.283354 0.0773839 -0.00777072 11.375 11.625 214354 150357 63997 16267 12242 6356
11.75 0.0910092 0.0314639 0.00614668 0.402751 0.0576141 0.00767633 0.297115 0.0548939 0.00501764 0.435151 0.0543224 0.00863615 0.45778 0.0614002 0.00307485 11.625 11.875 124102 88991 35111 5200 8034 3991
12.00 0.216554 0.0310508 0.0175579 0.596147 0.0367776 0.0172154 0.494058 0.0501364 0.0102482 0.610305 0.0391371 0.0163198 0.625587 0.0316826 0.0156722 11.875 12.125 71811 52398 19413 589 5512 2556
12.25 0.423458 0.0253475 0.036312 0.770052 0.0177941 0.0301622 0.787234 0.0106383 0.0564649 0.775722 0.0183464 0.0290408 0.7901 0.0191555 0.0254669 12.125 12.375 41307 31009 10298 94 3567 1596
12.50 0.65027 0.0264223 0.0579605 0.884911 0.0131864 0.0298085 0.823529 0.0514706 0.0735294 0.866473 0.0184598 0.0338613 0.909621 0.0103405 0.0321506 12.375 12.625 23123 17788 5335 17 2067 1029
12.75 0.825542 0.0271204 0.0708086 0.94339 0.0101149 0.0258437 1 0 0 0.922173 0.0190896 0.0327861 0.944669 0.0110093 0.0236167 12.625 12.875 12984 10140 2844 6 681 741
13.00 0.916134 0.017292 0.0541242 0.968886 0.0044781 0.0207064 1 0 0 0.941176 0.013369 0.0320855 0.969298 0.0051797 0.0229895 12.875 13.125 7165 5783 1382 3 68 456
