#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 0.0626157 0.0576276 0.0614065 0.0810811 0.0680681 0.0770771 0.0825688 0.0917431 0.0825688 0.108824 0.0470588 0.1 0.0591398 0.0860215 0.0591398 8.625 8.875 28461 26463 1998 109 340 372
9.00 0.105274 0.0944685 0.102304 0.103678 0.104676 0.101182 0.10396 0.0792079 0.0965347 0.106178 0.102317 0.105212 0.111024 0.10086 0.107897 8.875 9.125 48764 42755 6009 404 1036 1279
9.25 0.0868164 0.0961053 0.0832806 0.112236 0.116106 0.106399 0.109982 0.112633 0.105565 0.1177 0.114485 0.111448 0.111365 0.111202 0.105495 9.125 9.375 219598 188075 31523 2264 5599 6133
9.50 0.0489624 0.0541284 0.0430772 0.123115 0.108409 0.100426 0.106063 0.110322 0.0873207 0.140448 0.114529 0.11139 0.150547 0.123367 0.12275 9.375 9.625 757390 682728 74662 7043 11150 11332
9.75 0.0784396 0.0825688 0.0571069 0.161225 0.128736 0.0933633 0.16519 0.13965 0.0982298 0.202051 0.148434 0.112991 0.215926 0.150536 0.117898 9.625 9.875 2.05943e+06 1.82771e+06 231714 23821 28666 26472
10.00 0.0578783 0.0582727 0.0364308 0.156995 0.120562 0.0612475 0.161564 0.127253 0.0644762 0.187109 0.137165 0.0657989 0.193214 0.139495 0.0663808 9.875 10.125 3.23181e+06 2.70815e+06 523661 59908 65101 57087
10.25 0.0463408 0.0437622 0.0245783 0.166592 0.110975 0.0442017 0.17262 0.118236 0.0462992 0.197565 0.1219 0.0406978 0.197289 0.119113 0.0424256 10.125 10.375 2.44952e+06 1.92662e+06 522900 64338 67021 55107
10.50 0.0444735 0.036175 0.0192117 0.182542 0.093477 0.0274862 0.185446 0.0993926 0.0281985 0.217301 0.0999936 0.0277636 0.215138 0.102766 0.0265494 10.375 10.625 1.55975e+06 1.15732e+06 402428 52549 53244 42382
10.75 0.0495513 0.0320702 0.0164416 0.228154 0.076534 0.018452 0.221489 0.081073 0.0188636 0.260558 0.0807824 0.015872 0.257654 0.0798835 0.0159334 10.625 10.875 970124 688801 281323 40449 39377 30343
11.00 0.0622837 0.0273255 0.0149967 0.290517 0.0686532 0.0130057 0.269628 0.0649861 0.0153942 0.322044 0.0702789 0.0152465 0.320551 0.0645595 0.0138006 10.875 11.125 600185 409690 190495 31154 27636 20549
11.25 0.0895377 0.023796 0.0157562 0.364269 0.0516199 0.0148761 0.334996 0.0520146 0.0221507 0.386614 0.0542557 0.015918 0.40814 0.0486819 0.0144584 11.125 11.375 357860 244411 113449 22648 17780 13194
11.50 0.138243 0.0179121 0.0194634 0.451643 0.0429565 0.0166267 0.395675 0.0395299 0.0231557 0.464862 0.0479651 0.0153188 0.498142 0.0458923 0.0166098 11.375 11.625 211479 147610 63869 13688 11455 8072
11.75 0.207486 0.016327 0.0233162 0.549086 0.031819 0.0163563 0.47844 0.0332032 0.0199764 0.563279 0.0322235 0.0155784 0.581422 0.0300246 0.0189093 11.625 11.875 124736 88565 36171 4615 7380 5275
12.00 0.297683 0.0213631 0.0307406 0.646225 0.0268857 0.0131246 0.585009 0.0231239 0.0343763 0.670077 0.0253833 0.0160248 0.660531 0.0310323 0.00741291 11.875 12.125 72741 52146 20595 547 5083 3314
12.25 0.407952 0.0334602 0.0417773 0.730303 0.0291869 0.0180387 0.77027 0.0361813 0.0405406 0.730105 0.0287426 0.0197189 0.738462 0.0295635 0.0164381 12.125 12.375 42240 31261 10979 74 3242 1950
12.50 0.532443 0.0514742 0.0586415 0.807705 0.0273283 0.0228971 0.944444 0.00292403 0.0353535 0.797828 0.0312225 0.0237401 0.82249 0.0203919 0.029129 12.375 12.625 24439 18417 6022 18 1934 1245
12.75 0.654886 0.0609024 0.0693919 0.860281 0.0230423 0.0321396 0.5 0.166667 0.1 0.829942 0.0263081 0.0360025 0.865143 0.0182289 0.0368221 12.625 12.875 14115 10837 3278 6 688 875
13.00 0.759172 0.0559237 0.0751576 0.917201 0.0212225 0.0296272 1 0 0 0.882353 0.038282 0.0441176 0.930783 0.0183361 0.0230075 12.875 13.125 7902 6187 1715 2 68 549
13.25 0.82568 0.0487528 0.0731292 0.934349 0.0147601 0.0299125 0 0 0 0.75 0 0 0.934896 0.0173588 0.0248429 13.125 13.375 4381 3528 853 0 8 384
