#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 -0.00457896 0.113178 -0.00301541 -0.00457896 0.00446728 0.0349564 -0.00457896 0.00446728 0.0349564 -0.00457896 0.00446728 0.0349564 8.625 8.875 8997 43 0 0 0
9 0.0255169 0.0166522 0.0265914 -0.00478609 0.00429771 0.0387771 -0.00478609 0.00429771 0.0387771 -0.00478609 0.00429771 0.0387771 8.875 9.125 10271 33 0 0 0
9.25 0.0116358 -0.00356505 0.0214178 -0.00398922 0.00378199 0.0381826 -0.00398922 0.00378199 0.0381826 -0.00398922 0.00378199 0.0381826 9.125 9.375 19366 64 0 0 0
9.5 0.0149894 0.00865278 0.015175 -0.00584388 0.00528732 0.0491165 -0.00584388 0.00528732 0.0491165 -0.00584388 0.00528732 0.0491165 9.375 9.625 21657 96 0 0 0
9.75 0.025223 0.088412 0.0097095 -0.00955958 0.00810857 0.0710993 -0.00955958 0.00810857 0.0710993 -0.00955958 0.00810857 0.0710993 9.625 9.875 11831 115 0 0 0
10 0.0366521 0.088164 0.0369245 -0.0133479 0.0119858 0.0879869 -0.0133479 0.0119858 0.0879869 -0.0133479 0.0119858 0.0879869 9.875 10.125 3731 60 0 0 0
10.25 0.0424875 0.140298 0.0424875 -0.0163361 0.0140023 0.0956826 -0.0163361 0.0140023 0.0956826 -0.0163361 0.0140023 0.0956826 10.125 10.375 874 17 0 0 0
10.5 -0.0179641 0.178144 0.0179641 -0.0179641 0.0179641 0.113772 -0.0179641 0.0179641 0.113772 -0.0179641 0.0179641 0.113772 10.375 10.625 171 4 0 0 0
10.75 -0.0666667 0.0666667 0.2 -0.0666667 0.0666667 0.2 -0.0666667 0.0666667 0.2 -0.0666667 0.0666667 0.2 10.625 10.875 31 1 0 0 0
11 0 0 0 0 0 0 0 0 0 0 0 0 10.875 11.125 1 0 0 0 0
11.25 0 0 0 0 0 0 0 0 0 0 0 0 11.125 11.375 0 0 0 0 0
11.5 0 0 0 0 0 0 0 0 0 0 0 0 11.375 11.625 0 0 0 0 0
11.75 0 0 0 0 0 0 0 0 0 0 0 0 11.625 11.875 0 0 0 0 0
12 0 0 0 0 0 0 0 0 0 0 0 0 11.875 12.125 0 0 0 0 0
12.25 0 0 0 0 0 0 0 0 0 0 0 0 12.125 12.375 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 12.375 12.625 0 0 0 0 0
12.75 0 0 0 0 0 0 0 0 0 0 0 0 12.625 12.875 0 0 0 0 0
13 0 0 0 0 0 0 0 0 0 0 0 0 12.875 13.125 0 0 0 0 0
13.25 0 0 0 0 0 0 0 0 0 0 0 0 13.125 13.375 0 0 0 0 0
13.5 0 0 0 0 0 0 0 0 0 0 0 0 13.375 13.625 0 0 0 0 0
13.75 0 0 0 0 0 0 0 0 0 0 0 0 13.625 13.875 0 0 0 0 0
14 0 0 0 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0 0
14.5 0 0 0 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0 0
15 0 0 0 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
