#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0.00108634 0.0169657 0.0010903 -0.00430086 0.0041426 0.0762048 -0.00430086 0.0041426 0.0762048 -0.00430086 0.0041426 0.0762048 8.625 8.875 257195 4455 0 0 0
9 -7.27098e-05 0.0220689 7.37117e-05 -0.00594227 0.00560602 0.0822189 -0.00594227 0.00558949 0.0853224 -0.00594227 0.00558949 0.0853224 8.875 9.125 367424 4600 2 0 0
9.25 0.0040503 0.0242444 0.00376909 -0.00558142 0.0559023 0.00344304 -0.00558142 0.00520536 0.0776006 -0.00558142 0.00520536 0.0776006 9.125 9.375 917348 10590 36 0 0
9.5 0.00480988 0.0312721 0.00436051 0.016412 0.0925056 0.0144609 -0.00747879 0.00674323 0.0780395 -0.00747879 0.00674323 0.0780395 9.375 9.625 1.65672e+06 40281 293 0 0
9.75 0.0154631 0.0582865 0.0138418 0.0431964 0.133561 0.039178 -0.00976315 0.00883664 0.0833981 -0.00976315 0.00883664 0.0833981 9.625 9.875 1.53644e+06 70720 642 0 0
10 0.0440749 0.102931 0.0381256 0.105877 0.19269 0.0862516 -0.00960501 0.0088284 0.0821395 -0.00960501 0.0088284 0.0821395 9.875 10.125 901941 68834 788 0 0
10.25 0.0751494 0.139285 0.060032 0.16139 0.194112 0.123349 -0.0122302 0.0111061 0.0852602 -0.0122302 0.0111061 0.0852602 10.125 10.375 432692 48398 743 0 0
10.5 0.0926713 0.127723 0.0725132 0.179981 0.191458 0.132562 -0.0188374 0.0170483 0.0908836 -0.0188374 0.0170483 0.0908836 10.375 10.625 182773 19003 508 0 0
10.75 0.0930829 0.0996182 0.068229 0.182964 0.1734 0.12921 -0.0266673 0.0230397 0.0943623 -0.0266673 0.0230397 0.0943623 10.625 10.875 73116 6405 353 0 0
11 0.0928248 0.0861569 0.0625047 0.219121 0.159022 0.142375 -0.0377594 0.031446 0.104592 -0.0377594 0.031446 0.104592 10.875 11.125 26905 2037 218 0 0
11.25 0.111894 0.065799 0.0635152 0.197823 0.128172 0.102678 -0.0505851 0.039371 0.119454 -0.0505851 0.039371 0.119454 11.125 11.375 8801 597 157 0 0
11.5 0.102003 0.0396674 0.0489254 0.131881 0.0473219 0.0631543 -0.0744681 0.0519149 0.128511 -0.0744681 0.0519149 0.128511 11.375 11.625 2469 119 63 0 0
11.75 0.124441 0.0251678 0.0713087 0.0661074 0.0399329 0.0459732 -0.0838926 0.0520134 0.104027 -0.0838926 0.0520134 0.104027 11.625 11.875 620 24 20 0 0
12 0.0428571 0.00952381 0.133333 -0.12381 0.0857143 0.142857 -0.12381 0.0761905 0.142857 -0.12381 0.0761905 0.142857 11.875 12.125 111 6 4 0 0
12.25 -0.166667 0.111111 0.166667 -0.166667 0.111111 0.166667 -0.166667 0.111111 0.166667 -0.166667 0.111111 0.166667 12.125 12.375 19 1 0 0 0
12.5 -0.2 0.2 0 -0.2 0.2 0 -0.2 0.2 0 -0.2 0.2 0 12.375 12.625 5 0 0 0 0
12.75 0 0 0 0 0 0 0 0 0 0 0 0 12.625 12.875 0 0 0 0 0
13 0 0 0 0 0 0 0 0 0 0 0 0 12.875 13.125 0 0 0 0 0
13.25 0 0 0 0 0 0 0 0 0 0 0 0 13.125 13.375 0 0 0 0 0
13.5 0 0 0 0 0 0 0 0 0 0 0 0 13.375 13.625 0 0 0 0 0
13.75 0 0 0 0 0 0 0 0 0 0 0 0 13.625 13.875 0 0 0 0 0
14 0 0 0 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0 0
14.5 0 0 0 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0 0
15 0 0 0 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
