#Observed stellar masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.8 0.177778 0.0459237 0.928571 0.032967 0.204506 0 1 0 7.2 7.4 605038 31761 6678 68
7.5 0.834862 0.165138 0.0748826 0.783784 0.168823 0.0514218 1 0 1 7.4 7.6 486590 31374 6465 70
7.7 0.857143 0.118467 0.0948059 0.843137 0.129836 0.0913387 1 0 1 7.6 7.8 382890 29477 5987 60
7.9 0.857143 0.100276 0.0923607 0.830769 0.140822 0.0931183 1 0 1 7.8 8 293607 25628 5248 60
8.1 0.832143 0.116034 0.0651407 0.7875 0.145833 0.0935017 0 1 0 8 8.2 223828 21608 4374 44
8.3 0.846995 0.0867662 0.0727366 0.775701 0.139193 0.085739 0 0.666667 0 8.2 8.4 170216 18551 3712 36
8.5 0.837321 0.0920156 0.0573469 0.718518 0.169779 0.0329357 0 1 0 8.4 8.6 129889 15135 3221 31
8.7 0.875 0.0607798 0.0716621 0.79397 0.085151 0.0804282 0 1 0 8.6 8.8 98891 12213 2746 21
8.9 0.875706 0.0617938 0.0559514 0.718563 0.149362 0.0483502 0.5 0.5 0.5 8.8 9 74844 9146 2236 20
9.1 0.901235 0.0320988 0.0785073 0.778761 0.0715383 0.123299 0.5 0.5 0.5 9 9.2 56116 6446 1914 19
9.3 0.885965 0.0450696 0.0500138 0.728346 0.0934926 0.0889764 0.833333 0.0238096 0.333333 9.2 9.4 42013 4204 1592 16
9.5 0.858268 0.0746396 0.0299416 0.768657 0.0566221 0.109808 0.5 0.5 0 9.4 9.6 31205 2420 1368 15
9.7 0.881579 0.0402961 0.0394737 0.792829 0.0240727 0.13963 1 0 1 9.6 9.8 23381 1232 1091 8
9.9 0.972222 -0.0138889 0.144636 0.754864 0.0460212 0.12503 0 1 0 9.8 10 17734 573 920 6
10.1 0.941176 0.00326794 0.121504 0.684615 0.0756842 0.0622749 0 0.6 0 10 10.2 13500 255 767 14
10.3 0.923077 0.0769231 0.0594406 0.690789 0.0703217 0.055692 0.4 0.35 0.15 10.2 10.4 10377 108 719 8
10.5 0.857143 0.0803571 0.142857 0.734513 0.0230625 0.0845133 0.8 0 0.466667 10.4 10.6 7855 41 564 9
10.7 1 0 0.25 0.764706 0.0240265 0.0764706 1 0 0.5 10.6 10.8 5679 8 400 5
10.9 1 0 1 0.787879 0.0514069 0.0404041 0.6 0.2 0.266667 10.8 11 3682 7 248 6
11.1 0 0 0 0.90566 -0.0167715 0.119946 0.333333 0.166667 0.333333 11 11.2 2025 0 137 3
11.3 0 0 0 1 0 0.222222 1 0 1 11.2 11.4 866 0 43 2
11.5 0 0 0 1 0 0 0 1 0 11.4 11.6 260 0 10 0
11.7 0 0 0 1 -1 1 0 0 0 11.6 11.8 35 0 1 0
11.9 0 0 0 0 0 0 0 0 0 11.8 12 6 0 0 0
12.1 0 0 0 0 0 0 0 0 0 12 12.2 1 0 0 0
12.3 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
