#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.00549345 0.0231129 0.00490817 0.0415321 0.107812 0.0343058 0.0440638 0.120319 0.0367537 0.0568544 0.122922 0.0456234 0.0524149 0.116591 0.0427068 7.2 7.4 700441 517161 183280 28663 24466 14328
7.5 0.00507813 0.0217359 0.00426615 0.0410237 0.102065 0.0296768 0.0416166 0.114782 0.0313422 0.0505148 0.122885 0.0365632 0.0464492 0.118199 0.0327207 7.4 7.6 570622 413932 156690 25783 21756 12659
7.7 0.00470392 0.0202526 0.00339596 0.0442657 0.103199 0.0277824 0.0465066 0.11127 0.0316164 0.0558076 0.114356 0.0340748 0.0507965 0.108406 0.0304298 7.6 7.8 464725 331213 133512 22943 18958 10985
7.9 0.00451812 0.0200424 0.00258342 0.0465764 0.104233 0.0219367 0.0476082 0.108735 0.0241676 0.0576689 0.110441 0.0271948 0.0509502 0.11203 0.0220261 7.8 8 383218 262277 120941 21866 17271 9735
8.1 0.00509399 0.0190392 0.00201701 0.0456931 0.0975799 0.0142487 0.0431184 0.104956 0.0134447 0.0566817 0.109042 0.0147765 0.0518699 0.10665 0.0123907 8 8.2 315074 204751 110323 20780 15490 8637
8.3 0.00552093 0.0189955 0.000660187 0.048968 0.0892926 0.0042551 0.0468544 0.0912535 0.00623134 0.0610788 0.103324 0.00363029 0.0599863 0.0979425 0.00579391 8.2 8.4 254404 160118 94286 18931 13589 7285
8.5 0.00735224 0.018968 0.00031747 0.0559401 0.0833907 -0.00264115 0.0546938 0.0789192 0.000863325 0.0689984 0.0945936 -0.00333346 0.0644561 0.0948401 -0.0062705 8.4 8.6 200538 125404 75134 16053 11522 5911
8.7 0.0101129 0.0193419 -0.000501483 0.0697451 0.0774825 -0.00833103 0.0660032 0.0741256 -0.00654101 0.0838266 0.0878256 -0.0086084 0.0828341 0.0886499 -0.0116153 8.6 8.8 156617 97301 59316 13666 9460 4841
8.9 0.0140065 0.0181623 -0.00108729 0.0918411 0.0757078 -0.0138206 0.0787777 0.0696814 -0.0131492 0.105958 0.0885179 -0.0166555 0.11718 0.0776021 -0.0060494 8.8 9 124347 77821 46526 11323 7956 4028
9.1 0.0199467 0.0184584 -0.00129319 0.117783 0.0701576 -0.0128112 0.0983116 0.0611936 -0.00812916 0.140616 0.0740337 -0.013376 0.139333 0.0722568 -0.011286 9 9.2 100202 62667 37535 9358 6756 3567
9.3 0.0301502 0.020895 -0.000167536 0.159449 0.0670143 -0.00538713 0.116818 0.0610535 -0.00938457 0.185531 0.0722064 -0.00563978 0.17868 0.0740516 -0.00826865 9.2 9.4 82379 52338 30041 7165 5778 2955
9.5 0.0484029 0.0211 0.00358372 0.2015 0.0637383 0.00019075 0.139983 0.0556468 0.00310083 0.235507 0.0622463 0.00100623 0.239716 0.0570087 0.00922504 9.4 9.6 70430 44956 25474 5865 4985 2674
9.7 0.0749112 0.0200324 0.00566126 0.255116 0.0554691 0.00721399 0.150502 0.0603424 0 0.289654 0.0579984 0.00577414 0.286656 0.0545605 0.0139284 9.6 9.8 61630 39687 21943 4279 4678 2428
9.9 0.119619 0.0166897 0.0139806 0.32112 0.0454617 0.0154497 0.172341 0.0693496 -0.00152332 0.356004 0.0467432 0.0159814 0.363834 0.0499738 0.0128707 9.8 10 56282 36959 19323 2849 4455 2295
10.1 0.176855 0.0185492 0.0174085 0.3843 0.0454878 0.0110007 0.186974 0.0767466 0.00282879 0.438084 0.0396077 0.0175883 0.445108 0.0329194 0.0182516 10 10.2 51799 34729 17070 1781 4175 2177
10.3 0.247551 0.0171587 0.0209409 0.465411 0.0390159 0.0116798 0.196272 0.0811708 0.00369652 0.515633 0.0334845 0.016818 0.543892 0.0200888 0.0266509 10.2 10.4 48922 33787 15135 912 4094 2153
10.5 0.311412 0.0237363 0.0114765 0.535563 0.0421445 0.00643635 0.251781 0.064008 0.0125342 0.572903 0.0369506 0.0130409 0.59129 0.0425058 0.00172931 10.4 10.6 43547 30837 12710 421 3779 1791
10.7 0.385004 0.0318832 0.0107811 0.59715 0.0519381 0.00635153 0.316456 0.152013 0 0.602815 0.0492061 0.00961208 0.661216 0.0456577 0.00555611 10.6 10.8 34204 24940 9264 158 2913 1529
10.9 0.453492 0.0619364 0.00792941 0.659166 0.0670263 0.00303239 0.52381 0.10582 0.0586933 0.614045 0.0722646 -0.000604689 0.741156 0.0463439 0.00678116 10.8 11 22730 16997 5733 42 1780 1159
11.1 0.559535 0.0783547 0.0114003 0.732612 0.077951 0.00541079 0.363636 0.30303 -0.0113636 0.656761 0.0587869 0.0162892 0.838811 0.0386087 0.0219316 11 11.2 11356 8768 2588 11 673 639
11.3 0.693618 0.0878406 0.0104378 0.817853 0.0714166 0.00992966 0.666667 0.333333 0.166667 0.610063 0.142231 0.00554311 0.873518 0.0578126 -0.00148219 11.2 11.4 4292 3463 829 3 159 253
11.5 0.835062 0.0542581 0.02073 0.894737 0.0385965 0.0458159 1 0 1 0.8 0.1 0.163636 0.936508 0.0173382 0.0571976 11.4 11.6 1135 964 171 1 20 63
11.7 0.915179 0.0377626 0.0138333 0.947368 0.0526316 0.0778033 0 0 0 0 0.5 0 0.916667 0.0833333 0.00757575 11.6 11.8 243 224 19 0 0 12
11.9 1 0 0.047619 1 0 0 0 0 0 0 0 0 1 0 0 11.8 12 28 26 2 0 0 2
12.1 1 0 0 1 0 1 0 0 0 0 0 0 1 0 1 12 12.2 3 2 1 0 0 1
12.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0 0
