#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0 0 0.00168351 0 0.00592066 4.23193e-06 0 0.00748203 0 0 0 0.0664151 8.625 8.875 122693 1847 172 92 4
9 -9.89717e-06 9.89717e-06 0.00610196 -9.89717e-06 9.89717e-06 0.014158 -9.89717e-06 9.89717e-06 0.0142406 -9.89717e-06 9.89717e-06 0.0947951 8.875 9.125 205936 3858 629 310 5
9.25 -3.90493e-06 0.0203439 1.30164e-06 -3.90493e-06 0.0336173 1.30164e-06 -3.90493e-06 0.0331681 1.30164e-06 -3.90493e-06 0.10125 1.30164e-06 9.125 9.375 798318 30058 5859 2906 72
9.5 3.31623e-06 0.0449814 4.29162e-07 -1.28755e-06 0.075754 0 -1.28755e-06 0.0963225 0 -1.28755e-06 0.0899769 8.15447e-06 9.375 9.625 2.54722e+06 217213 36782 15468 380
9.75 2.383e-06 0.056165 -1.44595e-06 1.83046e-06 0.107022 0 -9.94422e-06 0.133561 -9.45914e-06 -9.94422e-06 0.126683 8.24643e-06 9.625 9.875 4.69085e+06 567849 84928 29291 668
10 1.13367e-05 0.0720213 7.40731e-06 4.09319e-05 0.116457 1.40922e-05 5.44815e-05 0.13945 2.6511e-05 -1.10772e-05 0.128573 4.66409e-06 9.875 10.125 4.05508e+06 624613 96137 30507 688
10.25 9.43507e-05 0.0850953 7.84901e-05 0.000172304 0.123985 0.000130128 0.000258305 0.136787 0.000181019 -3.33847e-06 0.117007 4.76924e-07 10.125 10.375 2.63931e+06 542537 91094 26754 612
