#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 0.074293 0.0617795 0.0678885 0.086139 0.0664626 0.0800175 0.0619469 0.0619469 0.0619469 0.125698 0.0782123 0.114525 0.0668058 0.0688935 0.0605428 8.625 8.875 32734 30447 2287 113 358 479
9.00 0.119652 0.101648 0.108782 0.110138 0.107834 0.102611 0.127027 0.105405 0.116216 0.100966 0.100966 0.0974539 0.119392 0.111433 0.109986 8.875 9.125 53889 47379 6510 370 1139 1382
9.25 0.102637 0.0995437 0.0928022 0.123839 0.10819 0.110281 0.120756 0.0945423 0.103997 0.124359 0.108261 0.111622 0.130752 0.107426 0.118058 9.125 9.375 232629 200103 32526 2327 5653 6302
9.50 0.0565677 0.0607642 0.046008 0.124861 0.100802 0.0850938 0.114355 0.102708 0.0841023 0.136102 0.106843 0.0913638 0.148532 0.112535 0.0965367 9.375 9.625 756577 685338 71239 6611 10595 11001
9.75 0.094488 0.0869136 0.056066 0.181022 0.125424 0.0835814 0.187185 0.130814 0.0890389 0.222677 0.145635 0.0988456 0.231723 0.146059 0.0979802 9.625 9.875 2.01082e+06 1.7958e+06 215024 21631 26635 25250
10.00 0.0738653 0.0615186 0.0372458 0.189309 0.11774 0.0601836 0.193764 0.125244 0.0639919 0.221044 0.127344 0.0608739 0.227108 0.131233 0.0586735 9.875 10.125 3.1529e+06 2.64728e+06 505624 56734 62915 56678
10.25 0.0633847 0.0455921 0.027878 0.206402 0.101777 0.0402762 0.213778 0.112661 0.0414412 0.240557 0.111667 0.0418098 0.238927 0.11045 0.0407482 10.125 10.375 2.41112e+06 1.90046e+06 510664 61578 65947 55674
10.50 0.0630801 0.0378902 0.0232822 0.228425 0.0904728 0.0335502 0.232688 0.0932394 0.0357345 0.264866 0.0952773 0.0330315 0.261669 0.0960381 0.0334672 10.375 10.625 1.53949e+06 1.14478e+06 394712 50239 52585 43150
10.75 0.0700724 0.0313353 0.0215755 0.27879 0.071549 0.0296326 0.273223 0.0732748 0.0318801 0.311281 0.0789774 0.0272055 0.311989 0.0746989 0.0259013 10.625 10.875 957963 682394 275569 38518 38923 31062
11.00 0.0854454 0.0268393 0.0224002 0.343622 0.067684 0.0263943 0.323631 0.0626963 0.0297249 0.373367 0.0692346 0.0208184 0.366085 0.0648233 0.0208662 10.875 11.125 593007 405487 187520 29614 27177 21129
11.25 0.11558 0.0239857 0.0225157 0.410569 0.0493779 0.0251736 0.379329 0.0502518 0.030574 0.429573 0.0493463 0.0223775 0.446521 0.0483466 0.0195999 11.125 11.375 355202 242853 112349 21683 17550 13482
11.50 0.165601 0.0184312 0.0248049 0.483671 0.0418464 0.0209594 0.429239 0.0372565 0.0280255 0.497397 0.0453978 0.0193343 0.528392 0.0443572 0.0216827 11.375 11.625 210409 146382 64027 13277 11335 8365
11.75 0.229263 0.0147868 0.0288591 0.570505 0.0311096 0.022855 0.500221 0.0337365 0.025093 0.581505 0.0354013 0.0186819 0.601345 0.0256688 0.0196341 11.625 11.875 124376 88187 36189 4518 7202 5353
12.00 0.310507 0.0253412 0.0351706 0.6536 0.0257325 0.0158564 0.598921 0.0386019 0.0152845 0.668908 0.0247397 0.0171793 0.66608 0.0266346 0.0136122 11.875 12.125 72828 52089 20739 556 4908 3408
12.25 0.40887 0.0360937 0.0424613 0.727955 0.027082 0.0187311 0.729412 0.0175762 0.054713 0.72736 0.032271 0.0176207 0.72594 0.0313023 0.017487 12.125 12.375 42309 31252 11057 85 3136 2047
12.50 0.522759 0.0518975 0.0594659 0.802102 0.0297145 0.0231135 0.941176 0.00619197 0.0588235 0.798345 0.0301043 0.0263273 0.811494 0.0251592 0.0237622 12.375 12.625 24587 18498 6089 17 1934 1305
12.75 0.632394 0.0539604 0.0630754 0.857528 0.0213161 0.0337834 0.857143 0 0.0571429 0.831832 0.0253111 0.0374393 0.85906 0.0243895 0.030589 12.625 12.875 14312 10971 3341 7 666 894
13.00 0.729938 0.0514176 0.0751241 0.898727 0.0256577 0.0267939 0 0 0 0.957747 0.0140845 0.0428529 0.896797 0.0221217 0.0186459 12.875 13.125 7971 6243 1728 0 71 562
13.25 0.799392 0.0538823 0.0737773 0.929293 0.0148532 0.0377528 0 0 0 0.818182 0 0 0.930412 0.0146138 0.0370113 13.125 13.375 4510 3619 891 0 11 388
