#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0.9 0.1 0.9 0.928571 0.0714286 0.12465 0.857143 0.0351648 0.0793651 8.625 8.875 50335 110 295 392
9.00 0.685714 0.314286 0.072381 0.773196 0.167981 0.0108196 0.771429 0.151648 -0.0153361 8.875 9.125 71096 309 954 1199
9.25 0.689498 0.162354 0.0279123 0.76634 0.082145 0.0405716 0.747748 0.102252 0.0254945 9.125 9.375 273460 2078 5170 6098
9.50 0.675031 0.114651 0.0564022 0.730138 0.113089 0.0706565 0.744302 0.121082 0.0678941 9.375 9.625 780885 6123 9596 10512
9.75 0.634304 0.131165 0.0939884 0.669551 0.133957 0.0928024 0.724917 0.114842 0.0903075 9.625 9.875 1.96263e+06 19496 24209 23837
10.00 0.858302 0.0484517 0.0624082 0.881854 0.0416203 0.0598772 0.901179 0.0359477 0.05747 9.875 10.125 3.06403e+06 52438 59822 55626
10.25 0.916937 0.0290624 0.0491345 0.93458 0.018998 0.0452088 0.938089 0.0173911 0.0441387 10.125 10.375 2.36320e+06 57699 63353 55748
10.50 0.928592 0.0193619 0.0395777 0.946613 0.0106696 0.0428404 0.943823 0.013693 0.0415592 10.375 10.625 1.5131e+06 47209 51006 43916
10.75 0.927755 0.014441 0.0391521 0.945572 0.0112432 0.0395861 0.944463 0.0123948 0.0361993 10.625 10.875 941695 35521 37612 31589
11.00 0.920323 0.0110524 0.0389064 0.940479 0.00750083 0.0391005 0.946608 0.00641358 0.0400001 10.875 11.125 582838 27277 26243 21640
11.25 0.890996 0.0153142 0.0368847 0.920424 0.00772899 0.0373533 0.935507 0.00782084 0.0405679 11.125 11.375 351282 20221 16997 13884
11.50 0.83719 0.017411 0.0375665 0.878717 0.0104134 0.0316096 0.906732 0.0073728 0.0377123 11.375 11.625 208710 12412 10952 8682
11.75 0.788405 0.0058226 0.0414547 0.812973 0.00869352 0.032389 0.845858 0.000574589 0.042706 11.625 11.875 123742 4319 6966 5485
12.00 0.685629 0.0217576 0.0391319 0.642405 0.0244713 0.029984 0.68742 0.0135972 0.0375276 11.875 12.125 72540 539 4722 3495
12.25 0.545455 0.0237762 0.0539292 0.465392 0.0279119 0.0258138 0.473885 0.0245413 0.0302145 12.125 12.375 42315 86 3008 2120
12.50 0.4 0.0666667 0.0428571 0.303536 0.0562491 0.0111683 0.273832 0.0498155 0.0182438 12.375 12.625 24827 16 1886 1331
12.75 0.4 0.2 0 0.192079 0.0692599 0.00382009 0.187088 0.0435801 0.0236145 12.625 12.875 14421 10 599 896
13.00 0 0 0 0.105263 0.0410783 0.0109235 0.106509 0.035084 0.0132026 12.875 13.125 8144 2 68 560
13.25 0 0 0 0 0.142857 0 0.0875706 0.042741 0.00377174 13.125 13.375 4578 0 11 377
13.50 0 0 0 0 0 0 0.0292887 0.0352274 0.00407862 13.375 13.625 2474 0 0 255
13.75 0 0 0 0 0 0 0.0285714 0.0311301 0.0138655 13.625 13.875 1333 0 0 73
14.00 0 0 0 0 0 0 0.25 0.125 0.107143 13.875 14.125 658 0 0 9
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 326 0 0 1
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 130 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 47 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 6 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 2 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
