#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 6.29105e-05 0.0212564 4.45986e-05 0.0011714 0.128134 0.00104258 0.00192349 0.161629 0.00170265 0.00180575 0.168177 0.00138357 0 0.142857 0 7.2 7.4 613252 445077 168175 32753 7753 114
7.5 0.000131774 0.0197934 9.72358e-05 0.00172602 0.1265 0.00144077 0.00275627 0.154504 0.00233902 0.00369054 0.164054 0.00312772 0 0.145161 0 7.4 7.6 496185 341494 154691 32290 7316 141
7.7 0.000185981 0.0196282 0.000131542 0.00251903 0.120161 0.00205509 0.0036107 0.141938 0.00279318 0.00650101 0.157121 0.00566668 0.00862069 0.147901 0.00862069 7.6 7.8 389888 258091 131797 30465 6922 116
7.9 0.000541739 0.0207182 0.000429568 0.00423577 0.115388 0.00327265 0.00612054 0.133954 0.00475695 0.00854701 0.15367 0.00671383 0.00826446 0.123811 0.00826446 7.8 8 300917 197512 103405 26795 6084 121
8.1 0.000912283 0.0217074 0.000712265 0.00760804 0.114778 0.00533087 0.00960014 0.132753 0.00661769 0.0167185 0.145833 0.0121213 0.0103093 0.146317 0.0103093 8 8.2 230046 152365 77681 22708 5144 97
8.3 0.00158369 0.023853 0.00110016 0.0130763 0.113842 0.00882846 0.0166139 0.12374 0.0113452 0.0192864 0.152936 0.0117966 0.0327869 0.225278 0.0327869 8.2 8.4 175970 118079 57891 19261 4148 61
8.5 0.00300884 0.0265732 0.00208628 0.0199202 0.11027 0.0121988 0.0204877 0.11833 0.012341 0.0371287 0.134153 0.0233293 0.0344828 0.165517 0.0344828 8.4 8.6 134187 91065 43122 15912 3636 58
8.7 0.00575641 0.0291954 0.00364092 0.0318902 0.111379 0.017594 0.0277515 0.113874 0.0143059 0.0539247 0.143212 0.0292293 0.04 0.168333 0.0214815 8.6 8.8 102708 71225 31483 12684 3134 50
8.9 0.00914701 0.0319625 0.00483156 0.0457822 0.11151 0.0211755 0.0347772 0.104852 0.017132 0.0724138 0.134645 0.0302181 0.0526316 0.157895 0.0269906 8.8 9 77991 55100 22891 9719 2610 38
9.1 0.0158206 0.0308267 0.00721338 0.0661868 0.110622 0.0273849 0.0404293 0.100488 0.0167211 0.109693 0.13613 0.0445604 0 0.2 0 9 9.2 58806 42413 16393 6802 2115 23
