#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0 0 0.00379638 0 0 0.00655557 0 0 0.0113578 0 0 0.0652155 8.625 8.875 118257 1797 156 83 2
9 0.000250497 0.00200964 0.000373535 -5.12658e-06 5.12658e-06 0.00381564 -5.12658e-06 5.12658e-06 0.013352 -5.12658e-06 5.12658e-06 0.0871569 8.875 9.125 198974 3912 662 355 7
9.25 -2.67833e-06 0.0201458 0 -2.67833e-06 0.0306719 1.33917e-06 -2.67833e-06 0.0365177 1.33917e-06 -2.67833e-06 0.0809828 1.33917e-06 9.125 9.375 777356 30623 5880 3173 78
9.5 8.7715e-06 0.0446923 5.04244e-06 -4.37793e-07 0.0744624 8.75587e-07 6.06309e-05 0.0955131 6.15065e-05 -4.37793e-07 0.0854173 5.69132e-06 9.375 9.625 2.50135e+06 217172 36899 16375 369
9.75 1.03522e-05 0.0566625 4.63751e-06 9.26276e-07 0.106006 -4.34886e-06 5.37637e-05 0.134203 7.57349e-06 -1.07524e-05 0.13771 7.3312e-06 9.625 9.875 4.6607e+06 568596 85626 31000 685
10 5.44159e-06 0.0723954 4.31027e-06 4.82547e-05 0.116556 2.71531e-05 -1.36527e-05 0.141408 -8.43335e-06 -1.36527e-05 0.128507 2.61434e-06 9.875 10.125 4.07101e+06 628461 96919 32461 739
10.25 6.38624e-05 0.0849219 4.73794e-05 0.000115579 0.12474 6.15316e-05 0.00020681 0.137888 0.000101589 -3.78981e-06 0.12366 1.75279e-05 10.125 10.375 2.65784e+06 546915 92151 28490 634
