#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.00555556 0.0276033 0.00555556 0 0 0 0 0 0 0 0 0 0 0 0 7.2 7.4 544 540 4 0 0 0
7.5 0.0046729 0.0253904 0.0046729 0 0 0 0 0 0 0 0 0 0 0 0 7.4 7.6 429 428 1 0 0 0
7.7 0.00296736 0.0273357 0.00296736 0 0 0 0 0 0 0 0 0 0 0 0 7.6 7.8 340 337 3 0 0 0
7.9 0.0107914 0.0308753 0.0107914 0 0 0 0 0 0 0 0 0 0 0 0 7.8 8 279 278 1 0 0 0
8.1 0.0114286 0.0260354 0.0114286 0 0 0 0 0 0 0 0 0 0 0 0 8 8.2 176 175 1 0 0 0
8.3 0.00793651 0.0461175 0.00793651 0 0 0 0 0 0 0 0 0 0 0 0 8.2 8.4 128 126 2 0 0 0
8.5 0.025 0.0557175 0.025 0 0 0 0 0 0 0 0 0 0 0 0 8.4 8.6 81 80 1 0 0 0
8.7 0 0.0789474 0 0 0 0 0 0 0 0 0 0 0 0 0 8.6 8.8 45 45 0 0 0 0
8.9 0.03125 0.0768581 0.03125 0 0 0 0 0 0 0 0 0 0 0 0 8.8 9 32 32 0 0 0 0
9.1 0.0909091 0.0395257 0.0909091 0 0 0 0 0 0 0 0 0 0 0 0 9 9.2 23 22 1 0 0 0
9.3 0.2 0 0.2 0 0 0 0 0 0 0 0 0 0 0 0 9.2 9.4 5 5 0 0 0 0
9.5 0.142857 0.151261 0.142857 0 0 0 0 0 0 0 0 0 0 0 0 9.4 9.6 7 7 0 0 0 0
9.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9.6 9.8 1 1 0 0 0 0
9.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9.8 10 0 0 0 0 0 0
10.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 10.2 0 0 0 0 0 0
10.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.2 10.4 0 0 0 0 0 0
10.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.4 10.6 0 0 0 0 0 0
10.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.6 10.8 0 0 0 0 0 0
10.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.8 11 0 0 0 0 0 0
11.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 11.2 0 0 0 0 0 0
11.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.2 11.4 0 0 0 0 0 0
11.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.4 11.6 0 0 0 0 0 0
11.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.6 11.8 0 0 0 0 0 0
11.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.8 12 0 0 0 0 0 0
12.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0 0
