#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0.324546 0.0540845 0.0198197 0.273224 0.0514333 0.02503 0.337918 0.0560917 0.0219203 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0.334205 0.0491077 0.0214915 0.284799 0.047296 0.0304781 0.343851 0.0509543 0.0207877 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0.3357 0.0527059 0.0228021 0.292236 0.0552981 0.0226288 0.33645 0.0510296 0.0223788 8.375 8.625 0 0 0 0 0
8.75 0 0 0 0.306841 0.0448219 0.0307377 0.403374 0.0557708 0.0532131 0.304961 0.0485238 0.0321539 8.625 8.875 16 0 0 0 0
9 0 0 0 0.276709 0.0381332 0.0378676 0.32045 0.032015 0.116674 0.279937 0.0353338 0.0361849 8.875 9.125 18 0 0 0 0
9.25 0 0 0 0.228033 0.0342167 0.0525995 0.383069 0.0462652 0.0851969 0.219736 0.0285652 0.0509032 9.125 9.375 27 0 0 0 0
9.5 0 0 0 0.181532 0.0348647 0.0561716 0.295244 0.0514833 0.0919793 0.193795 0.0233349 0.100503 9.375 9.625 22 0 0 0 0
9.75 0 0 0 0.144571 0.0345687 0.0605202 -0.767067 0.0565265 0.0917531 0.121822 0.0832575 0.0917531 9.625 9.875 7 0 0 0 0
10 0 0 0 0.094752 0.0479504 0.0528278 -0.837414 1 0.0739471 -0.337414 0.123408 0.0582762 9.875 10.125 0 0 0 0 0
10.25 0 0 0 0.0687749 0.038243 0.0432187 -0.899115 0.0637168 0.0539823 -0.899115 0.0637168 0.0539823 10.125 10.375 0 0 0 0 0
10.5 0 0 0 0.0194089 0.0574162 0.0168179 -0.938038 0.070568 0.0344234 -0.938038 0.070568 0.0344234 10.375 10.625 0 0 0 0 0
10.75 0 0 0 -0.0418354 0.0523617 -0.00148451 -0.964912 0.0456141 0.0210526 -0.964912 0.0456141 0.0210526 10.625 10.875 0 0 0 0 0
11 0 0 0 0.0305343 0.0458016 0.0152671 -0.969466 0.0458016 0.0152671 -0.969466 0.0458016 0.0152671 10.875 11.125 0 0 0 0 0
11.25 0 0 0 -0.980392 0.0196078 0.0196078 -0.980392 0.0196078 0.0196078 -0.980392 0.0196078 0.0196078 11.125 11.375 0 0 0 0 0
11.5 0 0 0 0 0.2 0 -1 0.2 0 -1 0.2 0 11.375 11.625 0 0 0 0 0
11.75 0 0 0 -1 0 0 -1 0 0 -1 0 0 11.625 11.875 0 0 0 0 0
12 0 0 0 0 0 0 0 0 0 0 0 0 11.875 12.125 0 0 0 0 0
12.25 0 0 0 0 0 0 0 0 0 0 0 0 12.125 12.375 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 12.375 12.625 0 0 0 0 0
12.75 0 0 0 0 0 0 0 0 0 0 0 0 12.625 12.875 0 0 0 0 0
13 0 0 0 0 0 0 0 0 0 0 0 0 12.875 13.125 0 0 0 0 0
13.25 0 0 0 0.0221963 0.0221898 0.0156259 0.0551483 0.0125291 0.0592009 0.024748 0.0220461 0.0172932 13.125 13.375 0 0 0 0 0
13.5 0 0 0 -0.0104608 0.0102389 0.00208552 -0.00445995 0.0180665 0.00332837 -0.0112035 0.00741936 0.00864647 13.375 13.625 0 0 0 0 0
13.75 0 0 0 0.014018 0.0134741 0.00864787 -0.000211343 0.0186438 0.00248829 0.00963531 0.0113375 0.00482679 13.625 13.875 0 0 0 0 0
14 0 0 0 0.0682858 0.0325076 0.0277304 0.0601591 0.0328894 0.0303259 0.0814083 0.03915 0.0370685 13.875 14.125 0 0 0 0 0
14.25 0 0 0 0.0993208 0.0299533 0.0159026 0.106746 0.0398142 0.0192038 0.142906 0.0446303 0.0234839 14.125 14.375 0 0 0 0 0
14.5 0 0 0 0.141701 0.045035 0.0175238 0.145103 0.0517014 0.0179022 0.175703 0.0519615 0.0169111 14.375 14.625 0 0 0 0 0
14.75 0 0 0 0.178352 0.0535351 0.0170115 0.184891 0.0582509 0.0180438 0.2145 0.0596496 0.0201404 14.625 14.875 0 0 0 0 0
15 0 0 0 0.207828 0.0540252 0.018511 0.209463 0.0575161 0.0179642 0.248332 0.0606983 0.0220109 14.875 15.125 0 0 0 0 0
15.25 0 0 0 0.252515 0.0542197 0.0244101 0.245082 0.0535581 0.0262465 0.287824 0.0612316 0.0246231 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0.297977 0.054905 0.0266272 0.273862 0.055197 0.0295032 0.326871 0.0597584 0.0263307 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0.317659 0.0558209 0.0263035 0.289546 0.0569914 0.0290321 0.332139 0.0571872 0.0248841 15.625 15.875 0 0 0 0 0
