#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0.578947 0 0 0.909091 0 0 0 0 8.625 8.875 77765 216 180 10
9.00 0 0.587302 0 0 0.701754 0 0 0.714286 0 8.875 9.125 136154 853 732 69
9.25 0 0.603383 0 0 0.682635 0 0 0.62 0 9.125 9.375 574255 6859 5839 600
9.50 0 0.653337 0 0 0.687433 0 0 0.66581 0 9.375 9.625 2.03802e+06 35416 23881 2275
9.75 0.333333 0.450444 0.111111 0.666667 0.222727 0.4 0 0.705426 0 9.625 9.875 4.24756e+06 85570 46502 4011
10.00 0 0.806859 0 0.5 0.37234 0.3 0 0.766071 0 9.875 10.125 4.17468e+06 102963 51733 4594
10.25 0.75 0.166667 0.375 1 -0.0943396 0.4 0 1 0 10.125 10.375 2.79338e+06 97168 45334 3910
10.50 0.333333 0.532946 0 0 0.886731 0 0 0.846154 0 10.375 10.625 1.74268e+06 88682 36434 3101
10.75 0.666667 0.199475 0.0666667 0.75 0.134861 0.0734702 1 0 0.378277 10.625 10.875 1.06034e+06 71526 26228 2269
11.00 0.878049 0.0386179 0.171292 0.837209 0.0506113 0.15133 0.333333 0.52381 -0.166667 10.875 11.125 594687 49460 17474 1464
11.25 0.797927 0.0770726 0.105548 0.867021 0.00916922 0.168952 0.8 0.123077 0.125967 11.125 11.375 327316 31896 11772 960
11.50 0.808756 0.0456132 0.121129 0.790262 0.0574536 0.126391 0.843137 0.0378151 0.154826 11.375 11.625 180194 16827 7665 506
11.75 0.811736 0.0259112 0.103887 0.762136 0.0482906 0.126381 0.75 0.0710526 0.128947 11.625 11.875 97769 4633 5286 373
12.00 0.742188 0.0241677 0.108854 0.7132 0.0423729 0.0988705 0.633929 0.0621498 0.114549 11.875 12.125 52003 441 3525 255
12.25 0.470588 0.117647 0.0420168 0.624738 0.039522 0.0709043 0.577586 0.0570291 0.0606371 12.125 12.375 26750 27 2201 155
12.50 0.666667 0.166667 0.166667 0.494155 0.0387467 0.0580411 0.477778 0.0281046 0.0639847 12.375 12.625 13518 6 1213 102
12.75 1 0 0 0.383275 0.0554599 0.0692821 0.314286 0.0857143 0.0428571 12.625 12.875 6370 2 329 76
13.00 0 0 0 0.482759 -0.0427586 0.182759 0.163265 0.0612245 0.0408163 12.875 13.125 2830 0 32 50
13.25 0 0 0 0 0 0 0.25 0.0357143 0.111111 13.125 13.375 1169 0 2 36
13.50 0 0 0 0 0 0 0.0909091 0.0757576 0 13.375 13.625 424 0 0 11
13.75 0 0 0 0 0 0 0.333333 0 0 13.625 13.875 128 0 0 3
14.00 0 0 0 0 0 0 0 0 0 13.875 14.125 22 0 0 1
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 3 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 1 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
