#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.110542 0.0346919 0.034099 0.29808 0.0934799 0.0405737 0.305507 0.101604 0.041844 0.335485 0.095474 0.0401746 0.327985 0.0980691 0.040303 7.2 7.4 752650 574550 178100 21574 22773 20690
7.5 0.111627 0.0332123 0.0338704 0.303697 0.0917414 0.0423317 0.304146 0.0971135 0.0422696 0.340234 0.0929262 0.0408453 0.335657 0.0951236 0.0387789 7.4 7.6 650118 483271 166847 21128 22317 19508
7.7 0.112443 0.030193 0.031644 0.314455 0.0842115 0.0408045 0.313664 0.0889652 0.0393488 0.348079 0.0979244 0.0371857 0.344485 0.0869775 0.041867 7.6 7.8 542927 395491 147436 18947 20323 18143
7.9 0.112931 0.0258551 0.0289706 0.33063 0.0794643 0.0391017 0.326494 0.0821671 0.0397728 0.368709 0.0851812 0.0410589 0.355807 0.0828897 0.0362057 7.8 8 442928 315414 127514 17204 18440 16093
8.1 0.116088 0.0242936 0.0291726 0.356147 0.0739278 0.0422144 0.342685 0.0735941 0.0443519 0.382575 0.0823462 0.0414726 0.37399 0.0802237 0.0433397 8 8.2 356954 249198 107756 14935 16057 13979
8.3 0.121942 0.020862 0.0308459 0.390869 0.0700808 0.0438237 0.371178 0.0700521 0.0408312 0.410668 0.0796318 0.0384143 0.405495 0.0707867 0.0434778 8.2 8.4 285509 193642 91867 12983 13892 12047
8.5 0.131693 0.019184 0.0316728 0.407863 0.0666715 0.0376041 0.392275 0.064159 0.0452215 0.423845 0.0691555 0.0366388 0.417157 0.0726813 0.0316913 8.4 8.6 234848 151830 83018 11910 12724 10713
8.7 0.141304 0.018329 0.0319443 0.410844 0.0625485 0.0360838 0.408676 0.0585884 0.0400552 0.430071 0.0614498 0.0329602 0.427294 0.0651282 0.0337978 8.6 8.8 193732 121398 72334 10857 10861 9284
8.9 0.156225 0.0151892 0.0343813 0.423282 0.0575835 0.0355357 0.409086 0.0585914 0.0369831 0.43532 0.0648472 0.029 0.445226 0.0559423 0.0361868 8.8 9 157684 97750 59934 9685 9230 7823
9.1 0.173302 0.0107888 0.0371234 0.440239 0.0491597 0.0327001 0.42649 0.042543 0.0405888 0.461558 0.0458755 0.0367179 0.451627 0.0590988 0.0245474 9 9.2 129004 80553 48451 8441 7869 6667
9.3 0.189791 0.0107312 0.0365256 0.460056 0.0481561 0.0313796 0.440771 0.0412695 0.0432387 0.468755 0.0535372 0.0249327 0.488269 0.0456353 0.0318485 9.2 9.4 106977 67021 39956 7108 6545 5626
9.5 0.211771 0.0108885 0.0363054 0.482764 0.0414902 0.0290724 0.43679 0.0448811 0.0354042 0.491896 0.0440762 0.0268272 0.495297 0.0508882 0.0227778 9.4 9.6 89770 56816 32954 5371 5676 4890
