#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0.6 0.4 0.1 0.727273 0.172727 0.149495 0.75 0.116667 0.0833333 8.625 8.875 40056 51 121 189
9.00 0.692308 0.048433 0.104072 0.663043 0.12643 0.0159847 0.779661 0.109228 0.0305973 8.875 9.125 64196 225 535 662
9.25 0.609524 0.201002 0.0471767 0.729572 0.147879 0.0270926 0.744557 0.125736 0.0327625 9.125 9.375 260291 1369 3477 4229
9.50 0.643979 0.124314 0.0543183 0.689046 0.111336 0.0682253 0.71316 0.12456 0.0793987 9.375 9.625 765692 4802 7818 8757
9.75 0.605904 0.119826 0.0904633 0.659179 0.107193 0.0970486 0.706688 0.0992821 0.0941812 9.625 9.875 1.93385e+06 17784 22401 22636
10.00 0.848675 0.047575 0.0586125 0.876072 0.0391455 0.0562969 0.891867 0.0352615 0.0522532 9.875 10.125 3.01756e+06 50038 57519 55010
10.25 0.9121 0.0289471 0.0464143 0.92692 0.0217993 0.0436987 0.931353 0.0208975 0.0406221 10.125 10.375 2.3343e+06 55472 61720 56352
10.50 0.924853 0.0209656 0.0366279 0.944343 0.0132841 0.0381336 0.941728 0.0136062 0.0372925 10.375 10.625 1.49523e+06 45037 49590 44491
10.75 0.919792 0.0187458 0.0401823 0.938632 0.0134665 0.0359174 0.942995 0.0126891 0.0327869 10.625 10.875 930395 33387 36860 32272
11.00 0.907643 0.0202188 0.0321217 0.937413 0.010767 0.0347183 0.940182 0.0117713 0.0348738 10.875 11.125 575661 25663 25646 21969
11.25 0.878868 0.0180607 0.0340534 0.911449 0.0100015 0.0344634 0.929782 0.00884831 0.0361218 11.125 11.375 347894 19162 16685 14165
11.50 0.825779 0.0185218 0.0373583 0.869259 0.0117581 0.0291473 0.905194 0.00418383 0.0401808 11.375 11.625 207334 12028 10661 8873
11.75 0.774408 0.0157706 0.0363914 0.796738 0.0137575 0.0298383 0.836631 0.00720704 0.0382209 11.625 11.875 122912 4253 6701 5601
12.00 0.643293 0.023374 0.054845 0.628627 0.0229114 0.0297225 0.691542 0.0101976 0.0358646 11.875 12.125 72268 495 4555 3586
12.25 0.561404 0.0295056 0.0725146 0.463748 0.0300149 0.0245677 0.487101 0.0234321 0.0319243 12.125 12.375 42183 74 2922 2207
12.50 0.285714 0.0779221 0.0357143 0.304409 0.0613101 0.0138977 0.28839 0.0424516 0.0208618 12.375 12.625 24812 17 1828 1340
12.75 0.666667 0 0.166667 0.239686 0.0558998 0.0192132 0.195509 0.046638 0.0132236 12.625 12.875 14420 3 609 895
13.00 0 0 0 0.117647 0.0735294 -0.00235294 0.124 0.0348983 0.021482 12.875 13.125 8188 1 79 565
13.25 0 0 0 0 0.285714 0 0.0962099 0.0623661 0 13.125 13.375 4577 0 8 363
13.50 0 0 0 0 0 0 0.0337553 0.0398378 0.00926548 13.375 13.625 2509 0 0 258
13.75 0 0 0 0 0 0 0.0684932 0.0136986 0.0290195 13.625 13.875 1391 0 0 77
14.00 0 0 0 0 0 0 0.25 0.0833333 0.125 13.875 14.125 684 0 0 10
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 350 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 133 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 60 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 7 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 2 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
