#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0.0081974 0.00997649 0.0111367 0.0150838 0.0231589 0.0178296 0.0192069 0.0239649 0.0255944 0.0225747 0.027006 0.0242164 8.625 8.875 46464 2033 107 306 393
9 -0.00444158 0.0131762 0.00028076 -0.0198917 0.0158169 -0.0013577 -0.00156213 0.00406928 0.00432131 0.00972845 0.0207722 0.0107541 8.875 9.125 67624 5672 327 963 1203
9.25 0.0146375 0.0120207 0.00934037 0.0140496 0.00749168 0.0114135 0.011884 0.00972416 0.0070171 0.0209476 0.00940017 0.0123927 9.125 9.375 266320 31503 2117 5340 6151
9.5 0.0687984 0.0309239 0.0321077 0.0557497 0.0259237 0.0299955 0.0759269 0.0385619 0.0383822 0.0927922 0.0406395 0.0410557 9.375 9.625 776510 67743 6191 9773 10648
9.75 0.0948662 0.0325002 0.0194435 0.101709 0.0352951 0.0228444 0.139336 0.0511877 0.0275752 0.142571 0.0550544 0.0239149 9.625 9.875 1.96707e+06 198904 19669 24471 23898
10 0.133447 0.0429442 0.0195222 0.136534 0.0480769 0.0208324 0.168459 0.0516224 0.0244926 0.172649 0.053065 0.0232396 9.875 10.125 3.07243e+06 484610 52794 60226 55495
10.25 0.168355 0.0547794 0.0205278 0.176197 0.0582599 0.0224758 0.202596 0.059946 0.0205665 0.201607 0.0593307 0.0183325 10.125 10.375 2.36829e+06 495928 58149 63497 55481
