#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0.555556 0.262626 0.0555556 0.837838 0.0621622 0.0731319 0.8 0.2 -0.0181818 8.625 8.875 41552 113 378 445
9.00 0.787234 0.112766 0.0927896 0.784173 0.124918 -0.00370616 0.780899 0.076244 -0.00979882 8.875 9.125 63313 377 1100 1329
9.25 0.740072 0.0932611 0.0423623 0.779116 0.093064 0.0308264 0.762174 0.137106 0.0303863 9.125 9.375 256716 2298 5728 6603
9.50 0.653005 0.125412 0.0500643 0.715072 0.124511 0.0719303 0.730286 0.127566 0.064672 9.375 9.625 770854 6431 10202 11000
9.75 0.633724 0.148825 0.0904474 0.6766 0.141531 0.0965036 0.730933 0.121267 0.0895636 9.625 9.875 1.9766e+06 20186 25110 24535
10.00 0.856814 0.0573598 0.059571 0.882253 0.0463241 0.064229 0.906857 0.035049 0.0624111 9.875 10.125 3.09051e+06 53484 61089 56219
10.25 0.921223 0.0272915 0.0514144 0.936131 0.0192401 0.050678 0.939244 0.0176696 0.0470017 10.125 10.375 2.37816e+06 59029 64038 55895
10.50 0.93281 0.0184532 0.0390753 0.944651 0.012564 0.0437258 0.944465 0.0152193 0.0400095 10.375 10.625 1.5215e+06 48126 51587 43858
10.75 0.931281 0.0137511 0.0385087 0.945936 0.0112884 0.0395979 0.948647 0.0101851 0.0377987 10.625 10.875 946916 36394 38024 31519
11.00 0.926482 0.00986391 0.0396671 0.944389 0.00806183 0.0415635 0.949185 0.00623465 0.0431672 10.875 11.125 586372 28076 26536 21567
11.25 0.901543 0.0088073 0.0418497 0.925297 0.00539696 0.0397409 0.931158 0.0098834 0.0396916 11.125 11.375 352565 20713 17192 13931
11.50 0.844298 0.0142626 0.0403646 0.884707 0.00922078 0.0321025 0.90861 0.00588804 0.0391498 11.375 11.625 209359 12596 11074 8602
11.75 0.781779 0.0162529 0.0321954 0.809115 0.011943 0.0300644 0.85762 -0.00146741 0.0487396 11.625 11.875 123898 4365 7028 5436
12.00 0.701493 0.028535 0.0389925 0.650482 0.0212238 0.0327118 0.701762 0.0109909 0.0405339 11.875 12.125 72643 548 4806 3470
12.25 0.557377 0.0513186 0.00513822 0.474204 0.0222669 0.0322611 0.472947 0.0307338 0.0255437 12.125 12.375 42284 80 3041 2145
12.50 0.526316 0.0361842 0.0526316 0.291005 0.054828 0.0150312 0.26558 0.0529253 0.0128546 12.375 12.625 24718 26 1926 1305
12.75 0.333333 0.333333 0.0606061 0.20381 0.0521905 0.0130787 0.170861 0.0446563 0.0165832 12.625 12.875 14413 10 635 910
13.00 0 0 0 0.0952381 0.0686963 0.00264551 0.104 0.0333737 0.0138039 12.875 13.125 8069 3 68 553
13.25 0 0 0 0 0.142857 0 0.0728291 0.038626 0.00293666 13.125 13.375 4570 0 9 385
13.50 0 0 0 0 0 0 0.0228311 0.0469364 0 13.375 13.625 2443 0 1 238
13.75 0 0 0 0 0 0 0.0285714 0.0142857 0.0146825 13.625 13.875 1309 0 0 74
14.00 0 0 0 0 0 0 0.142857 0.232143 0 13.875 14.125 639 0 0 9
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 317 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 128 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 42 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 6 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 2 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
