#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0.0011673 0.0139386 0.00117148 -0.00565698 0.00537643 0.0792982 -0.00565698 0.00537643 0.0792982 -0.00565698 0.00537643 0.0792982 8.625 8.875 242923 4103 1 0 0
9 0.00372265 0.0248103 0.00350776 -0.00723425 0.00686273 0.0904014 -0.00723425 0.00686273 0.0904014 -0.00723425 0.00686273 0.0904014 8.875 9.125 340562 4107 3 0 0
9.25 0.00468536 0.0226974 0.0042559 -0.00648783 0.061485 0.00252643 -0.00648783 0.00605937 0.0802643 -0.00648783 0.00605937 0.0802643 9.125 9.375 844873 9308 20 0 0
9.5 0.00494495 0.0297773 0.00468638 0.0350808 0.115724 0.0350808 -0.00798138 0.00722489 0.0797352 -0.00798138 0.00722489 0.0797352 9.375 9.625 1.52421e+06 35741 209 0 0
9.75 0.0153601 0.0573734 0.0136929 0.0485562 0.103138 0.0363187 -0.0102673 0.0092789 0.0856954 -0.0102673 0.0092789 0.0856954 9.625 9.875 1.39546e+06 62004 442 0 0
10 0.0444767 0.104856 0.0380334 0.114494 0.199812 0.0867351 -0.0098399 0.00902853 0.0814677 -0.0098399 0.00902853 0.0814677 9.875 10.125 804013 59595 563 0 0
10.25 0.0771089 0.138761 0.0612152 0.15243 0.210722 0.102704 -0.012724 0.0114927 0.0855229 -0.012724 0.0114927 0.0855229 10.125 10.375 375832 39618 551 0 0
10.5 0.0909785 0.124742 0.0690343 0.153338 0.189055 0.129629 -0.0197964 0.0178859 0.0920957 -0.0197964 0.0178859 0.0920957 10.375 10.625 155480 15202 335 0 0
10.75 0.0939206 0.0914853 0.0680435 0.197138 0.160813 0.130586 -0.026862 0.0228579 0.0961359 -0.026862 0.0228579 0.0961359 10.625 10.875 60701 5009 250 0 0
11 0.103769 0.0702754 0.0708379 0.257996 0.135399 0.181044 -0.0368759 0.0307958 0.105882 -0.0368759 0.0307958 0.105882 10.875 11.125 21780 1550 156 0 0
11.25 0.110165 0.0410011 0.0762388 0.148064 0.0989838 0.0686379 -0.0519359 0.0408957 0.120666 -0.0519359 0.0408957 0.120666 11.125 11.375 6869 438 100 0 0
11.5 0.100197 0 0.0626355 0.0994746 0.0137978 0.0565734 -0.0805254 0.0571102 0.118218 -0.0805254 0.0571102 0.118218 11.375 11.625 1834 83 50 0 0
11.75 0.163349 -0.00690866 0.120375 0.163349 0 0.12178 -0.0866511 0.0562061 0.12178 -0.0866511 0.0562061 0.12178 11.625 11.875 447 20 16 0 0
12 0.0807692 0.0769231 0.126923 0.164103 0.0717949 0.210256 -0.169231 0.123077 0.0615385 -0.169231 0.123077 0.0615385 11.875 12.125 69 4 3 0 0
12.25 -0.0714286 0.0714286 0.214286 -0.0714286 0.0714286 0.214286 -0.0714286 0.0714286 0.214286 -0.0714286 0.0714286 0.214286 12.125 12.375 15 1 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 12.375 12.625 3 0 0 0 0
12.75 0 0 0 0 0 0 0 0 0 0 0 0 12.625 12.875 0 0 0 0 0
13 0 0 0 0 0 0 0 0 0 0 0 0 12.875 13.125 0 0 0 0 0
13.25 0 0 0 0 0 0 0 0 0 0 0 0 13.125 13.375 0 0 0 0 0
13.5 0 0 0 0 0 0 0 0 0 0 0 0 13.375 13.625 0 0 0 0 0
13.75 0 0 0 0 0 0 0 0 0 0 0 0 13.625 13.875 0 0 0 0 0
14 0 0 0 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0 0
14.5 0 0 0 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0 0
15 0 0 0 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
