#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.114503 0.0358376 0.0358381 0.302405 0.0976001 0.042939 0.307897 0.103393 0.0386435 0.338946 0.101452 0.04176 0.331586 0.103235 0.039498 7.2 7.4 751861 575442 176419 21374 22747 20411
7.5 0.115296 0.0341774 0.0339675 0.308876 0.0950935 0.0423453 0.314223 0.092654 0.0445416 0.345684 0.0988319 0.041455 0.340699 0.0996479 0.0423767 7.4 7.6 651939 486060 165879 20861 21997 19551
7.7 0.115926 0.0307118 0.0314178 0.321811 0.0850512 0.0396064 0.320412 0.0894559 0.0433028 0.353109 0.0977625 0.0404939 0.350116 0.0878066 0.0430913 7.6 7.8 544552 396953 147599 18910 20362 18054
7.9 0.116454 0.0262664 0.0311324 0.335091 0.0826778 0.0370089 0.330117 0.0829852 0.040107 0.372141 0.0883777 0.0406162 0.356431 0.091979 0.0300497 7.8 8 443113 316631 126482 17100 18278 16048
8.1 0.118387 0.0247921 0.0297394 0.361714 0.074753 0.0418573 0.351562 0.0729534 0.0450642 0.389255 0.0840575 0.0436721 0.37731 0.0841325 0.0351743 8 8.2 357548 249952 107596 14720 15951 13962
8.3 0.125603 0.0208279 0.0314594 0.39262 0.0690237 0.0441894 0.37531 0.0680722 0.0434591 0.407007 0.0821215 0.0371976 0.412141 0.0723991 0.0425777 8.2 8.4 286682 194486 92196 12896 13958 12190
8.5 0.134451 0.0187871 0.0317174 0.412891 0.0661204 0.0389468 0.393759 0.0678608 0.0411174 0.431521 0.0698906 0.0417054 0.426213 0.0714279 0.0366857 8.4 8.6 235867 153126 82741 11761 12836 10720
8.7 0.143398 0.0180436 0.0321875 0.41522 0.0628714 0.0383362 0.407496 0.0591507 0.0413358 0.434791 0.063531 0.037524 0.43727 0.060893 0.0397698 8.6 8.8 193671 121278 72393 10859 10842 9230
8.9 0.160834 0.014342 0.0374497 0.426536 0.0539629 0.0359425 0.421781 0.0520977 0.041674 0.438125 0.060595 0.0315772 0.440106 0.0626943 0.0276273 8.8 9 158640 98692 59948 9614 9301 7889
9.1 0.174518 0.0129392 0.0357236 0.444214 0.0492906 0.0335397 0.434674 0.0440508 0.0413844 0.460715 0.0506269 0.0340919 0.47019 0.0466659 0.0372423 9 9.2 128806 80559 48247 8404 7751 6642
9.3 0.194531 0.0097909 0.0368705 0.46466 0.0472044 0.0297873 0.435523 0.048231 0.0351873 0.475228 0.0467777 0.0295669 0.488554 0.052981 0.0299835 9.2 9.4 107053 67254 39799 6925 6580 5635
9.5 0.217261 0.00905545 0.0394413 0.490429 0.0433677 0.0342852 0.448758 0.038233 0.0425986 0.497264 0.0440238 0.0325806 0.5028 0.0534106 0.0260465 9.4 9.6 90431 57309 33122 5435 5665 5000
9.7 0.233772 0.0111994 0.0383435 0.505182 0.0470247 0.0249334 0.431471 0.0544634 0.0302732 0.51916 0.047832 0.0217004 0.528011 0.0384459 0.0264654 9.6 9.8 76151 48650 27501 3991 4906 4284
9.9 0.255594 0.0154796 0.0390201 0.542675 0.0382388 0.0278054 0.461396 0.0467649 0.0396488 0.555346 0.0431724 0.0252253 0.564362 0.0383312 0.024331 9.8 10 64882 41695 23187 2694 4237 3861
10.1 0.290539 0.0155854 0.0419824 0.567176 0.0449184 0.0184037 0.47451 0.0615382 0.0367641 0.575773 0.0393745 0.0191156 0.598646 0.045146 0.0222197 10 10.2 56449 36866 19583 1530 3880 3249
