#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 0.0566711 0.0590357 0.0563504 0.0780179 0.0764365 0.0780179 0.0746269 0.0746269 0.0746269 0.0688406 0.0833333 0.0688406 0.0883978 0.0773481 0.0883978 8.625 8.875 26848 24951 1897 134 276 362
9.00 0.0902864 0.0948851 0.089944 0.0959736 0.0996182 0.0959736 0.0765027 0.0983607 0.0765027 0.0970221 0.112392 0.0970221 0.117201 0.102867 0.117201 8.875 9.125 46643 40881 5762 366 1041 1186
9.25 0.0730578 0.0865673 0.0724807 0.101632 0.117138 0.1006 0.0990917 0.123039 0.0986788 0.104671 0.115423 0.104167 0.0977011 0.113793 0.0967159 9.125 9.375 215637 183649 31988 2422 5952 6090
9.50 0.0393141 0.0503497 0.0377456 0.108769 0.104791 0.100491 0.0987639 0.106255 0.0941441 0.122346 0.114815 0.113773 0.132548 0.121257 0.121011 9.375 9.625 770400 689219 81181 8009 12481 12222
9.75 0.0616892 0.0748761 0.0535315 0.138275 0.125482 0.104627 0.143085 0.134233 0.108889 0.179814 0.147223 0.133116 0.191114 0.155571 0.141455 9.625 9.875 2.12687e+06 1.87321e+06 253654 26935 31972 27910
10.00 0.0445233 0.0580842 0.0342345 0.130579 0.123553 0.0740438 0.136069 0.131847 0.07847 0.158457 0.136027 0.0812095 0.166311 0.139753 0.0862904 9.875 10.125 3.32778e+06 2.78284e+06 544944 64122 68391 57128
10.25 0.0335516 0.0425646 0.0218062 0.131984 0.115783 0.0505204 0.136388 0.128347 0.0535785 0.161684 0.131016 0.0535113 0.159176 0.131463 0.0514583 10.125 10.375 2.49266e+06 1.9566e+06 536057 67909 68609 54738
10.50 0.0306357 0.0342203 0.015428 0.140958 0.105703 0.0295477 0.147322 0.110534 0.0308771 0.169876 0.117013 0.0274946 0.168964 0.115597 0.0268126 10.375 10.625 1.58185e+06 1.17086e+06 410995 55131 54375 41506
10.75 0.0327444 0.0298929 0.01159 0.1766 0.0870038 0.0157153 0.172378 0.0871311 0.0178732 0.20602 0.0929508 0.0127204 0.200986 0.0890397 0.00954151 10.625 10.875 983401 696119 287282 42894 39933 29425
11.00 0.0428036 0.0261804 0.0087373 0.233249 0.0743706 0.00580937 0.216261 0.0761097 0.00745891 0.262334 0.0759473 0.00188026 0.267021 0.0707617 0.0041838 10.875 11.125 607437 413400 194037 33085 27869 19946
11.25 0.0654227 0.0226387 0.00904734 0.307397 0.0575236 0.00762033 0.27095 0.0569471 0.0126001 0.338333 0.0579096 0.00981566 0.341514 0.0579771 0.00890723 11.125 11.375 360695 246260 114435 23831 18133 12957
11.50 0.108128 0.0198305 0.0116773 0.407368 0.0482586 0.00965118 0.343382 0.047997 0.0139419 0.427913 0.0523714 0.00749141 0.450447 0.0490947 0.00824723 11.375 11.625 212495 148408 64087 14363 11722 7830
11.75 0.179662 0.0174725 0.0185208 0.521288 0.0341789 0.0151998 0.432293 0.0366416 0.0177038 0.542431 0.0347604 0.0159237 0.557899 0.0351449 0.0149422 11.625 11.875 124764 88711 36053 4837 7518 5026
12.00 0.278813 0.0212709 0.0258535 0.636779 0.0266631 0.0160816 0.541667 0.0366081 0.0155545 0.649018 0.0274468 0.0175115 0.665093 0.0228593 0.0182375 11.875 12.125 72748 52372 20376 576 5194 3177
12.25 0.407992 0.0283248 0.0394182 0.735699 0.0244123 0.0194002 0.792683 0.0349033 0.0680453 0.738462 0.0210946 0.0226597 0.744063 0.0247918 0.0149838 12.125 12.375 42188 31280 10908 82 3315 1895
12.50 0.558071 0.0451725 0.0626429 0.823439 0.0205973 0.0317863 0.882353 0.00653595 0.176471 0.811901 0.0206244 0.0288708 0.825941 0.0213492 0.0362104 12.375 12.625 24253 18374 5879 17 1983 1195
12.75 0.6933 0.0558826 0.0699 0.89202 0.0206234 0.0301381 0.75 0.107143 0 0.879056 0.0255594 0.042133 0.886207 0.0167171 0.0332658 12.625 12.875 13859 10701 3158 8 678 870
13.00 0.801988 0.0490548 0.0769231 0.939809 0.016073 0.0278093 1 0 0 0.890411 0.0123668 0.0429533 0.949275 0.014427 0.0218707 12.875 13.125 7814 6136 1678 2 73 552
13.25 0.873219 0.0386741 0.0744402 0.949091 0.0101966 0.021349 0 0 0 0.833333 0 0 0.961832 0.00474894 0.0170952 13.125 13.375 4264 3439 825 0 6 393
