#Observed stellar masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.984547 0.00753403 0.066251 0.991031 0.00337678 0.0668235 0.991717 0.00329268 0.066336 7.2 7.4 713079 26562 24618 17797
7.5 0.987599 0.00614589 0.0746799 0.987628 0.00660831 0.0574363 0.989602 0.00535697 0.054951 7.4 7.6 592151 24441 22450 16273
7.7 0.980885 0.010857 0.0706528 0.99275 0.00114489 0.0713 0.992137 0.000311494 0.0683523 7.6 7.8 483555 21859 19467 13850
7.9 0.986948 0.00271529 0.0716714 0.990225 0.0025636 0.0657743 0.990434 0.00154632 0.0609598 7.8 8 392385 19420 17318 12191
8.1 0.983173 0.00284094 0.0656365 0.988465 0.0033316 0.0647776 0.988619 0.00341803 0.0593188 8 8.2 322267 18324 15564 10506
8.3 0.983744 0.00128889 0.0616773 0.987421 0.00177753 0.0625737 0.989222 0.00185961 0.0685078 8.2 8.4 262867 17028 13762 9223
8.5 0.986849 -0.00250119 0.0753121 0.986486 0.000135601 0.0624003 0.984677 0.0026322 0.0584328 8.4 8.6 209820 14947 12025 7917
8.7 0.969849 0.00722814 0.0599666 0.981585 0.00184059 0.0606751 0.988075 -0.00268739 0.0663497 8.6 8.8 166527 12829 10032 6532
8.9 0.969322 0.00436234 0.0562783 0.979108 -0.000613213 0.0645011 0.974476 0.00259209 0.0567442 8.8 9 132609 11067 8413 5416
9.1 0.967499 0.000160575 0.0514289 0.967953 0.0011571 0.0608379 0.963351 0.00794107 0.0609495 9 9.2 108628 9069 7122 4669
9.3 0.962101 -0.00322658 0.0448206 0.948624 0.00673819 0.0520155 0.944292 0.0130411 0.0625442 9.2 9.4 89920 7416 6167 4030
9.5 0.951219 0.00236034 0.0359042 0.922156 0.0120467 0.0553524 0.928957 0.00228256 0.0695292 9.4 9.6 77385 5826 5416 3507
9.7 0.928429 0.00758785 0.0269322 0.878956 0.0229326 0.0354626 0.863946 0.0328636 0.0389258 9.6 9.8 67570 4458 4889 3220
9.9 0.935933 -0.00197089 0.0389777 0.828792 0.0318792 0.0344147 0.834671 0.0245666 0.0388203 9.8 10 60260 2981 4509 2955
10.1 0.919291 -0.0030272 0.0364663 0.749529 0.0324836 0.0161958 0.760638 0.0340182 0.0307224 10 10.2 55478 1845 4306 2789
10.3 0.935065 -0.00202918 0.0438368 0.679204 0.0336599 0.00729126 0.652113 0.0451039 0.013964 10.2 10.4 50894 873 4172 2574
10.5 0.883212 0.0150934 0.0376832 0.628246 0.0132028 0.0246983 0.579243 0.029376 0.0160415 10.4 10.6 44886 412 3746 2390
10.7 0.87931 -0.0149036 0.0967017 0.576752 0.0216777 0.0182235 0.480707 0.0269378 0.0167012 10.6 10.8 35140 130 2931 1860
10.9 0.807692 0.0811966 0.0576923 0.59508 -0.0101417 0.0699939 0.412341 0.00701398 0.0369655 10.8 11 23611 53 1698 1377
11.1 0.6 0.15 0.35 0.497748 0.0398867 0.0288212 0.280757 0.0269352 0.026239 11 11.2 11950 7 694 783
11.3 1 0 1 0.631579 -0.025196 0.177033 0.2 0.0238806 0.0528139 11.2 11.4 4867 1 173 299
11.5 1 0 1 0.416667 0.0833333 0.216667 0.115385 0.0259197 0.0565611 11.4 11.6 1328 1 17 88
11.7 0 1 0 0 0 0 0 0.0769231 0 11.6 11.8 329 0 0 18
11.9 0 0 0 0 0 0 0 0 0 11.8 12 65 0 0 1
12.1 0 0 0 0 0 0 0 0 0 12 12.2 4 0 0 0
12.3 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
